Avgstr = 4.4400231222699187
CG Iteration #1, relres 0.9998223905432122
CG Iteration #2, relres 0.9974858530430667
CG Iteration #3, relres 0.9958839494986556
CG Iteration #4, relres 0.9922115703490356
CG Iteration #5, relres 0.9865936659710848
CG Iteration #6, relres 0.9811373529196389
CG Iteration #7, relres 0.9726924765335307
CG Iteration #8, relres 0.9624200878902347
CG Iteration #9, relres 0.9513438509892902
CG Iteration #10, relres 0.9429148466406649
CG Iteration #11, relres 0.9352571912209654
CG Iteration #12, relres 0.9242853058233006
CG Iteration #13, relres 0.9151607658852497
CG Iteration #14, relres 0.9039511408148888
CG Iteration #15, relres 0.8874202075788797
CG Iteration #16, relres 0.8738975120899016
CG Iteration #17, relres 0.8593595213363926
CG Iteration #18, relres 0.8480109606558837
CG Iteration #19, relres 0.8382112498973323
CG Iteration #20, relres 0.8288763694395457
CG Iteration #21, relres 0.8155860680072059
CG Iteration #22, relres 0.8052877668165884
CG Iteration #23, relres 0.7923611414339798
CG Iteration #24, relres 0.7812955149562384
CG Iteration #25, relres 0.7697223496475373
CG Iteration #26, relres 0.7579176905455126
CG Iteration #27, relres 0.7473548763617502
CG Iteration #28, relres 0.7365747413017143
CG Iteration #29, relres 0.7251366219230500
CG Iteration #30, relres 0.7155757924740673
CG Iteration #31, relres 0.7065583561331816
CG Iteration #32, relres 0.6946024598861475
CG Iteration #33, relres 0.6853922163843306
CG Iteration #34, relres 0.6762587893616194
CG Iteration #35, relres 0.6681322909198252
CG Iteration #36, relres 0.6585303052332731
CG Iteration #37, relres 0.6502094511486318
CG Iteration #38, relres 0.6421014502937893
CG Iteration #39, relres 0.6357544846429168
CG Iteration #40, relres 0.6258797375986517
CG Iteration #41, relres 0.6160321191885991
CG Iteration #42, relres 0.6076382263495157
CG Iteration #43, relres 0.5993486763778755
CG Iteration #44, relres 0.5922498890039977
CG Iteration #45, relres 0.5837339977895772
CG Iteration #46, relres 0.5772929576763582
CG Iteration #47, relres 0.5696074452201816
CG Iteration #48, relres 0.5629733373375206
CG Iteration #49, relres 0.5548335477250318
CG Iteration #50, relres 0.5473565241292614
CG Iteration #51, relres 0.5403841706179027
CG Iteration #52, relres 0.5333426656507559
CG Iteration #53, relres 0.5265988155419673
CG Iteration #54, relres 0.5192726106607540
CG Iteration #55, relres 0.5127412391735794
CG Iteration #56, relres 0.5060301356106380
CG Iteration #57, relres 0.4998579621340264
CG Iteration #58, relres 0.4931251597549106
CG Iteration #59, relres 0.4865968174581805
CG Iteration #60, relres 0.4794330016422996
CG Iteration #61, relres 0.4745530510516372
CG Iteration #62, relres 0.4684379527984006
CG Iteration #63, relres 0.4614968342890789
CG Iteration #64, relres 0.4554801706328095
CG Iteration #65, relres 0.4502333756086028
CG Iteration #66, relres 0.4439333575609116
CG Iteration #67, relres 0.4372626599745836
CG Iteration #68, relres 0.4308916765723195
CG Iteration #69, relres 0.4241866444828876
CG Iteration #70, relres 0.4169795554998131
CG Iteration #71, relres 0.4104765950840026
CG Iteration #72, relres 0.4042921173781541
CG Iteration #73, relres 0.3974348085866378
CG Iteration #74, relres 0.3902418643446008
CG Iteration #75, relres 0.3845160550454309
CG Iteration #76, relres 0.3778946495714389
CG Iteration #77, relres 0.3720332953417851
CG Iteration #78, relres 0.3666625362669166
CG Iteration #79, relres 0.3607024503054574
CG Iteration #80, relres 0.3546111364792114
CG Iteration #81, relres 0.3495799642985687
CG Iteration #82, relres 0.3435822229233003
CG Iteration #83, relres 0.3375383274986369
CG Iteration #84, relres 0.3321568366002244
CG Iteration #85, relres 0.3269633573737263
CG Iteration #86, relres 0.3205965387884471
CG Iteration #87, relres 0.3153860873375190
CG Iteration #88, relres 0.3095848122113319
CG Iteration #89, relres 0.3033034563211131
CG Iteration #90, relres 0.2977634376282072
CG Iteration #91, relres 0.2917820682716562
CG Iteration #92, relres 0.2857653715814820
CG Iteration #93, relres 0.2802565235775681
CG Iteration #94, relres 0.2745571268737567
CG Iteration #95, relres 0.2688001264460267
CG Iteration #96, relres 0.2632972755909735
CG Iteration #97, relres 0.2579593420161227
CG Iteration #98, relres 0.2523969299864896
CG Iteration #99, relres 0.2468482427570121
CG Iteration #100, relres 0.2416810974219851
CG Iteration #101, relres 0.2364476734362480
CG Iteration #102, relres 0.2308164705469951
CG Iteration #103, relres 0.2255979003227362
CG Iteration #104, relres 0.2204745290673086
CG Iteration #105, relres 0.2156852700095628
CG Iteration #106, relres 0.2101030982297838
CG Iteration #107, relres 0.2050287313037493
CG Iteration #108, relres 0.2000781067064648
CG Iteration #109, relres 0.1957274924741899
CG Iteration #110, relres 0.1908563846419666
CG Iteration #111, relres 0.1864152638017319
CG Iteration #112, relres 0.1813114440921900
CG Iteration #113, relres 0.1767404935094834
CG Iteration #114, relres 0.1721545842825383
CG Iteration #115, relres 0.1681499253194182
CG Iteration #116, relres 0.1644230811212395
CG Iteration #117, relres 0.1603130350152141
CG Iteration #118, relres 0.1563218193880519
CG Iteration #119, relres 0.1530608563480699
CG Iteration #120, relres 0.1495773264688167
CG Iteration #121, relres 0.1463170312039227
CG Iteration #122, relres 0.1433292826687202
CG Iteration #123, relres 0.1400836472305611
CG Iteration #124, relres 0.1373962694148648
CG Iteration #125, relres 0.1348014794000942
CG Iteration #126, relres 0.1321970931389149
CG Iteration #127, relres 0.1297117997919414
CG Iteration #128, relres 0.1270615264764639
CG Iteration #129, relres 0.1249407659942891
CG Iteration #130, relres 0.1226881473119293
CG Iteration #131, relres 0.1206431331241491
CG Iteration #132, relres 0.1184781315849623
CG Iteration #133, relres 0.1162972622935016
CG Iteration #134, relres 0.1142800778797690
CG Iteration #135, relres 0.1122399757534398
CG Iteration #136, relres 0.1101397032082047
CG Iteration #137, relres 0.1082611316261691
CG Iteration #138, relres 0.1062401785768038
CG Iteration #139, relres 0.1043479004417279
CG Iteration #140, relres 0.1024721067498515
CG Iteration #141, relres 0.1007418140079830
CG Iteration #142, relres 0.0989395416965125
CG Iteration #143, relres 0.0971065375301489
CG Iteration #144, relres 0.0970868540228802
CG Iteration #145, relres 0.0951618466418353
CG Iteration #146, relres 0.0934328798465311
CG Iteration #147, relres 0.0916325197588281
CG Iteration #148, relres 0.0899029048374421
CG Iteration #149, relres 0.0881068717673981
CG Iteration #150, relres 0.0863577733675211
CG Iteration #151, relres 0.0846032365441386
CG Iteration #152, relres 0.0828906879038759
CG Iteration #153, relres 0.0810767619803363
CG Iteration #154, relres 0.0795462847129870
CG Iteration #155, relres 0.0777221907941615
CG Iteration #156, relres 0.0760168090491226
CG Iteration #157, relres 0.0743974425548546
CG Iteration #158, relres 0.0727836757035827
CG Iteration #159, relres 0.0710511893421639
CG Iteration #160, relres 0.0694067249544123
CG Iteration #161, relres 0.0677864160251995
CG Iteration #162, relres 0.0662000212681416
CG Iteration #163, relres 0.0646370404689726
CG Iteration #164, relres 0.0632245648941026
CG Iteration #165, relres 0.0615383712842344
CG Iteration #166, relres 0.0600107802481594
CG Iteration #167, relres 0.0586384469479253
CG Iteration #168, relres 0.0573229996983200
CG Iteration #169, relres 0.0558918135586111
CG Iteration #170, relres 0.0545143913830798
CG Iteration #171, relres 0.0532850997120902
CG Iteration #172, relres 0.0532331444656912
CG Iteration #173, relres 0.0518863574733310
CG Iteration #174, relres 0.0507456137699347
CG Iteration #175, relres 0.0495687547479237
CG Iteration #176, relres 0.0484032373398943
CG Iteration #177, relres 0.0472320551267683
CG Iteration #178, relres 0.0461149850621895
CG Iteration #179, relres 0.0449064295487808
CG Iteration #180, relres 0.0439158697580682
CG Iteration #181, relres 0.0428112227016296
CG Iteration #182, relres 0.0418993215737190
CG Iteration #183, relres 0.0408996152007435
CG Iteration #184, relres 0.0400589878778396
CG Iteration #185, relres 0.0392094145870753
CG Iteration #186, relres 0.0383445801270380
CG Iteration #187, relres 0.0374883512446187
CG Iteration #188, relres 0.0367236134801876
CG Iteration #189, relres 0.0358439060337504
CG Iteration #190, relres 0.0351827174798887
CG Iteration #191, relres 0.0344310231551145
CG Iteration #192, relres 0.0337084894253042
CG Iteration #193, relres 0.0330133535574705
CG Iteration #194, relres 0.0323269102405129
CG Iteration #195, relres 0.0317185037544022
CG Iteration #196, relres 0.0310447237926738
CG Iteration #197, relres 0.0304079468590850
CG Iteration #198, relres 0.0297069375743822
CG Iteration #199, relres 0.0291042540312167
CG Iteration #200, relres 0.0284298257323272
CG Iteration #201, relres 0.0282383853645749
CG Iteration #202, relres 0.0278773132552813
CG Iteration #203, relres 0.0272648417360436
CG Iteration #204, relres 0.0266898671451891
CG Iteration #205, relres 0.0261948847454143
CG Iteration #206, relres 0.0255654466442305
CG Iteration #207, relres 0.0251188722251213
CG Iteration #208, relres 0.0245509443231059
CG Iteration #209, relres 0.0240636676724137
CG Iteration #210, relres 0.0235172512951333
CG Iteration #211, relres 0.0230150334776682
CG Iteration #212, relres 0.0224917865367855
CG Iteration #213, relres 0.0219963588652853
CG Iteration #214, relres 0.0215277912076704
CG Iteration #215, relres 0.0210126617611039
CG Iteration #216, relres 0.0205678894373687
CG Iteration #217, relres 0.0200598078059176
CG Iteration #218, relres 0.0195827110979984
CG Iteration #219, relres 0.0191350417115055
CG Iteration #220, relres 0.0186613840359470
CG Iteration #221, relres 0.0181876292619886
CG Iteration #222, relres 0.0177419956074182
CG Iteration #223, relres 0.0172939879546150
CG Iteration #224, relres 0.0168585799266589
CG Iteration #225, relres 0.0164386631756129
CG Iteration #226, relres 0.0160908845956147
CG Iteration #227, relres 0.0160053644030773
CG Iteration #228, relres 0.0155977255233587
CG Iteration #229, relres 0.0151761330325123
CG Iteration #230, relres 0.0150535762121847
CG Iteration #231, relres 0.0148138932542702
CG Iteration #232, relres 0.0144217410274299
CG Iteration #233, relres 0.0140338097567808
CG Iteration #234, relres 0.0136632536006594
CG Iteration #235, relres 0.0132997397472916
CG Iteration #236, relres 0.0129711053202169
CG Iteration #237, relres 0.0126120326100365
CG Iteration #238, relres 0.0122620589969116
CG Iteration #239, relres 0.0119604973153134
CG Iteration #240, relres 0.0116866403205573
CG Iteration #241, relres 0.0114072004760729
CG Iteration #242, relres 0.0111478389726562
CG Iteration #243, relres 0.0108736053570974
CG Iteration #244, relres 0.0106093462529837
CG Iteration #245, relres 0.0103540414003059
CG Iteration #246, relres 0.0101196564049704
CG Iteration #247, relres 0.0098992332257390
CG Iteration #248, relres 0.0096624441872998
CG Iteration #249, relres 0.0094636235909237
CG Iteration #250, relres 0.0092654389597810
CG Iteration #251, relres 0.0090621299911963
CG Iteration #252, relres 0.0089030281516963
CG Iteration #253, relres 0.0088790715235916
CG Iteration #254, relres 0.0086893486135533
CG Iteration #255, relres 0.0084871956786245
CG Iteration #256, relres 0.0082894954983393
CG Iteration #257, relres 0.0081224822915277
CG Iteration #258, relres 0.0081041784107434
CG Iteration #259, relres 0.0079440087223114
CG Iteration #260, relres 0.0077653602920623
CG Iteration #261, relres 0.0075801773465481
CG Iteration #262, relres 0.0074306606668144
CG Iteration #263, relres 0.0072747062206796
CG Iteration #264, relres 0.0071266114652581
CG Iteration #265, relres 0.0070864915943863
CG Iteration #266, relres 0.0069548722150301
CG Iteration #267, relres 0.0068002426610555
CG Iteration #268, relres 0.0066561535873156
CG Iteration #269, relres 0.0065101501047249
CG Iteration #270, relres 0.0063491600062839
CG Iteration #271, relres 0.0062018216721006
CG Iteration #272, relres 0.0060705089977773
CG Iteration #273, relres 0.0059193201650940
CG Iteration #274, relres 0.0057802791730225
CG Iteration #275, relres 0.0056338467628775
CG Iteration #276, relres 0.0055130178558672
CG Iteration #277, relres 0.0054473830668753
CG Iteration #278, relres 0.0053667484407249
CG Iteration #279, relres 0.0052465774170147
CG Iteration #280, relres 0.0051043837902906
CG Iteration #281, relres 0.0049987431940079
CG Iteration #282, relres 0.0048657988331750
CG Iteration #283, relres 0.0047511839750948
CG Iteration #284, relres 0.0046177158456524
CG Iteration #285, relres 0.0045048653042741
CG Iteration #286, relres 0.0044006798162565
CG Iteration #287, relres 0.0043549999252532
CG Iteration #288, relres 0.0042816894203579
CG Iteration #289, relres 0.0041666659564233
CG Iteration #290, relres 0.0040512327121994
CG Iteration #291, relres 0.0039508207763145
CG Iteration #292, relres 0.0038550630430637
CG Iteration #293, relres 0.0037649090320225
CG Iteration #294, relres 0.0036686871388550
CG Iteration #295, relres 0.0035687385043080
CG Iteration #296, relres 0.0034635896604262
CG Iteration #297, relres 0.0033752248348314
CG Iteration #298, relres 0.0032914807173510
CG Iteration #299, relres 0.0032108882510014
CG Iteration #300, relres 0.0031431125543778
CG Iteration #301, relres 0.0031143341788870
CG Iteration #302, relres 0.0030560854017973
CG Iteration #303, relres 0.0029788464290499
CG Iteration #304, relres 0.0029643781814276
CG Iteration #305, relres 0.0028936666423731
CG Iteration #306, relres 0.0028188952627351
CG Iteration #307, relres 0.0027544924697662
CG Iteration #308, relres 0.0026863831246009
CG Iteration #309, relres 0.0026747285551196
CG Iteration #310, relres 0.0026022026679675
CG Iteration #311, relres 0.0025329857470174
CG Iteration #312, relres 0.0024760343692300
CG Iteration #313, relres 0.0024183983008299
CG Iteration #314, relres 0.0023976833125266
CG Iteration #315, relres 0.0023547758931088
CG Iteration #316, relres 0.0023456178230005
CG Iteration #317, relres 0.0022906454509524
CG Iteration #318, relres 0.0022343638572592
CG Iteration #319, relres 0.0021816693587083
CG Iteration #320, relres 0.0021333136620797
CG Iteration #321, relres 0.0021264412333101
CG Iteration #322, relres 0.0020733792770883
CG Iteration #323, relres 0.0020276911216662
CG Iteration #324, relres 0.0020190997552125
CG Iteration #325, relres 0.0019702311058694
CG Iteration #326, relres 0.0019223107868976
CG Iteration #327, relres 0.0018684828362640
CG Iteration #328, relres 0.0018419101729883
CG Iteration #329, relres 0.0018172504121133
CG Iteration #330, relres 0.0017668428063073
CG Iteration #331, relres 0.0017235595601673
CG Iteration #332, relres 0.0016837123645189
CG Iteration #333, relres 0.0016410624917061
CG Iteration #334, relres 0.0016353174051124
CG Iteration #335, relres 0.0015901541450328
CG Iteration #336, relres 0.0015529315567769
CG Iteration #337, relres 0.0015450980989992
CG Iteration #338, relres 0.0015033029368973
CG Iteration #339, relres 0.0014637740219365
CG Iteration #340, relres 0.0014252071135138
CG Iteration #341, relres 0.0013807340838944
CG Iteration #342, relres 0.0013368460933296
CG Iteration #343, relres 0.0012995991890319
CG Iteration #344, relres 0.0012605356255937
CG Iteration #345, relres 0.0012552015101337
CG Iteration #346, relres 0.0012253451229150
CG Iteration #347, relres 0.0011903249766087
CG Iteration #348, relres 0.0011545243549335
CG Iteration #349, relres 0.0011209411159059
CG Iteration #350, relres 0.0010940349215117
CG Iteration #351, relres 0.0010891677700154
CG Iteration #352, relres 0.0010605012069869
CG Iteration #353, relres 0.0010293290176753
CG Iteration #354, relres 0.0010025755406033
CG Iteration #355, relres 0.0009891512335463
CG Iteration #356, relres 0.0009677798485999
CG Iteration #357, relres 0.0009426388535933
CG Iteration #358, relres 0.0009232296883104
CG Iteration #359, relres 0.0009121303078158
CG Iteration #360, relres 0.0008849002143613
CG Iteration #361, relres 0.0008580086071656
CG Iteration #362, relres 0.0008506732034636
CG Iteration #363, relres 0.0008294574798988
CG Iteration #364, relres 0.0008067461905297
CG Iteration #365, relres 0.0007849279084739
CG Iteration #366, relres 0.0007716940226865
CG Iteration #367, relres 0.0007604266076163
CG Iteration #368, relres 0.0007400683420192
CG Iteration #369, relres 0.0007272012015226
CG Iteration #370, relres 0.0007190490568618
CG Iteration #371, relres 0.0007184256864936
CG Iteration #372, relres 0.0006983840790254
CG Iteration #373, relres 0.0006906548096282
CG Iteration #374, relres 0.0006763285142402
CG Iteration #375, relres 0.0006556364962158
CG Iteration #376, relres 0.0006519012433153
CG Iteration #377, relres 0.0006369927271303
CG Iteration #378, relres 0.0006180557590257
CG Iteration #379, relres 0.0005978659498840
CG Iteration #380, relres 0.0005808702620702
CG Iteration #381, relres 0.0005634628843281
CG Iteration #382, relres 0.0005458906192365
CG Iteration #383, relres 0.0005297787827208
CG Iteration #384, relres 0.0005275032485577
CG Iteration #385, relres 0.0005118721013749
CG Iteration #386, relres 0.0004972663558728
CG Iteration #387, relres 0.0004835838752624
CG Iteration #388, relres 0.0004816568140916
CG Iteration #389, relres 0.0004763290087110
CG Iteration #390, relres 0.0004651998734024
CG Iteration #391, relres 0.0004504937349433
CG Iteration #392, relres 0.0004376674165305
CG Iteration #393, relres 0.0004292817614041
CG Iteration #394, relres 0.0004233503480407
CG Iteration #395, relres 0.0004094424601600
CG Iteration #396, relres 0.0003969334721999
CG Iteration #397, relres 0.0003857770531224
CG Iteration #398, relres 0.0003741631638432
CG Iteration #399, relres 0.0003625921897038
CG Iteration #400, relres 0.0003505734615436
CG Iteration #401, relres 0.0003391557815756
CG Iteration #402, relres 0.0003281676190578
CG Iteration #403, relres 0.0003195472934975
CG Iteration #404, relres 0.0003171026316962
CG Iteration #405, relres 0.0003083186470029
CG Iteration #406, relres 0.0002984122239821
CG Iteration #407, relres 0.0002896702976039
CG Iteration #408, relres 0.0002871925088562
CG Iteration #409, relres 0.0002796654899316
CG Iteration #410, relres 0.0002708284728749
CG Iteration #411, relres 0.0002667780872114
CG Iteration #412, relres 0.0002617457148768
CG Iteration #413, relres 0.0002537016054631
CG Iteration #414, relres 0.0002520401817044
CG Iteration #415, relres 0.0002451786499023
CG Iteration #416, relres 0.0002383334105424
CG Iteration #417, relres 0.0002314147532635
CG Iteration #418, relres 0.0002311617010206
CG Iteration #419, relres 0.0002240410103676
CG Iteration #420, relres 0.0002173135255204
CG Iteration #421, relres 0.0002104266815168
CG Iteration #422, relres 0.0002089790931215
CG Iteration #423, relres 0.0002034127526313
CG Iteration #424, relres 0.0001974223723565
CG Iteration #425, relres 0.0001921211861608
CG Iteration #426, relres 0.0001860443235527
CG Iteration #427, relres 0.0001802047829535
CG Iteration #428, relres 0.0001749211064681
CG Iteration #429, relres 0.0001689769788717
CG Iteration #430, relres 0.0001631799699658
CG Iteration #431, relres 0.0001576498694993
CG Iteration #432, relres 0.0001524729244854
CG Iteration #433, relres 0.0001475807428845
CG Iteration #434, relres 0.0001467994583773
CG Iteration #435, relres 0.0001423036079904
CG Iteration #436, relres 0.0001373861372898
CG Iteration #437, relres 0.0001322165653603
CG Iteration #438, relres 0.0001273179474992
CG Iteration #439, relres 0.0001253005117401
CG Iteration #440, relres 0.0001226788008571
CG Iteration #441, relres 0.0001186588137265
CG Iteration #442, relres 0.0001145894462269
CG Iteration #443, relres 0.0001105378671454
CG Iteration #444, relres 0.0001065979188063
CG Iteration #445, relres 0.0001055608137519
CG Iteration #446, relres 0.0001023163527310
CG Iteration #447, relres 0.0000985453003921
CG Iteration #448, relres 0.0000949628809158
CG Iteration #449, relres 0.0000914179834655
CG Iteration #450, relres 0.0000882985648571
CG Iteration #451, relres 0.0000849838938555
CG Iteration #452, relres 0.0000818153160444
CG Iteration #453, relres 0.0000806017630937
CG Iteration #454, relres 0.0000788122874943
CG Iteration #455, relres 0.0000785874769814
CG Iteration #456, relres 0.0000758762283875
CG Iteration #457, relres 0.0000731437299413
CG Iteration #458, relres 0.0000704981365078
CG Iteration #459, relres 0.0000692085338178
CG Iteration #460, relres 0.0000678263012319
CG Iteration #461, relres 0.0000653476398757
CG Iteration #462, relres 0.0000643776558892
CG Iteration #463, relres 0.0000628771374727
CG Iteration #464, relres 0.0000605537758304
CG Iteration #465, relres 0.0000583453409521
CG Iteration #466, relres 0.0000562203836964
CG Iteration #467, relres 0.0000561369960119
CG Iteration #468, relres 0.0000542227751916
CG Iteration #469, relres 0.0000521494781440
CG Iteration #470, relres 0.0000503340357667
CG Iteration #471, relres 0.0000485382332853
CG Iteration #472, relres 0.0000468145097869
CG Iteration #473, relres 0.0000450967922739
CG Iteration #474, relres 0.0000446490408462
CG Iteration #475, relres 0.0000433555018119
CG Iteration #476, relres 0.0000417812271620
CG Iteration #477, relres 0.0000407952630876
CG Iteration #478, relres 0.0000401181294619
CG Iteration #479, relres 0.0000387000106355
CG Iteration #480, relres 0.0000372821486022
CG Iteration #481, relres 0.0000370715961894
CG Iteration #482, relres 0.0000357193137535
CG Iteration #483, relres 0.0000344636987081
CG Iteration #484, relres 0.0000332469145371
CG Iteration #485, relres 0.0000320429962771
CG Iteration #486, relres 0.0000309087838080
CG Iteration #487, relres 0.0000307200632308
CG Iteration #488, relres 0.0000297075926408
CG Iteration #489, relres 0.0000286402094846
CG Iteration #490, relres 0.0000275966579698
CG Iteration #491, relres 0.0000265817926119
CG Iteration #492, relres 0.0000263452449554
CG Iteration #493, relres 0.0000255165908197
CG Iteration #494, relres 0.0000245829437983
CG Iteration #495, relres 0.0000237028359163
CG Iteration #496, relres 0.0000236673841626
CG Iteration #497, relres 0.0000227917850999
CG Iteration #498, relres 0.0000219808454267
CG Iteration #499, relres 0.0000211755799350
CG Iteration #500, relres 0.0000207609237655
CG Iteration #501, relres 0.0000203793731804
CG Iteration #502, relres 0.0000200519297041
CG Iteration #503, relres 0.0000195679561216
CG Iteration #504, relres 0.0000188343085537
CG Iteration #505, relres 0.0000181394464766
CG Iteration #506, relres 0.0000174807877334
CG Iteration #507, relres 0.0000168521223348
CG Iteration #508, relres 0.0000162140316237
CG Iteration #509, relres 0.0000156110381794
CG Iteration #510, relres 0.0000152890239205
CG Iteration #511, relres 0.0000149728870759
CG Iteration #512, relres 0.0000143997657833
CG Iteration #513, relres 0.0000143554621873
CG Iteration #514, relres 0.0000138482359852
CG Iteration #515, relres 0.0000135533950194
CG Iteration #516, relres 0.0000133059369582
CG Iteration #517, relres 0.0000128069673855
CG Iteration #518, relres 0.0000123459979422
CG Iteration #519, relres 0.0000122148641978
CG Iteration #520, relres 0.0000118464971990
CG Iteration #521, relres 0.0000114114242560
CG Iteration #522, relres 0.0000109963753751
CG Iteration #523, relres 0.0000105852493854
CG Iteration #524, relres 0.0000102074199302
CG Iteration #525, relres 0.0000101910364477
CG Iteration #526, relres 0.0000097934479762
CG Iteration #527, relres 0.0000094230420085
CG Iteration #528, relres 0.0000090817026832
CG Iteration #529, relres 0.0000087425141333
CG Iteration #530, relres 0.0000084152039620
CG Iteration #531, relres 0.0000080929106632
CG Iteration #532, relres 0.0000078762470962
CG Iteration #533, relres 0.0000077612349556
CG Iteration #534, relres 0.0000074844599127
CG Iteration #535, relres 0.0000074683310164
CG Iteration #536, relres 0.0000071830366483
CG Iteration #537, relres 0.0000069167198893
CG Iteration #538, relres 0.0000066672807504
CG Iteration #539, relres 0.0000066525384388
CG Iteration #540, relres 0.0000064178815957
CG Iteration #541, relres 0.0000061806702308
CG Iteration #542, relres 0.0000059556663718
CG Iteration #543, relres 0.0000057682924510
CG Iteration #544, relres 0.0000057225774141
CG Iteration #545, relres 0.0000056169056590
CG Iteration #546, relres 0.0000054871765672
CG Iteration #547, relres 0.0000052908606965
CG Iteration #548, relres 0.0000050943328110
CG Iteration #549, relres 0.0000049048469657
CG Iteration #550, relres 0.0000047208407698
CG Iteration #551, relres 0.0000045388685721
CG Iteration #552, relres 0.0000043660424286
CG Iteration #553, relres 0.0000043573262096
CG Iteration #554, relres 0.0000042029944323
CG Iteration #555, relres 0.0000041414202622
CG Iteration #556, relres 0.0000040262278365
CG Iteration #557, relres 0.0000038781022405
CG Iteration #558, relres 0.0000037353871390
CG Iteration #559, relres 0.0000035965746590
CG Iteration #560, relres 0.0000035879528375
CG Iteration #561, relres 0.0000034589416741
CG Iteration #562, relres 0.0000033311026282
CG Iteration #563, relres 0.0000033209153080
CG Iteration #564, relres 0.0000031999053398
CG Iteration #565, relres 0.0000031756240510
CG Iteration #566, relres 0.0000030607442297
CG Iteration #567, relres 0.0000029428156362
CG Iteration #568, relres 0.0000028381599441
CG Iteration #569, relres 0.0000027689769561
CG Iteration #570, relres 0.0000027305921730
CG Iteration #571, relres 0.0000026288488939
CG Iteration #572, relres 0.0000025354313984
CG Iteration #573, relres 0.0000025153199728
CG Iteration #574, relres 0.0000024261146617
CG Iteration #575, relres 0.0000023338530450
