Avgstr = 23.2448322343454485
CG Iteration #1, relres 0.9962008360088305
CG Iteration #2, relres 0.9927665547833097
CG Iteration #3, relres 0.9843473748073657
CG Iteration #4, relres 0.9743325090913646
CG Iteration #5, relres 0.9690498618542852
CG Iteration #6, relres 0.9520424877824170
CG Iteration #7, relres 0.9406475940032966
CG Iteration #8, relres 0.9291330466111792
CG Iteration #9, relres 0.9199572396507282
CG Iteration #10, relres 0.9082152924386817
CG Iteration #11, relres 0.8926401671805188
CG Iteration #12, relres 0.8768092718072914
CG Iteration #13, relres 0.8601280173378903
CG Iteration #14, relres 0.8434807436849879
CG Iteration #15, relres 0.8288707531969515
CG Iteration #16, relres 0.8115812955785170
CG Iteration #17, relres 0.7978021068340123
CG Iteration #18, relres 0.7766629362396967
CG Iteration #19, relres 0.7536724637758359
CG Iteration #20, relres 0.7512941086661111
CG Iteration #21, relres 0.7335146130999470
CG Iteration #22, relres 0.7152971084475152
CG Iteration #23, relres 0.6964453867459435
CG Iteration #24, relres 0.6806954994033563
CG Iteration #25, relres 0.6597925817413460
CG Iteration #26, relres 0.6540523979158116
CG Iteration #27, relres 0.6388273269064524
CG Iteration #28, relres 0.6187922861465711
CG Iteration #29, relres 0.5972619527473795
CG Iteration #30, relres 0.5734230547919648
CG Iteration #31, relres 0.5664840101729595
CG Iteration #32, relres 0.5552288103986646
CG Iteration #33, relres 0.5314291230667801
CG Iteration #34, relres 0.5237991730473969
CG Iteration #35, relres 0.5169227221589848
CG Iteration #36, relres 0.5115478362832523
CG Iteration #37, relres 0.4893260052083444
CG Iteration #38, relres 0.4698273725710234
CG Iteration #39, relres 0.4654913530523765
CG Iteration #40, relres 0.4448412527697255
CG Iteration #41, relres 0.4207873557327169
CG Iteration #42, relres 0.4015280224730967
CG Iteration #43, relres 0.3956831659218043
CG Iteration #44, relres 0.3809398730879102
CG Iteration #45, relres 0.3659712703819785
CG Iteration #46, relres 0.3619742503630430
CG Iteration #47, relres 0.3417713475575032
CG Iteration #48, relres 0.3364507997752129
CG Iteration #49, relres 0.3277953657566233
CG Iteration #50, relres 0.3183528642105882
CG Iteration #51, relres 0.3100447068773142
CG Iteration #52, relres 0.3006674973279323
CG Iteration #53, relres 0.2861835468976808
CG Iteration #54, relres 0.2700526613157843
CG Iteration #55, relres 0.2681623780462841
CG Iteration #56, relres 0.2554776174081781
CG Iteration #57, relres 0.2465754511703251
CG Iteration #58, relres 0.2387632456441459
CG Iteration #59, relres 0.2256517123996863
CG Iteration #60, relres 0.2239346575585275
CG Iteration #61, relres 0.2110734886306524
