A-norm,2-norm
0.50084015073276589,0.32755992299231379
0.33673512098796271,0.21051926537725582
0.23969668522636892,0.11527702834521036
0.19447609901717652,0.079140431759368982
0.17056621757933091,0.05264960475861552
0.15148098510270477,0.054406085135528477
0.13314382090496138,0.041056015024577605
0.12283443948434378,0.039014538711263924
0.10866714398468207,0.033861524278455235
0.094944896508961707,0.03004047762020149
0.086006920927164943,0.026209348985554999
0.078827873401225726,0.02045404682043574
0.074445152841988882,0.016765286537348875
0.069481524195693922,0.017242521808310849
0.064975247707985365,0.018542236680406814
0.060247371014184668,0.01518125115199364
0.056273430803464239,0.013427114726532003
0.053756190356782592,0.010694950224030504
0.049293204374514087,0.010189423909844337
0.046525376181799083,0.0099287217421088082
0.044348163933723157,0.0086253605705494379
0.042094084463727303,0.0073573316674722953
0.040546270374704756,0.0073870506362610404
0.038237328615992473,0.0065947325901335088
0.037212603179792754,0.0060393068236751718
0.03595303721548098,0.0055368897633648701
0.034498271308011488,0.0054700936506003554
0.033422342149410235,0.0049011454940766138
0.032059955360838756,0.0046867323048784982
0.031073226118013327,0.0042337226530019187
0.029729653409403943,0.0040596629565466478
0.028801776576140196,0.003121759477176334
0.028164980039052358,0.0027826107096589662
0.027527926173635257,0.0031843435303398277
0.026720375033625107,0.0033776802973278621
0.026023264897981905,0.0026250524280971863
0.024917144108116764,0.0026159904923175165
0.024138377182103096,0.0031274141477072082
0.023490662420074339,0.0021849816841183075
0.022564825820005217,0.0024047911583679519
0.02162887881565629,0.0021552444428910378
0.021135009101206307,0.0018586472966217759
0.020228175448926276,0.002286296271316904
0.019593705753525197,0.0017714015517551031
0.01909679351396237,0.0014122414892994075
0.018710055990180184,0.0011322059854020736
0.01822749408423905,0.0014321707062629275
0.017673302889324619,0.0015548806995156247
0.016956395985269067,0.0014051379785759799
0.016305062786237955,0.0014827259912639629
0.016131449158341426,0.0024986924551827151
0.015644632823568996,0.0013233901873309715
0.015202764332643849,0.0019665319641357123
0.015111097369268562,0.0007338699545354592
0.014868694587091629,0.00091246238568420132
0.014773884771146115,0.0018528380467669556
0.014470482780952292,0.00098079991859417043
0.014264873652035829,0.0025123863727870969
0.013759282473077365,0.00063773134514457199
0.013452931286497233,0.0015406861953261915
0.013376798736044124,0.00081435158430579174
0.013087552315219254,0.00083869330169906065
0.012645232856539691,0.0014038814911313555
0.012578322723687431,0.00057195807590543267
0.012327950249727816,0.0010887336125039292
0.012273019201454124,0.00070298189767908361
0.012021427058672662,0.00045114961039700174
0.011988294483852619,0.00091007476507697007
0.011691781392351504,0.00087372680765979258
0.011616870020336192,0.0011592392685899641
0.011248469473399251,0.00094213827466455317
0.011192080409096942,0.00092794003366423778
0.010608576056808502,0.00035777064374501268
0.01058022911314856,0.000730712609822769
0.010312375349033591,0.00053479267040165842
0.010226610219893071,0.001003732023983234
0.01010577229242899,0.00049325342365810906
0.0098014341944756157,0.00075791310129599831
0.0097667961724778127,0.00038428794494897175
0.0091598929241342407,0.00066856900585234187
0.0091276099000766071,0.00029802841096277004
0.0087202270651116787,0.0009203233815503135
0.0086533942748611981,0.00032846526272023159
0.0082950907191760778,0.0010968435442115084
0.0081804987680759722,0.00028789749992700351
0.0081428817593255948,0.00064181746571783369
0.0077669235931455815,0.00029576587854515066
0.007745497396059388,0.00061141756973316283
0.0076694561871920404,0.00089232406581820636
0.0074492870284017416,0.00034552411648382654
0.0074376952191737723,0.00040466810683022388
0.0073893267288150394,0.00064109335495750688
0.0070650029225661475,0.00043569136334837102
0.0070549235877166638,0.0002581729297511221
0.0070199151798795998,0.00053645454681419192
0.0065105367367306278,0.00060619383150265133
0.0064613885541806755,0.00017254207501528706
0.0064414419885264551,0.00048100285289073629
0.0063772440428279458,0.0007905037296539447
0.0062338228584327962,0.00022051457374822839
0.0062272223801102481,0.00027536341005536064
0.0062001931462808647,0.00039197741132049373
0.006066629423598425,0.00016561080225713308
0.0060286130795308961,0.00042406371253314199
0.0057766812941055642,0.00021183110580788039
0.005761740643597719,0.00023532523145488227
0.0057180372133928707,0.00077465314447514239
0.0054601500378228078,0.00015952264620610807
0.0052129607163853503,0.00061580024939528622
0.0051634449045455345,0.00041755741607385629
0.0051351247023575146,0.00011566158448499578
0.0051304101160271889,0.0002119310229998923
0.0051117514507641954,0.00029313918397989934
0.0049415354883290104,0.00022396491252059684
0.0049317534313115773,0.00022784109128600098
0.0049195900265831972,0.00018775732790461265
0.0048160948278219342,0.00091817080387401504
0.0046129008169702177,0.00011943197497647767
0.0046020218141233308,0.00013279109082174243
0.0044965485164884062,0.00055813744165542946
0.0044498179835936041,0.00022240213741487802
0.0044303116594821669,0.00011726995775969129
0.0043754740226776894,0.00047028127881433866
0.0043201451761438036,0.00034887678648287912
0.0042591180287661094,0.00012906807115927425
0.0042543145399348463,0.0002189494140838758
0.0042357080199675653,0.000218603855705059
0.004165800339538491,0.00067340624150360247
0.0040585493541829831,0.00044398207512586467
0.0040405296550233482,0.00011343752489922081
0.004025928255694775,0.00016731923205584682
0.00401599079053944,0.00033412850963671016
0.0038722962271173014,0.00018150405176180616
0.0038533193811147175,8.0451327583363707e-05
0.0038223540177867127,0.00023523370823910929
0.0036515665636167208,0.00030607952288866879
0.0036358155658766582,8.8450681510985647e-05
0.0036313636411096166,0.00020703495366251027
0.003554540015289669,0.00032287611447980589
0.0035218833502770035,0.00040551484183648631
0.0034745225963148988,0.00030816831047391925
0.0034554277391994443,7.4206960779623938e-05
0.0034333431654819035,0.00023199182551249283
0.0034082772169056596,0.00025853875774021443
0.0032755223187036558,7.433115772127055e-05
0.0032693693643695977,7.4400299233582919e-05
0.0032657056984566257,0.0001091315814704883
0.0032104691521198112,0.00027131752572988294
0.0032014034991523312,5.8715706122712381e-05
0.0031907471460705839,0.00012759332205512992
0.0031824311502741008,0.00012410790763015965
0.003120975404877466,9.6402493155254171e-05
0.0031118896981495612,9.9268820611052186e-05
0.0031078537224682691,7.6884363044175862e-05
0.0031047510103301506,0.0001342794691452581
0.0030896757426276786,0.00013552892178551803
0.0030761411266690634,0.00022475333427560867
0.0030446789962035232,0.00034478670459623387
0.0029959911575264909,8.2991863518306521e-05
0.0029934025761909179,7.0643898549952835e-05
0.0029895999869273535,0.00014036621967059438
0.0029764595659440602,0.00010074745457853814
0.002962535982775405,0.00027604659925320159
0.0029200393439208563,0.00015181504992298696
0.0029168927284059301,9.6085280980406421e-05
0.0029026054508655636,7.9214040115937337e-05
0.0028992293761268112,0.00013594649750716263
0.0028920127037604161,0.00016313177558266735
0.0028482699785169516,0.00014129559107416677
0.0028359148996464976,0.00028507319453675362
0.0028069281111310516,4.0832250522051845e-05
0.0028045237128146157,8.4033193752168294e-05
0.0028015192881223117,6.6300453609149075e-05
0.0027986475328362148,6.3817276186137005e-05
0.0026923389448057201,9.713893414214404e-05
0.002682772756186383,0.0001301790631149723
0.0026764744788791771,9.4562767124554452e-05
0.0026720053119741872,9.6570820196218579e-05
0.0026683753091057052,0.00013740724905328224
0.0026345137050308577,0.0001246733301869748
0.0026148581975217198,0.00028029965859642498
0.0025467201011736096,8.4225942503932797e-05
0.002540658310334027,0.0001214547667617903
0.0025362237750568674,0.00011149926463522326
0.0025244946704131624,8.6413308559405295e-05
0.0024630725926854283,4.1619742300265759e-05
0.0024417743041675543,0.00012653226851196763
0.0024137633977222629,0.00017270609677018039
0.0023724220056367579,5.8161130467135645e-05
0.0023619029094774759,0.00015362820450266974
0.0023567246055965683,5.0279879514992036e-05
0.0023096919885826355,0.00033567717784065902
0.0022443724651119343,0.00013560851708624877
0.0022330031962286227,4.5944341355894668e-05
0.0022292476526024592,0.00010391160965674577
0.002215086975502861,4.9349681627608291e-05
0.0022066550012190757,0.00018357986200477335
0.0021920226308021918,0.00016406330685663287
0.0021851866418544225,4.0863516961999912e-05
0.0021845351221003481,4.9877757718811364e-05
0.0021715735402278603,0.00013960537555986966
0.0021561926119600672,0.00025552904487047138
0.0021278377915611947,0.00010619597272073922
0.0021258517300708902,2.5423882370751051e-05
0.0021190617428926148,0.00011977999799897531
0.0021154743157398804,8.4155181670451411e-05
0.0021077311784540708,7.2476606906116483e-05
0.0021037944829815996,0.00012579853931651589
0.0020605341595019751,0.00016060696247345444
0.0020531670094621757,6.5368475313531903e-05
0.0020515456618674616,3.9412214372308751e-05
0.0020500005209940393,3.9288779674240806e-05
0.0020062594266534151,3.2350154042982858e-05
0.0020038473895866373,6.4883004826190902e-05
0.0019999322672934728,5.8112041095989108e-05
0.0019990197864545802,4.4251962047454247e-05
0.0019971684392110908,3.222200417561251e-05
0.0019686383552684717,0.0001931392906002015
0.0019450460825147886,8.8198940478747097e-05
0.0019415466478807921,6.463387180982926e-05
0.0019390940031279913,3.4892517437199971e-05
0.0019359213267158767,7.9198827403814255e-05
0.0018996781136463162,0.00012125746853980482
0.0018895309557256095,0.00015567958436255001
0.0018809099636378733,5.4482382020475771e-05
0.0018733528653091841,0.00010359953180113905
0.0018662441736267828,5.6793263607570441e-05
0.001865150276503885,2.0671309548924825e-05
0.0018641594267268713,2.7264443552518027e-05
0.0018394436586521711,0.00021455850776708023
0.0018186729105337186,1.9155627723884827e-05
0.00181307972442348,7.0063695858460178e-05
0.0017999586140111544,0.0001389227385685047
0.001789293575949782,0.00013223180502196951
0.0017820986272245633,1.6718586693754541e-05
0.0017815615355975787,5.7077293383793282e-05
0.0017626176280361014,4.4354010265442002e-05
0.0017578616439862169,7.595059464191442e-05
0.0017562904765372636,5.5363180868470501e-05
0.0017451708135316304,2.5810179426686191e-05
0.0017448148601987381,2.5769158568772655e-05
0.0017445596951572583,2.2562326958606181e-05
0.0017258000767166942,5.4713647292413425e-05
0.0017235737348358315,6.0715646361654491e-05
0.0017220732590837794,3.1125715447470538e-05
0.0017212804298920423,1.866489060431046e-05
0.0017204627462427929,5.7360024231483498e-05
0.0017107440670224004,3.7802436845538701e-05
0.0017085964700282285,7.2800142384404364e-05
0.0016671982983520897,6.5731262534893359e-05
0.0016634386463429125,7.7585687005828985e-05
0.0016609412622589578,2.5026853945589998e-05
0.0016605733501140064,3.3575855418652419e-05
0.0016577195025256138,9.453754613416886e-05
0.0016448865122978026,0.00011102071041834696
0.0016402780039311475,4.0511551344964813e-05
0.0016390736238889628,2.1995507585290021e-05
0.0016359616821545737,5.0666019518602283e-05
0.0016345822328824131,2.1965030046239508e-05
0.0016336024170849879,1.5184602235641516e-05
0.001615021677209299,0.00010499758630910108
0.001603004202463605,3.3933951750705423e-05
0.0016002853251748559,3.9388370567860688e-05
0.001599867109467683,2.0626912310862481e-05
0.0015892913423726988,3.3405833074414719e-05
0.0015884103706374374,4.5565352390111254e-05
0.0015764330189944103,5.3180970775172823e-05
0.0015725605379069058,7.1468794362313437e-05
0.0015639823575891517,1.7252212972249476e-05
0.0015614238539783914,9.3291689140406156e-05
0.0015564105246666841,8.2612870747069515e-05
0.0015487250386005849,9.3014362227827256e-05
0.0015435616711785324,4.7777150909650072e-05
0.0015408856116181054,4.8116289847216274e-05
0.0015393595146190296,3.6850010791202927e-05
0.0015390310029519667,1.1317251956690966e-05
0.0015384009878147938,4.5476131372892087e-05
0.0015363933934894737,3.317919281583236e-05
0.0015355581695459658,4.0733003480920282e-05
0.0015313771945472175,7.3565433559874788e-05
0.0015298928767504872,3.0728666132277351e-05
0.0015253058334023439,6.5748494305268329e-05
0.0015207172778388962,4.1984901626305039e-05
0.0015148220055862199,6.5600228373598781e-05
0.0015113686326652896,1.289748288731145e-05
0.0015101410049275848,3.2803029350085477e-05
0.001504525425456745,5.0384649288599344e-05
0.0015022508470155995,3.9145049165041489e-05
0.0014990578848475917,8.0169286748427585e-05
0.0014960822951544871,2.2414366346441771e-05
0.0014949470766102903,5.2099167134080519e-05
0.0014937616512228247,2.4082036248002244e-05
0.001492357506983736,2.8717565302600198e-05
0.0014917636350689847,3.361898461222294e-05
0.0014906344818688623,1.2685001726658402e-05
0.0014846810452359884,6.3031847217763867e-05
0.0014715522893625069,6.0294579846916266e-05
0.0014693559372493138,6.5349167611170237e-05
0.0014636864299066379,2.21397287562026e-05
0.0014633220536504007,2.9044953496762118e-05
0.0014555178456651901,0.00010035380453415928
0.0014367310793981468,2.3321254996155002e-05
0.0014341017110488595,1.4362124032580853e-05
0.0014336202342815447,3.6595246888220376e-05
0.0014324067183378428,3.6265710361499792e-05
0.0014308492486776393,4.9145095391651776e-05
0.0014212524190425986,7.2256189065843853e-05
0.0014083756220183029,0.00015255530504157958
0.0014014324891974868,1.2563150910010647e-05
0.0014006537072000723,3.8340235482272979e-05
0.0013962664691961172,6.4272458231434904e-05
0.0013646925732768449,7.9722274999038603e-05
0.0013621098325312768,5.0181542740746259e-05
0.0013611242267695723,2.6160386008068618e-05
0.0013603811370966662,2.5870959833505026e-05
0.00135941185715859,2.6522629540590371e-05
0.0013591918948991336,1.5175051663019101e-05
0.0013587463921381933,1.1813224315718822e-05
0.0013565514311272898,7.1601480800545069e-05
0.0013494844271124194,4.6742264912959063e-05
0.001347452874630476,2.8297859205604085e-05
0.0013468424328553245,3.7189555216420148e-05
0.0013438224733802366,4.4394825780519623e-05
0.0013307848735865299,1.321422058941878e-05
0.0013300716693801461,4.4117655655213828e-05
0.0013081070095949418,1.3141090668365272e-05
0.0013080214492881307,8.5250120404376121e-06
0.0013073166256085294,2.7127256618597889e-05
0.0013030385060399353,4.842050519128882e-05
0.0013017923490335182,4.6995207083694478e-05
0.0012994004084881275,4.0799431004924744e-05
0.001297570238570989,3.3336786602719545e-05
0.0012865634219817181,7.820046941361661e-05
0.0012844276313746226,3.3553002780559768e-05
0.0012686513732708235,5.175938322304585e-05
0.0012663941337727892,1.4126737639284137e-05
0.001266266847776841,8.9843018107568224e-06
0.0012661696732499904,1.4813686076919713e-05
0.0012618028706556841,4.7407995848208863e-05
0.001242588907810624,2.5604793010767835e-05
0.0012403700328119456,7.3960981219690165e-05
0.0012334458261934358,4.5403307786471174e-05
0.0012323936343266865,3.1936575105737237e-05
0.0012318955010084077,2.5036137389317349e-05
0.0012288687155531314,2.4983428758482004e-05
0.0012285217981715334,1.512979681429852e-05
0.0012283165252875495,1.1515726424902738e-05
0.0012281271476820247,9.6627365249899212e-06
0.0012280697249571525,1.0922099982912081e-05
0.0012029909228393105,3.408206470447152e-05
0.0012026732129803155,1.4400779451556968e-05
0.0012022869701943943,1.4443368292169548e-05
0.0012019994092498688,1.7383899910270183e-05
0.0012017597229765462,2.5080322318971579e-05
0.0011976192242835549,2.3871056540752568e-05
0.001196767638765176,1.3049327528529646e-05
0.0011849978562327441,2.10618543414548e-05
0.0011837577127716535,1.4113789708526765e-05
0.0011813931599527596,6.496680506691213e-05
0.0011716258591184584,4.8560576986441795e-05
0.0011705704901578467,3.401021754147944e-05
0.0011596819462461876,8.3059593213088886e-05
0.0011506349728105456,2.6749884577424555e-05
0.0011488396645718611,6.0727346391332626e-05
0.0011355115951173008,3.2894553070813398e-05
0.0011349601481082877,6.7280311426003976e-06
0.0011348240172270397,1.4610063585928653e-05
0.0011346610058340487,1.6091656699609495e-05
0.0011305351394506492,7.3781853684485126e-05
0.0011225082319491245,3.6818029932085719e-05
0.0011161226515039372,2.3256681257383943e-05
0.0011147014963656568,2.9902885813456084e-05
0.0011138617181787557,2.6126048391842928e-05
0.0011126568140202926,7.7530277829672535e-06
0.0011126237328681948,6.6347865234357975e-06
0.0011123645050722531,1.9465124680430301e-05
0.001111671177342779,2.9685291651573668e-05
0.0010989095846633047,0.0001085652473855594
0.0010949829051133458,3.2080542008027528e-05
0.0010909319802890113,2.9175945725965572e-05
0.0010899420123763937,1.3345213812668734e-05
0.0010893686378782017,3.712772691810315e-05
0.0010853076437139729,6.3265690075246806e-06
0.0010849318773219379,2.2134313329454916e-05
