Avgstr = 12.0555466850475899
CG Iteration #1, relres 0.9959087788869042
CG Iteration #2, relres 0.9866495792859938
CG Iteration #3, relres 0.9630208745471250
CG Iteration #4, relres 0.9421912257765788
CG Iteration #5, relres 0.9306116516432816
CG Iteration #6, relres 0.9077755333870208
CG Iteration #7, relres 0.8870063495346684
CG Iteration #8, relres 0.8542184218955697
CG Iteration #9, relres 0.8058420052625613
CG Iteration #10, relres 0.7691823072804150
CG Iteration #11, relres 0.7319232556231667
CG Iteration #12, relres 0.6938420595379333
CG Iteration #13, relres 0.6542258473227305
CG Iteration #14, relres 0.6188574595833988
CG Iteration #15, relres 0.6044423057860764
CG Iteration #16, relres 0.5702604297729926
CG Iteration #17, relres 0.5417113015335571
CG Iteration #18, relres 0.5156785273707183
CG Iteration #19, relres 0.4772951642610005
CG Iteration #20, relres 0.4373583408320069
CG Iteration #21, relres 0.4109424166937548
CG Iteration #22, relres 0.3868936146357674
CG Iteration #23, relres 0.3816561183167957
CG Iteration #24, relres 0.3537127514187405
CG Iteration #25, relres 0.3362304657776320
CG Iteration #26, relres 0.3267334975769489
CG Iteration #27, relres 0.2985332438633715
CG Iteration #28, relres 0.2961468948357232
CG Iteration #29, relres 0.2934429179587125
CG Iteration #30, relres 0.2655810948162953
CG Iteration #31, relres 0.2425592094395156
CG Iteration #32, relres 0.2259219544482606
CG Iteration #33, relres 0.2015491576082800
CG Iteration #34, relres 0.1851288982039166
CG Iteration #35, relres 0.1679667077410122
CG Iteration #36, relres 0.1523236732674384
CG Iteration #37, relres 0.1399779831766988
CG Iteration #38, relres 0.1381374469635738
CG Iteration #39, relres 0.1352814632616364
CG Iteration #40, relres 0.1242139370163558
CG Iteration #41, relres 0.1072046930241754
CG Iteration #42, relres 0.1049414389611636
CG Iteration #43, relres 0.1000106362641771
CG Iteration #44, relres 0.0963479734179709
CG Iteration #45, relres 0.0952548299034131
CG Iteration #46, relres 0.0868966100405933
CG Iteration #47, relres 0.0781257348455361
CG Iteration #48, relres 0.0771402680911775
CG Iteration #49, relres 0.0755993092223262
CG Iteration #50, relres 0.0681846725851491
CG Iteration #51, relres 0.0680687050830010
CG Iteration #52, relres 0.0619151684725740
CG Iteration #53, relres 0.0552791449645409
CG Iteration #54, relres 0.0499885253139128
CG Iteration #55, relres 0.0446570885402786
CG Iteration #56, relres 0.0408344151693107
CG Iteration #57, relres 0.0359490783567549
CG Iteration #58, relres 0.0342476073707490
CG Iteration #59, relres 0.0312220672209564
CG Iteration #60, relres 0.0309423783625389
CG Iteration #61, relres 0.0307963008940904
CG Iteration #62, relres 0.0288986960610355
CG Iteration #63, relres 0.0277053429371209
CG Iteration #64, relres 0.0263119787904981
CG Iteration #65, relres 0.0246740166536567
CG Iteration #66, relres 0.0239844977700695
CG Iteration #67, relres 0.0213361113478968
CG Iteration #68, relres 0.0209150540962839
CG Iteration #69, relres 0.0187302019719643
CG Iteration #70, relres 0.0181127093890276
CG Iteration #71, relres 0.0164796468346866
CG Iteration #72, relres 0.0164565322151194
CG Iteration #73, relres 0.0149603790253580
CG Iteration #74, relres 0.0139276593916507
CG Iteration #75, relres 0.0129408256078711
CG Iteration #76, relres 0.0125077875102198
CG Iteration #77, relres 0.0108234492514214
CG Iteration #78, relres 0.0103415038045414
CG Iteration #79, relres 0.0098179994524412
CG Iteration #80, relres 0.0093795686234442
CG Iteration #81, relres 0.0092571563679635
CG Iteration #82, relres 0.0089808258932189
CG Iteration #83, relres 0.0088067349970058
CG Iteration #84, relres 0.0079345154608005
CG Iteration #85, relres 0.0068061267046826
CG Iteration #86, relres 0.0062003508138649
CG Iteration #87, relres 0.0060306571304134
CG Iteration #88, relres 0.0056065195652192
CG Iteration #89, relres 0.0047872050075435
CG Iteration #90, relres 0.0041254568712447
CG Iteration #91, relres 0.0040265756061978
CG Iteration #92, relres 0.0038958157791661
CG Iteration #93, relres 0.0038637323716706
CG Iteration #94, relres 0.0034543965648284
CG Iteration #95, relres 0.0030647654953537
CG Iteration #96, relres 0.0028960863759023
CG Iteration #97, relres 0.0027989427574651
CG Iteration #98, relres 0.0023829449206831
CG Iteration #99, relres 0.0023677018530640
CG Iteration #100, relres 0.0020299262507616
CG Iteration #101, relres 0.0017523751610876
CG Iteration #102, relres 0.0017056991535374
CG Iteration #103, relres 0.0016956529537931
CG Iteration #104, relres 0.0015673916854842
CG Iteration #105, relres 0.0015160171606310
CG Iteration #106, relres 0.0014123639811903
CG Iteration #107, relres 0.0013715127402419
CG Iteration #108, relres 0.0011800455845632
CG Iteration #109, relres 0.0011445548826022
CG Iteration #110, relres 0.0010045691493412
CG Iteration #111, relres 0.0009636191278619
CG Iteration #112, relres 0.0009248662143542
CG Iteration #113, relres 0.0009203027649494
CG Iteration #114, relres 0.0008238797632184
CG Iteration #115, relres 0.0008166433547091
CG Iteration #116, relres 0.0006621289591586
CG Iteration #117, relres 0.0006519637136476
