anorm = sqrt((x-truex)' * la * (x-truex)), err2_a = norm(la*x-b) / norm(b), err2_b = norm(x-truex)
100 iterations
iter = 1      errA=0.9779036530746591      err2=0.9656430857656245
iter = 2      errA=0.9366222019853482      err2=0.910145347684451
iter = 3      errA=0.9069177963406868      err2=0.8780970076812948
iter = 4      errA=0.8776800534411408      err2=0.8477274892539183
iter = 5      errA=0.8284327211633172      err2=0.802900381525092
iter = 6      errA=0.7694430910230825      err2=0.7460991432899712
iter = 7      errA=0.7248574861511496      err2=0.698218968266835
iter = 8      errA=0.6917593729859098      err2=0.6604673076784623
iter = 9      errA=0.64571137633859      err2=0.6132472680785849
iter = 10      errA=0.5888652615117965      err2=0.5487744248478345
iter = 11      errA=0.5394072742241695      err2=0.5038494933483648
iter = 12      errA=0.4745316375407571      err2=0.43113435034366643
iter = 13      errA=0.4253417939546196      err2=0.3764878438162363
iter = 14      errA=0.377645743178091      err2=0.33425995767636957
iter = 15      errA=0.33459402929670967      err2=0.29126581151786923
iter = 16      errA=0.276998306705392      err2=0.23152903977130918
iter = 17      errA=0.24096284113162664      err2=0.20373853307181833
iter = 18      errA=0.20074735164333754      err2=0.16540915866222428
iter = 19      errA=0.1674327080584789      err2=0.1391093047361608
iter = 20      errA=0.14352777666845648      err2=0.11783737236349881
iter = 21      errA=0.12204962128423019      err2=0.1002840576170673
iter = 22      errA=0.10539651305153187      err2=0.08749276526320833
iter = 23      errA=0.10146990549840777      err2=0.0842680541662497
iter = 24      errA=0.08266923006579163      err2=0.06989545056969446
iter = 25      errA=0.0722095616864772      err2=0.060333621598107255
iter = 26      errA=0.06699967135494843      err2=0.05576923004943782
iter = 27      errA=0.05815592241325022      err2=0.04798964153630496
iter = 28      errA=0.04937427372514194      err2=0.03964460930602744
iter = 29      errA=0.042070329362491485      err2=0.03348459841070462
iter = 30      errA=0.03567306746254475      err2=0.028787790051153478
iter = 31      errA=0.033961646032740204      err2=0.027370213304631054
iter = 32      errA=0.029022865206870425      err2=0.023172991355208516
iter = 33      errA=0.02430291483577066      err2=0.019235479622524414
iter = 34      errA=0.020272621463367356      err2=0.016290719170338096
iter = 35      errA=0.017101377745119613      err2=0.013579131598569664
iter = 36      errA=0.016079999093318448      err2=0.012686258815459737
iter = 37      errA=0.013258690754274742      err2=0.010590059854672628
iter = 38      errA=0.010952592312895316      err2=0.00874748454897588
iter = 39      errA=0.009530990804900866      err2=0.007493907122982711
iter = 40      errA=0.00892578058920518      err2=0.007013908776215357
iter = 41      errA=0.007724739951630295      err2=0.006202409507901348
iter = 42      errA=0.007457743579869046      err2=0.006012996051478044
iter = 43      errA=0.006019522183201578      err2=0.004827396578021559
iter = 44      errA=0.00514518118623738      err2=0.004191334908786235
iter = 45      errA=0.0041558630454321815      err2=0.0033541908926438616
iter = 46      errA=0.003895129157380268      err2=0.0031674114323943813
iter = 47      errA=0.0034842503812575337      err2=0.0027982707204446833
iter = 48      errA=0.003068942105007481      err2=0.0024831858044094485
iter = 49      errA=0.0024970858280180053      err2=0.0019825324942031575
iter = 50      errA=0.002062912860238584      err2=0.001617299231285766
iter = 51      errA=0.0016812561058345895      err2=0.0013415671869509195
iter = 52      errA=0.001402438011763568      err2=0.0011174930988133306
iter = 53      errA=0.0013411225527837345      err2=0.001069564948396564
iter = 54      errA=0.0012064111242685632      err2=0.0009696691469839008
iter = 55      errA=0.0010907372914960025      err2=0.0008524852359306055
iter = 56      errA=0.0008691694410407399      err2=0.0006896172722795529
iter = 57      errA=0.000729187522841528      err2=0.0005764877126256364
iter = 58      errA=0.000662488123670235      err2=0.0005181194991272081
iter = 59      errA=0.0005280558152362351      err2=0.0004154030885684969
iter = 60      errA=0.0005104075548613004      err2=0.0004024427510825534
iter = 61      errA=0.0003865583590487726      err2=0.0003014633664199705
iter = 62      errA=0.0003054295830684232      err2=0.00024039528959486287
