anorm = sqrt((x-truex)' * la * (x-truex)), err2_a = norm(la*x-b) / norm(b), err2_b = norm(x-truex)
100 iterations
iter = 1      errA=0.9984896177415457      err2=0.9969856716044583
iter = 2      errA=0.9962226224725477      err2=0.9930022977193995
iter = 3      errA=0.9876530285956243      err2=0.9780528323355365
iter = 4      errA=0.9797101215284599      err2=0.9640598912052957
iter = 5      errA=0.9714626010433208      err2=0.9513945591674846
iter = 6      errA=0.9651636969238031      err2=0.9372101611388245
iter = 7      errA=0.9497603897344844      err2=0.9169825007577321
iter = 8      errA=0.9349158873671086      err2=0.8927185049651093
iter = 9      errA=0.9225073081280473      err2=0.8707141643772369
iter = 10      errA=0.9149880211183407      err2=0.8560357572946081
iter = 11      errA=0.9008291112944069      err2=0.8354495373490164
iter = 12      errA=0.9003590283356049      err2=0.8355218899883378
iter = 13      errA=0.8868130408196818      err2=0.8127147593242652
iter = 14      errA=0.8641058740064262      err2=0.7869242612866696
iter = 15      errA=0.8507991024958885      err2=0.7718942086222214
iter = 16      errA=0.8387848810577565      err2=0.7561986947544739
iter = 17      errA=0.8354054669451076      err2=0.7533667788983853
iter = 18      errA=0.8095311410446538      err2=0.7265012639439847
iter = 19      errA=0.7778052603824075      err2=0.6843765969322078
iter = 20      errA=0.7698520548239588      err2=0.6730666439359138
iter = 21      errA=0.7475849141516431      err2=0.6446319911902617
iter = 22      errA=0.7313448363433361      err2=0.6316162852034483
iter = 23      errA=0.7288663905644889      err2=0.6291067620513011
iter = 24      errA=0.7108966259291362      err2=0.6097914329349913
iter = 25      errA=0.6921261146419466      err2=0.5950284289072866
iter = 26      errA=0.6875925675353479      err2=0.5913641136421235
iter = 27      errA=0.6634580513071014      err2=0.565499497102873
iter = 28      errA=0.644244153757387      err2=0.5493820845050409
iter = 29      errA=0.6339866533199913      err2=0.5402538598523294
iter = 30      errA=0.6336175835031473      err2=0.5399179181527299
iter = 31      errA=0.6057508401193235      err2=0.508688288039588
iter = 32      errA=0.5764672055946353      err2=0.48878492670263357
iter = 33      errA=0.568391178334768      err2=0.4773412896158882
iter = 34      errA=0.5538840622019916      err2=0.46066077310345627
iter = 35      errA=0.546405419023587      err2=0.4529985744039199
iter = 36      errA=0.530536981496978      err2=0.43858960132676295
iter = 37      errA=0.494241122014086      err2=0.40835180372603425
iter = 38      errA=0.4931568702468415      err2=0.4080464219163701
iter = 39      errA=0.49157571541954204      err2=0.40646720619444654
iter = 40      errA=0.4626973960428875      err2=0.38870480451401684
iter = 41      errA=0.4620872672171531      err2=0.3878219738496883
iter = 42      errA=0.43671819839443654      err2=0.3626567995666324
iter = 43      errA=0.4313008102452555      err2=0.3528490867332302
iter = 44      errA=0.4099389572045951      err2=0.3388206654243172
iter = 45      errA=0.4063603461819441      err2=0.3358493240205685
iter = 46      errA=0.3774390826686489      err2=0.31029877215764895
iter = 47      errA=0.37612868291192414      err2=0.30926591922428687
iter = 48      errA=0.3572056510199403      err2=0.2922015553425619
iter = 49      errA=0.3484799421260775      err2=0.28418673457926985
iter = 50      errA=0.328511588856215      err2=0.2667395978583257
iter = 51      errA=0.32488278545464977      err2=0.2648817579762813
iter = 52      errA=0.318935115987978      err2=0.26081019238269176
iter = 53      errA=0.2922904558067598      err2=0.23393654432206107
iter = 54      errA=0.2782758064822413      err2=0.22373005024466264
iter = 55      errA=0.2730249025089797      err2=0.21947871023268828
iter = 56      errA=0.2714664751476747      err2=0.21705656026416353
iter = 57      errA=0.27100732449337606      err2=0.21692118409726197
iter = 58      errA=0.25224187115324115      err2=0.2016907755717854
iter = 59      errA=0.2468891762570491      err2=0.1966016905443174
iter = 60      errA=0.23136379734018211      err2=0.18809988893169358
iter = 61      errA=0.22932148662392296      err2=0.18555959271376857
iter = 62      errA=0.20823516500807723      err2=0.16464195803638298
iter = 63      errA=0.20653586561833254      err2=0.16340385426933052
iter = 64      errA=0.19733379305613377      err2=0.1559596383870374
iter = 65      errA=0.19251138679808305      err2=0.15122955014702377
iter = 66      errA=0.18644662393710534      err2=0.1447785210839128
iter = 67      errA=0.18321638903432366      err2=0.14330304069921165
iter = 68      errA=0.16712209414473672      err2=0.13144355911330402
iter = 69      errA=0.1608952878682993      err2=0.12800551984386285
iter = 70      errA=0.150895182048444      err2=0.12055823564575578
iter = 71      errA=0.15052555618074615      err2=0.12030735765685298
iter = 72      errA=0.14594053284900618      err2=0.11852246174280984
iter = 73      errA=0.13773638080251893      err2=0.11407125134097676
iter = 74      errA=0.13761285765265      err2=0.11402100195422475
iter = 75      errA=0.12178252501711821      err2=0.10106188375201298
iter = 76      errA=0.12112846519060819      err2=0.10046838987739057
iter = 77      errA=0.11244611748385921      err2=0.09195191541577512
iter = 78      errA=0.1111600303732969      err2=0.08992828885272405
iter = 79      errA=0.10829655001008602      err2=0.0883238489999149
iter = 80      errA=0.09636021411262455      err2=0.07829349812051715
iter = 81      errA=0.09420810161325686      err2=0.07704341499232956
iter = 82      errA=0.08741516327085355      err2=0.0717245178057922
iter = 83      errA=0.08710915273424488      err2=0.0713676792206167
iter = 84      errA=0.08583007161628485      err2=0.06983933976934344
iter = 85      errA=0.0851902140843772      err2=0.06946113706965239
iter = 86      errA=0.08188366505074261      err2=0.06726827015893203
iter = 87      errA=0.07940834407874896      err2=0.06482387236359624
