Avgstr = 10.4941429010589964
CG Iteration #1, relres 0.9998512332591732
CG Iteration #2, relres 0.9997239868756549
CG Iteration #3, relres 0.9984816564264233
CG Iteration #4, relres 0.9973093301114382
CG Iteration #5, relres 0.9958544146814211
CG Iteration #6, relres 0.9944201930416499
CG Iteration #7, relres 0.9925181573771661
CG Iteration #8, relres 0.9883117045363891
CG Iteration #9, relres 0.9835563670507872
CG Iteration #10, relres 0.9768785052312889
CG Iteration #11, relres 0.9724381649631267
CG Iteration #12, relres 0.9640112338241660
CG Iteration #13, relres 0.9552606114037939
CG Iteration #14, relres 0.9427763741535885
CG Iteration #15, relres 0.9308846892076359
CG Iteration #16, relres 0.9190771476304906
CG Iteration #17, relres 0.9042573010141645
CG Iteration #18, relres 0.8878376753511596
CG Iteration #19, relres 0.8714568428115805
CG Iteration #20, relres 0.8564552094572574
CG Iteration #21, relres 0.8402981810063059
CG Iteration #22, relres 0.8204537248442613
CG Iteration #23, relres 0.8009192982337915
CG Iteration #24, relres 0.7802701106793035
CG Iteration #25, relres 0.7598536852632212
CG Iteration #26, relres 0.7384267167719764
CG Iteration #27, relres 0.7197860324622135
CG Iteration #28, relres 0.7017234351272259
CG Iteration #29, relres 0.6741184654215641
CG Iteration #30, relres 0.6531749763297172
CG Iteration #31, relres 0.6305388419529554
CG Iteration #32, relres 0.5998274305998564
CG Iteration #33, relres 0.5720080836255583
CG Iteration #34, relres 0.5484916933009216
CG Iteration #35, relres 0.5271105181982931
CG Iteration #36, relres 0.5034401951991735
CG Iteration #37, relres 0.4782745057291856
CG Iteration #38, relres 0.4532543457510120
CG Iteration #39, relres 0.4264183649181759
CG Iteration #40, relres 0.4029000465201905
CG Iteration #41, relres 0.3767250496233269
CG Iteration #42, relres 0.3513799184480468
CG Iteration #43, relres 0.3320042651812932
CG Iteration #44, relres 0.3132166740121012
CG Iteration #45, relres 0.2954750408316253
CG Iteration #46, relres 0.2780615087114522
CG Iteration #47, relres 0.2595008942353980
CG Iteration #48, relres 0.2558445609731589
CG Iteration #49, relres 0.2430843023963841
CG Iteration #50, relres 0.2294013294115916
CG Iteration #51, relres 0.2146974377525394
CG Iteration #52, relres 0.2021778189830613
CG Iteration #53, relres 0.1881976294759506
CG Iteration #54, relres 0.1772255321281040
CG Iteration #55, relres 0.1653881041200347
CG Iteration #56, relres 0.1551724472905469
CG Iteration #57, relres 0.1458008809628187
CG Iteration #58, relres 0.1376138999757089
CG Iteration #59, relres 0.1305024077199821
CG Iteration #60, relres 0.1298248756082004
CG Iteration #61, relres 0.1220013237777904
CG Iteration #62, relres 0.1147468513230534
CG Iteration #63, relres 0.1085707283098030
CG Iteration #64, relres 0.1022925543799082
CG Iteration #65, relres 0.1017137930170719
CG Iteration #66, relres 0.0952959180808867
CG Iteration #67, relres 0.0893783131255165
CG Iteration #68, relres 0.0839218523484515
CG Iteration #69, relres 0.0790315635249852
CG Iteration #70, relres 0.0750591320672324
CG Iteration #71, relres 0.0741515912313672
CG Iteration #72, relres 0.0693281020616584
CG Iteration #73, relres 0.0653577553245270
CG Iteration #74, relres 0.0616934204075340
CG Iteration #75, relres 0.0582391382664879
CG Iteration #76, relres 0.0555105690434038
CG Iteration #77, relres 0.0547182514405554
CG Iteration #78, relres 0.0516371805406809
CG Iteration #79, relres 0.0490473187376301
CG Iteration #80, relres 0.0460085636831602
CG Iteration #81, relres 0.0456955242062352
CG Iteration #82, relres 0.0433068491810900
CG Iteration #83, relres 0.0411418963450082
CG Iteration #84, relres 0.0385327836721865
CG Iteration #85, relres 0.0365051634894160
CG Iteration #86, relres 0.0362459017802910
CG Iteration #87, relres 0.0350960573296085
CG Iteration #88, relres 0.0342834248663999
CG Iteration #89, relres 0.0323689589016614
CG Iteration #90, relres 0.0305100861082142
CG Iteration #91, relres 0.0286586010548855
CG Iteration #92, relres 0.0271318841580082
CG Iteration #93, relres 0.0255606736902979
CG Iteration #94, relres 0.0241933885882074
CG Iteration #95, relres 0.0226705328869300
CG Iteration #96, relres 0.0212922901835211
CG Iteration #97, relres 0.0201316936221278
CG Iteration #98, relres 0.0193680922776876
CG Iteration #99, relres 0.0189193825018126
CG Iteration #100, relres 0.0178799494547661
CG Iteration #101, relres 0.0168247200057053
CG Iteration #102, relres 0.0157749398049873
CG Iteration #103, relres 0.0151813113172751
CG Iteration #104, relres 0.0147997686153604
CG Iteration #105, relres 0.0138021137212089
CG Iteration #106, relres 0.0131774522475020
CG Iteration #107, relres 0.0130240630238081
CG Iteration #108, relres 0.0121735789620184
CG Iteration #109, relres 0.0114350606458582
CG Iteration #110, relres 0.0107641100727772
CG Iteration #111, relres 0.0100682819013502
CG Iteration #112, relres 0.0094975379466448
CG Iteration #113, relres 0.0091338194218011
CG Iteration #114, relres 0.0089198062458495
CG Iteration #115, relres 0.0086194642028129
CG Iteration #116, relres 0.0083592447687565
CG Iteration #117, relres 0.0078726701523064
CG Iteration #118, relres 0.0074282418167018
CG Iteration #119, relres 0.0071635398093033
CG Iteration #120, relres 0.0069110800080812
CG Iteration #121, relres 0.0064696354307134
CG Iteration #122, relres 0.0061089837243889
CG Iteration #123, relres 0.0060313598917528
CG Iteration #124, relres 0.0058653705163368
CG Iteration #125, relres 0.0056568435080561
CG Iteration #126, relres 0.0055637135749119
CG Iteration #127, relres 0.0053314652186498
CG Iteration #128, relres 0.0050089263836480
