Avgstr = 11.0760361608628610
CG Iteration #1, relres 0.9915319264463892
CG Iteration #2, relres 0.9699213835533977
CG Iteration #3, relres 0.9446505641146126
CG Iteration #4, relres 0.9155013392822521
CG Iteration #5, relres 0.8679204242521300
CG Iteration #6, relres 0.8234954449429582
CG Iteration #7, relres 0.7893418793281395
CG Iteration #8, relres 0.7590186501138194
CG Iteration #9, relres 0.7340280095239506
CG Iteration #10, relres 0.7061615677442291
CG Iteration #11, relres 0.6799352418289460
CG Iteration #12, relres 0.6555884954678673
CG Iteration #13, relres 0.6164264144058551
CG Iteration #14, relres 0.5867817989700385
CG Iteration #15, relres 0.5588487231694703
CG Iteration #16, relres 0.5413689473486069
CG Iteration #17, relres 0.5350771882490934
CG Iteration #18, relres 0.5133002898211448
CG Iteration #19, relres 0.4899344461288351
CG Iteration #20, relres 0.4697359243710289
CG Iteration #21, relres 0.4376084311845327
CG Iteration #22, relres 0.4158306480509414
CG Iteration #23, relres 0.4062027930425821
CG Iteration #24, relres 0.3917538379470996
CG Iteration #25, relres 0.3761390664142599
CG Iteration #26, relres 0.3529715039282375
CG Iteration #27, relres 0.3376429508709766
CG Iteration #28, relres 0.3181469462337869
CG Iteration #29, relres 0.2995577062715263
CG Iteration #30, relres 0.2952351731873450
CG Iteration #31, relres 0.2761912849080300
CG Iteration #32, relres 0.2571626571566828
CG Iteration #33, relres 0.2497660169696959
CG Iteration #34, relres 0.2439762927954029
CG Iteration #35, relres 0.2278466521090761
CG Iteration #36, relres 0.2062507499232822
CG Iteration #37, relres 0.1933993768734092
CG Iteration #38, relres 0.1807695708126516
CG Iteration #39, relres 0.1773565223747399
CG Iteration #40, relres 0.1696366987892295
CG Iteration #41, relres 0.1618917086646604
CG Iteration #42, relres 0.1495842093204807
CG Iteration #43, relres 0.1489321318857845
CG Iteration #44, relres 0.1407277133189672
CG Iteration #45, relres 0.1379220272202865
CG Iteration #46, relres 0.1277390472850614
CG Iteration #47, relres 0.1163243639748662
CG Iteration #48, relres 0.1062591575889012
CG Iteration #49, relres 0.1028509458482565
CG Iteration #50, relres 0.0978682713913630
CG Iteration #51, relres 0.0901104364907725
CG Iteration #52, relres 0.0815181193378027
CG Iteration #53, relres 0.0748884771839728
CG Iteration #54, relres 0.0745377418015115
CG Iteration #55, relres 0.0679512756544021
CG Iteration #56, relres 0.0669715587859611
CG Iteration #57, relres 0.0663797590854874
CG Iteration #58, relres 0.0618262129924757
CG Iteration #59, relres 0.0610829756361439
CG Iteration #60, relres 0.0574839191126343
CG Iteration #61, relres 0.0554790903982319
CG Iteration #62, relres 0.0517386756679942
CG Iteration #63, relres 0.0474035804159441
CG Iteration #64, relres 0.0437522035358354
CG Iteration #65, relres 0.0430915060146451
CG Iteration #66, relres 0.0404754156055380
CG Iteration #67, relres 0.0402757033341873
CG Iteration #68, relres 0.0381634278153251
CG Iteration #69, relres 0.0356747373948990
CG Iteration #70, relres 0.0323265645531058
CG Iteration #71, relres 0.0314322717263953
CG Iteration #72, relres 0.0293791222437698
CG Iteration #73, relres 0.0285134899544025
CG Iteration #74, relres 0.0265394752965976
CG Iteration #75, relres 0.0250121948457663
CG Iteration #76, relres 0.0235964572747685
CG Iteration #77, relres 0.0221954396692404
CG Iteration #78, relres 0.0212392128989977
CG Iteration #79, relres 0.0211789399678527
CG Iteration #80, relres 0.0199591202816525
CG Iteration #81, relres 0.0193313271853962
CG Iteration #82, relres 0.0179960207824436
CG Iteration #83, relres 0.0176334843916787
CG Iteration #84, relres 0.0171578954680120
CG Iteration #85, relres 0.0161643520507622
CG Iteration #86, relres 0.0151475473631717
CG Iteration #87, relres 0.0147335103262200
CG Iteration #88, relres 0.0136582494077092
CG Iteration #89, relres 0.0129471466592558
CG Iteration #90, relres 0.0122913489444704
CG Iteration #91, relres 0.0120731612764904
CG Iteration #92, relres 0.0118432289758044
CG Iteration #93, relres 0.0112051082158687
CG Iteration #94, relres 0.0108858345448306
CG Iteration #95, relres 0.0104376409798333
CG Iteration #96, relres 0.0097094568694920
CG Iteration #97, relres 0.0089289724134375
CG Iteration #98, relres 0.0085785193304408
CG Iteration #99, relres 0.0078197153698525
CG Iteration #100, relres 0.0073957607203653
CG Iteration #101, relres 0.0071227552667587
CG Iteration #102, relres 0.0068820117106171
CG Iteration #103, relres 0.0067449641747331
CG Iteration #104, relres 0.0066332679802316
CG Iteration #105, relres 0.0062356489730970
CG Iteration #106, relres 0.0056671217092153
CG Iteration #107, relres 0.0056316946867556
CG Iteration #108, relres 0.0054048819905456
CG Iteration #109, relres 0.0050838238491100
CG Iteration #110, relres 0.0047550981218217
CG Iteration #111, relres 0.0045472346432272
CG Iteration #112, relres 0.0041690368704058
CG Iteration #113, relres 0.0039576321532613
CG Iteration #114, relres 0.0035559208345949
CG Iteration #115, relres 0.0035200106709160
CG Iteration #116, relres 0.0032630470469438
CG Iteration #117, relres 0.0031815039962214
CG Iteration #118, relres 0.0029905262943849
CG Iteration #119, relres 0.0028120319261813
CG Iteration #120, relres 0.0027664898472615
CG Iteration #121, relres 0.0025122318392598
CG Iteration #122, relres 0.0024470765186625
CG Iteration #123, relres 0.0024143137561260
CG Iteration #124, relres 0.0022375872096313
CG Iteration #125, relres 0.0020215576472279
CG Iteration #126, relres 0.0019199377719297
CG Iteration #127, relres 0.0018984338283573
CG Iteration #128, relres 0.0017558456240494
CG Iteration #129, relres 0.0015572918894976
CG Iteration #130, relres 0.0014283138775196
CG Iteration #131, relres 0.0014045307820274
CG Iteration #132, relres 0.0012929284654113
CG Iteration #133, relres 0.0012433274928249
CG Iteration #134, relres 0.0012173678395728
CG Iteration #135, relres 0.0011245211081877
CG Iteration #136, relres 0.0010859918148865
CG Iteration #137, relres 0.0010491929591351
CG Iteration #138, relres 0.0010261415629860
CG Iteration #139, relres 0.0010200404222322
CG Iteration #140, relres 0.0009594748413364
CG Iteration #141, relres 0.0009425807200920
CG Iteration #142, relres 0.0008520518790648
CG Iteration #143, relres 0.0008225860238011
CG Iteration #144, relres 0.0007451462302644
CG Iteration #145, relres 0.0007375422232636
CG Iteration #146, relres 0.0006790629434080
CG Iteration #147, relres 0.0006535866286423
CG Iteration #148, relres 0.0006267838841178
CG Iteration #149, relres 0.0005866787747600
CG Iteration #150, relres 0.0005838720779629
CG Iteration #151, relres 0.0005298232189871
CG Iteration #152, relres 0.0005209430010286
CG Iteration #153, relres 0.0004651801043691
CG Iteration #154, relres 0.0004568372911389
