Avgstr = 2.7030357057956902
CG Iteration #1, relres 0.9708112062972760
CG Iteration #2, relres 0.9327944177524025
CG Iteration #3, relres 0.8933463648047898
CG Iteration #4, relres 0.8445356181654895
CG Iteration #5, relres 0.8034961798936354
CG Iteration #6, relres 0.7314068035364770
CG Iteration #7, relres 0.6799939945498943
CG Iteration #8, relres 0.6260692406352355
CG Iteration #9, relres 0.5791624552139263
CG Iteration #10, relres 0.5519463966872473
CG Iteration #11, relres 0.5132790988007929
CG Iteration #12, relres 0.4752677241645479
CG Iteration #13, relres 0.4424373968726482
CG Iteration #14, relres 0.3970292016403049
CG Iteration #15, relres 0.3741454545709293
CG Iteration #16, relres 0.3635530743463741
CG Iteration #17, relres 0.3465390565492056
CG Iteration #18, relres 0.3201191366458019
CG Iteration #19, relres 0.2978747849336632
CG Iteration #20, relres 0.2636507535793420
CG Iteration #21, relres 0.2404488687085983
CG Iteration #22, relres 0.2342149651045774
CG Iteration #23, relres 0.2102292932265694
CG Iteration #24, relres 0.1899097000680576
CG Iteration #25, relres 0.1715810022585347
CG Iteration #26, relres 0.1526444892157939
CG Iteration #27, relres 0.1472058977785557
CG Iteration #28, relres 0.1345156598762069
CG Iteration #29, relres 0.1331148191788500
CG Iteration #30, relres 0.1220639832972129
CG Iteration #31, relres 0.1104709174355630
CG Iteration #32, relres 0.1024178882652231
CG Iteration #33, relres 0.0963902588455131
CG Iteration #34, relres 0.0885534419880104
CG Iteration #35, relres 0.0861838259109013
CG Iteration #36, relres 0.0793005810312170
CG Iteration #37, relres 0.0728844418314204
CG Iteration #38, relres 0.0680045696008107
CG Iteration #39, relres 0.0658927059861947
CG Iteration #40, relres 0.0628983672518932
CG Iteration #41, relres 0.0577086371837469
CG Iteration #42, relres 0.0512908485731391
CG Iteration #43, relres 0.0490308394749477
CG Iteration #44, relres 0.0444824306881425
CG Iteration #45, relres 0.0400063087486367
CG Iteration #46, relres 0.0377989615587826
CG Iteration #47, relres 0.0357221190459766
CG Iteration #48, relres 0.0335171546509117
CG Iteration #49, relres 0.0318622753112062
CG Iteration #50, relres 0.0287160206474338
CG Iteration #51, relres 0.0277392407025903
CG Iteration #52, relres 0.0273261069682955
CG Iteration #53, relres 0.0254167377959079
CG Iteration #54, relres 0.0229466680634074
CG Iteration #55, relres 0.0219905326751062
CG Iteration #56, relres 0.0215447081107917
CG Iteration #57, relres 0.0195443655406911
CG Iteration #58, relres 0.0172294097293261
CG Iteration #59, relres 0.0150911772757052
CG Iteration #60, relres 0.0136448034401308
CG Iteration #61, relres 0.0130991988873127
CG Iteration #62, relres 0.0115759814306117
CG Iteration #63, relres 0.0113210226039740
CG Iteration #64, relres 0.0100201433906150
CG Iteration #65, relres 0.0093540819193191
CG Iteration #66, relres 0.0084122577177037
CG Iteration #67, relres 0.0076663203669473
CG Iteration #68, relres 0.0074939537566486
CG Iteration #69, relres 0.0066847655476467
CG Iteration #70, relres 0.0066163543210332
CG Iteration #71, relres 0.0059572123039702
CG Iteration #72, relres 0.0055658487799980
CG Iteration #73, relres 0.0052197820072382
CG Iteration #74, relres 0.0050843823268627
CG Iteration #75, relres 0.0050146901838788
CG Iteration #76, relres 0.0044888018814295
CG Iteration #77, relres 0.0039987191772606
CG Iteration #78, relres 0.0036991190776910
CG Iteration #79, relres 0.0033988885718430
CG Iteration #80, relres 0.0031857304975938
CG Iteration #81, relres 0.0029118937419741
CG Iteration #82, relres 0.0025563948381986
CG Iteration #83, relres 0.0025085992456416
CG Iteration #84, relres 0.0024184775824382
CG Iteration #85, relres 0.0022291890142205
CG Iteration #86, relres 0.0021668831931944
CG Iteration #87, relres 0.0021339636931106
CG Iteration #88, relres 0.0018510934987468
CG Iteration #89, relres 0.0018095435748226
CG Iteration #90, relres 0.0016476521935668
CG Iteration #91, relres 0.0015635198797580
CG Iteration #92, relres 0.0014127123625244
CG Iteration #93, relres 0.0012998631176400
CG Iteration #94, relres 0.0011797648385379
CG Iteration #95, relres 0.0010624279779467
CG Iteration #96, relres 0.0009945897207290
CG Iteration #97, relres 0.0009618660011782
CG Iteration #98, relres 0.0008980016206695
CG Iteration #99, relres 0.0008033279135795
CG Iteration #100, relres 0.0007918714157442
CG Iteration #101, relres 0.0007137426253893
CG Iteration #102, relres 0.0006370013531140
CG Iteration #103, relres 0.0006138941039483
CG Iteration #104, relres 0.0005815432716254
CG Iteration #105, relres 0.0005585576983405
CG Iteration #106, relres 0.0005061293289101
CG Iteration #107, relres 0.0004765482039345
CG Iteration #108, relres 0.0004572907206179
CG Iteration #109, relres 0.0004346314475650
CG Iteration #110, relres 0.0003876463005079
CG Iteration #111, relres 0.0003452132377723
CG Iteration #112, relres 0.0003224362245857
CG Iteration #113, relres 0.0003101435678178
CG Iteration #114, relres 0.0003004234711591
CG Iteration #115, relres 0.0002878299799480
CG Iteration #116, relres 0.0002701448116705
CG Iteration #117, relres 0.0002490578646239
CG Iteration #118, relres 0.0002345329938385
CG Iteration #119, relres 0.0002189722828127
CG Iteration #120, relres 0.0002148917521991
CG Iteration #121, relres 0.0001949963921618
CG Iteration #122, relres 0.0001783762305407
CG Iteration #123, relres 0.0001652802026829
CG Iteration #124, relres 0.0001615432359809
CG Iteration #125, relres 0.0001549403745957
CG Iteration #126, relres 0.0001393302385111
CG Iteration #127, relres 0.0001361587424612
CG Iteration #128, relres 0.0001282359927808
CG Iteration #129, relres 0.0001186903084140
CG Iteration #130, relres 0.0001173141788089
CG Iteration #131, relres 0.0001130967797575
CG Iteration #132, relres 0.0001088543638922
CG Iteration #133, relres 0.0000981109198464
CG Iteration #134, relres 0.0000862046164503
CG Iteration #135, relres 0.0000836781513728
CG Iteration #136, relres 0.0000784322192381
CG Iteration #137, relres 0.0000737116912991
CG Iteration #138, relres 0.0000661638716882
