Avgstr = 26.0791138754743947
CG Iteration #1, relres 0.9915880492895354
CG Iteration #2, relres 0.9881173882874783
CG Iteration #3, relres 0.9611434955552850
CG Iteration #4, relres 0.9484668740996645
CG Iteration #5, relres 0.9246538573070072
CG Iteration #6, relres 0.8980666369835246
CG Iteration #7, relres 0.8785688958627323
CG Iteration #8, relres 0.8624819181201028
CG Iteration #9, relres 0.8456207972266586
CG Iteration #10, relres 0.8173054111578097
CG Iteration #11, relres 0.7905737857213130
CG Iteration #12, relres 0.7717739696425310
CG Iteration #13, relres 0.7498033789802029
CG Iteration #14, relres 0.7382098731795602
CG Iteration #15, relres 0.7164518730866883
CG Iteration #16, relres 0.6852357183344824
CG Iteration #17, relres 0.6587828060343441
CG Iteration #18, relres 0.6323284506813137
CG Iteration #19, relres 0.6028286109981492
CG Iteration #20, relres 0.5922046275154836
CG Iteration #21, relres 0.5773710270300767
CG Iteration #22, relres 0.5484304321374968
CG Iteration #23, relres 0.5429418334521890
CG Iteration #24, relres 0.5317972156375608
CG Iteration #25, relres 0.5221810740049746
CG Iteration #26, relres 0.5030321209345239
CG Iteration #27, relres 0.4759722530658616
CG Iteration #28, relres 0.4722723982758682
CG Iteration #29, relres 0.4556555855290242
CG Iteration #30, relres 0.4360289486302852
CG Iteration #31, relres 0.4202631884311305
CG Iteration #32, relres 0.4097366180799270
CG Iteration #33, relres 0.4074366210890507
CG Iteration #34, relres 0.4013921946190309
CG Iteration #35, relres 0.3863971750252244
CG Iteration #36, relres 0.3725959221706294
CG Iteration #37, relres 0.3569751041691699
CG Iteration #38, relres 0.3482955402049958
CG Iteration #39, relres 0.3452322794909076
CG Iteration #40, relres 0.3334253877574524
CG Iteration #41, relres 0.3121278560535936
CG Iteration #42, relres 0.3070873895007192
CG Iteration #43, relres 0.3040783885514932
CG Iteration #44, relres 0.2937684617942234
CG Iteration #45, relres 0.2912073116597358
CG Iteration #46, relres 0.2819697004852014
CG Iteration #47, relres 0.2684404495605751
CG Iteration #48, relres 0.2663066472946366
CG Iteration #49, relres 0.2479995018403268
CG Iteration #50, relres 0.2338783655907331
CG Iteration #51, relres 0.2166201918603528
CG Iteration #52, relres 0.2150033284779722
CG Iteration #53, relres 0.2013455651703814
CG Iteration #54, relres 0.1987879394479656
CG Iteration #55, relres 0.1952183620607858
CG Iteration #56, relres 0.1894664258672423
CG Iteration #57, relres 0.1856203604033649
CG Iteration #58, relres 0.1722525710464658
CG Iteration #59, relres 0.1628345091174588
CG Iteration #60, relres 0.1588619039589579
CG Iteration #61, relres 0.1504001987236012
CG Iteration #62, relres 0.1466281991822173
CG Iteration #63, relres 0.1383853405590023
CG Iteration #64, relres 0.1356295209863846
CG Iteration #65, relres 0.1297944078639232
CG Iteration #66, relres 0.1275068818990671
CG Iteration #67, relres 0.1241559261943478
CG Iteration #68, relres 0.1196026179965033
CG Iteration #69, relres 0.1158508169849338
CG Iteration #70, relres 0.1115853618837299
CG Iteration #71, relres 0.1110559291600150
CG Iteration #72, relres 0.1105934298891351
CG Iteration #73, relres 0.1068910019288978
CG Iteration #74, relres 0.1008954952202528
CG Iteration #75, relres 0.0931259109037379
CG Iteration #76, relres 0.0905503080359384
CG Iteration #77, relres 0.0881780630403876
CG Iteration #78, relres 0.0864462557110875
CG Iteration #79, relres 0.0848060225078867
CG Iteration #80, relres 0.0816607716232465
CG Iteration #81, relres 0.0789896144257976
CG Iteration #82, relres 0.0715693011294454
CG Iteration #83, relres 0.0656813251731957
CG Iteration #84, relres 0.0638185851068588
CG Iteration #85, relres 0.0609860704825228
CG Iteration #86, relres 0.0595900578491509
CG Iteration #87, relres 0.0593504793510202
CG Iteration #88, relres 0.0544297913010094
CG Iteration #89, relres 0.0542058306008282
CG Iteration #90, relres 0.0530029480947316
CG Iteration #91, relres 0.0505231899218436
CG Iteration #92, relres 0.0478291524581807
CG Iteration #93, relres 0.0468177089044156
CG Iteration #94, relres 0.0453523685611035
CG Iteration #95, relres 0.0442467629061397
CG Iteration #96, relres 0.0429151365974205
CG Iteration #97, relres 0.0420075288445178
CG Iteration #98, relres 0.0404657288115549
CG Iteration #99, relres 0.0390443840616817
CG Iteration #100, relres 0.0377596691642114
CG Iteration #101, relres 0.0373440545319613
CG Iteration #102, relres 0.0340164926807438
CG Iteration #103, relres 0.0334918861200080
CG Iteration #104, relres 0.0331272542486664
CG Iteration #105, relres 0.0306576503358833
CG Iteration #106, relres 0.0305217808790843
CG Iteration #107, relres 0.0304562666448015
CG Iteration #108, relres 0.0298298253096667
CG Iteration #109, relres 0.0274459037526427
CG Iteration #110, relres 0.0264629737247387
CG Iteration #111, relres 0.0245477622643604
CG Iteration #112, relres 0.0243873624018030
CG Iteration #113, relres 0.0238440663953585
CG Iteration #114, relres 0.0222138675293245
CG Iteration #115, relres 0.0220333927459159
CG Iteration #116, relres 0.0213507010020453
CG Iteration #117, relres 0.0205982287826351
CG Iteration #118, relres 0.0191715977727042
CG Iteration #119, relres 0.0190013011760982
CG Iteration #120, relres 0.0188583486117520
CG Iteration #121, relres 0.0172178254846704
CG Iteration #122, relres 0.0170523310645579
CG Iteration #123, relres 0.0167471109464356
CG Iteration #124, relres 0.0166707927083638
CG Iteration #125, relres 0.0163700571735267
CG Iteration #126, relres 0.0152809388492978
