Avgstr = 22.3890331453635056
CG Iteration #1, relres 0.9917683448752230
CG Iteration #2, relres 0.9874359392055950
CG Iteration #3, relres 0.9763569849059005
CG Iteration #4, relres 0.9498518949920474
CG Iteration #5, relres 0.9333475612822475
CG Iteration #6, relres 0.9129705749373774
CG Iteration #7, relres 0.9037592998468407
CG Iteration #8, relres 0.8849808111136070
CG Iteration #9, relres 0.8730899655959363
CG Iteration #10, relres 0.8559038954387623
CG Iteration #11, relres 0.8336164598079195
CG Iteration #12, relres 0.8172201657542200
CG Iteration #13, relres 0.8149220437549604
CG Iteration #14, relres 0.8023156293467506
CG Iteration #15, relres 0.7851084281498989
CG Iteration #16, relres 0.7737467415004780
CG Iteration #17, relres 0.7574337299664796
CG Iteration #18, relres 0.7475597649464026
CG Iteration #19, relres 0.7449854626971473
CG Iteration #20, relres 0.7309605527104187
CG Iteration #21, relres 0.7114419263513082
CG Iteration #22, relres 0.7037675744218181
CG Iteration #23, relres 0.6928806733226076
CG Iteration #24, relres 0.6749078182913743
CG Iteration #25, relres 0.6575063649648608
CG Iteration #26, relres 0.6516625157985871
CG Iteration #27, relres 0.6393673991860195
CG Iteration #28, relres 0.6228464319706022
CG Iteration #29, relres 0.6205398754963799
CG Iteration #30, relres 0.6084288386170624
CG Iteration #31, relres 0.6066485070651003
CG Iteration #32, relres 0.5869483402418711
CG Iteration #33, relres 0.5846221447179041
CG Iteration #34, relres 0.5750110145866029
CG Iteration #35, relres 0.5671496051397494
CG Iteration #36, relres 0.5497225231367258
CG Iteration #37, relres 0.5438727206457010
CG Iteration #38, relres 0.5312355621261855
CG Iteration #39, relres 0.5140005343714261
CG Iteration #40, relres 0.5092041147792352
CG Iteration #41, relres 0.4963088835303577
CG Iteration #42, relres 0.4781936752627173
CG Iteration #43, relres 0.4727662220860467
CG Iteration #44, relres 0.4600737221278893
CG Iteration #45, relres 0.4474609244210236
CG Iteration #46, relres 0.4447955842801575
CG Iteration #47, relres 0.4431184574623585
CG Iteration #48, relres 0.4249302907949094
CG Iteration #49, relres 0.4176413852321655
CG Iteration #50, relres 0.4128458287214883
CG Iteration #51, relres 0.4061124522952937
CG Iteration #52, relres 0.4000245283994299
CG Iteration #53, relres 0.3867251194448575
CG Iteration #54, relres 0.3745823206748038
CG Iteration #55, relres 0.3623680709195905
CG Iteration #56, relres 0.3471479794731087
CG Iteration #57, relres 0.3419538676267873
CG Iteration #58, relres 0.3383965734845334
CG Iteration #59, relres 0.3313876312361151
CG Iteration #60, relres 0.3195769244146242
CG Iteration #61, relres 0.3176529226674263
CG Iteration #62, relres 0.3165958465929851
CG Iteration #63, relres 0.3011165639705609
CG Iteration #64, relres 0.2948845777426815
CG Iteration #65, relres 0.2832553138394961
CG Iteration #66, relres 0.2750369717649167
CG Iteration #67, relres 0.2694440191817850
CG Iteration #68, relres 0.2689597529538137
CG Iteration #69, relres 0.2592182047608250
CG Iteration #70, relres 0.2528804376456217
CG Iteration #71, relres 0.2440825580127877
CG Iteration #72, relres 0.2377346017766742
CG Iteration #73, relres 0.2248185039527056
CG Iteration #74, relres 0.2225572848078083
CG Iteration #75, relres 0.2198563453860943
CG Iteration #76, relres 0.2111065998102584
CG Iteration #77, relres 0.2081761697740808
CG Iteration #78, relres 0.1968297552805824
CG Iteration #79, relres 0.1926986108994965
CG Iteration #80, relres 0.1848388259406352
CG Iteration #81, relres 0.1821254232283474
CG Iteration #82, relres 0.1778727892159923
CG Iteration #83, relres 0.1714009970944018
CG Iteration #84, relres 0.1685620168730938
CG Iteration #85, relres 0.1681081353276423
CG Iteration #86, relres 0.1672332822141264
CG Iteration #87, relres 0.1590122459837937
CG Iteration #88, relres 0.1573090340413164
