Avgstr = 1.0883794726919154
CG Iteration #1, relres 0.9830167222640164
CG Iteration #2, relres 0.9513052604791780
CG Iteration #3, relres 0.9075912395531482
CG Iteration #4, relres 0.8691598277607340
CG Iteration #5, relres 0.8433598781511193
CG Iteration #6, relres 0.7975750252460632
CG Iteration #7, relres 0.7643038167875913
CG Iteration #8, relres 0.7301895176688462
CG Iteration #9, relres 0.6907145781698278
CG Iteration #10, relres 0.6260504059955383
CG Iteration #11, relres 0.5850612376869844
CG Iteration #12, relres 0.5527138883351782
CG Iteration #13, relres 0.5078036583553335
CG Iteration #14, relres 0.4554899328579572
CG Iteration #15, relres 0.4121130059276801
CG Iteration #16, relres 0.3700344728535906
CG Iteration #17, relres 0.3297305794664283
CG Iteration #18, relres 0.3027467410875168
CG Iteration #19, relres 0.2681746700106601
CG Iteration #20, relres 0.2447489786689201
CG Iteration #21, relres 0.2347964145473681
CG Iteration #22, relres 0.2155264063642285
CG Iteration #23, relres 0.1917372346250806
CG Iteration #24, relres 0.1718441368137623
CG Iteration #25, relres 0.1602729563537715
CG Iteration #26, relres 0.1399607247744395
CG Iteration #27, relres 0.1250639943766028
CG Iteration #28, relres 0.1116252641500536
CG Iteration #29, relres 0.1017465395510451
CG Iteration #30, relres 0.0913643527331675
CG Iteration #31, relres 0.0843201626265337
CG Iteration #32, relres 0.0804555908879198
CG Iteration #33, relres 0.0706663292271552
CG Iteration #34, relres 0.0646966645879308
CG Iteration #35, relres 0.0586378993646061
CG Iteration #36, relres 0.0525958834306531
CG Iteration #37, relres 0.0497993647935771
CG Iteration #38, relres 0.0461987868241245
CG Iteration #39, relres 0.0452975202023992
CG Iteration #40, relres 0.0398042091634086
CG Iteration #41, relres 0.0349356231686805
CG Iteration #42, relres 0.0331229265757678
CG Iteration #43, relres 0.0296362871299065
CG Iteration #44, relres 0.0257295909893483
CG Iteration #45, relres 0.0221697342253497
CG Iteration #46, relres 0.0192691668566776
CG Iteration #47, relres 0.0165471946134354
CG Iteration #48, relres 0.0156298104117107
CG Iteration #49, relres 0.0138871519443347
CG Iteration #50, relres 0.0117894504604574
CG Iteration #51, relres 0.0100725876252356
CG Iteration #52, relres 0.0088032139419534
CG Iteration #53, relres 0.0084005016075000
CG Iteration #54, relres 0.0080987787395703
CG Iteration #55, relres 0.0070478282209594
CG Iteration #56, relres 0.0068526657595857
CG Iteration #57, relres 0.0059081721137888
CG Iteration #58, relres 0.0050144648449155
CG Iteration #59, relres 0.0043179653297778
CG Iteration #60, relres 0.0038769786315276
CG Iteration #61, relres 0.0035556272894663
CG Iteration #62, relres 0.0030123524238204
CG Iteration #63, relres 0.0025291276341877
CG Iteration #64, relres 0.0021226902243459
CG Iteration #65, relres 0.0018992674734111
CG Iteration #66, relres 0.0017393812158668
CG Iteration #67, relres 0.0016461119942997
CG Iteration #68, relres 0.0013912879274556
CG Iteration #69, relres 0.0013714118626352
CG Iteration #70, relres 0.0011518287712955
CG Iteration #71, relres 0.0010907692052451
CG Iteration #72, relres 0.0009307925556838
CG Iteration #73, relres 0.0008655529532938
CG Iteration #74, relres 0.0007358457954686
CG Iteration #75, relres 0.0006854676613807
CG Iteration #76, relres 0.0006110477829177
CG Iteration #77, relres 0.0005811856524261
CG Iteration #78, relres 0.0005183163892786
CG Iteration #79, relres 0.0004873310909782
CG Iteration #80, relres 0.0004554290175854
CG Iteration #81, relres 0.0003890999058423
CG Iteration #82, relres 0.0003642378316481
CG Iteration #83, relres 0.0003049542994617
CG Iteration #84, relres 0.0002842797619656
CG Iteration #85, relres 0.0002615488101839
CG Iteration #86, relres 0.0002424840005255
CG Iteration #87, relres 0.0002347872937065
CG Iteration #88, relres 0.0001967020047521
