A-norm,2-norm
0.98517558318285026,0.98561335401289019
0.97923190820642958,0.9779797060743477
0.97336650123505819,0.97137747119555862
0.95248587803343032,0.9497035372772803
0.93903253299160361,0.93567820428234649
0.90007355083250173,0.8951667190836663
0.87666635287728878,0.87391732475078465
0.85838559015154736,0.85589777298667358
0.84441345557301861,0.84162212901707412
0.81834337222627018,0.81278832735560658
0.78559115011734371,0.77828931097750176
0.74913834067168061,0.74301270790543117
0.72494135944555615,0.71910780189506618
0.68631746088854728,0.67931592836260468
0.66118735859010824,0.65655301666440624
0.6224512657759157,0.61357467424947421
0.59301439073381168,0.58599417060636971
0.56124346311907336,0.55631547636079448
0.5406302965843568,0.5370643361667008
0.5088026206575671,0.50661431205848173
0.48521812135358755,0.48294718064389403
0.46664430463494971,0.46492626621073041
0.44991456647909817,0.44861982046904531
0.42346418773067862,0.42304244959448933
0.4031298090380645,0.40052936691542401
0.38219717435740241,0.37693594664986635
0.3751429408489404,0.36892403304285898
0.35366582031781213,0.34605475403006125
0.32493682065210822,0.31696841154674854
0.29839081795347688,0.29039637247715644
0.27200909218171837,0.26406525977426037
0.26962092031025309,0.26207858812937773
0.24996596464988816,0.24351928578300119
0.23290104182712706,0.22801160731183617
0.21279536047416464,0.2083001072288031
0.19286655669135075,0.18817076284190046
0.17662104076329224,0.17243268818187532
0.175202587287523,0.17130701752139868
0.16129318633927128,0.15794478213262322
0.14720863020391584,0.14485941352630605
0.13285668499515035,0.13092581378485427
0.1206859453565335,0.11857353579891121
0.11001383061410384,0.10884678687994355
0.10891436865260037,0.10783822587835651
0.098124289583443242,0.096401429895435611
0.089325348293381582,0.088024156454743541
0.088862786599240393,0.087439346336748713
0.080657119157961754,0.07945425828740707
0.074641154336829024,0.073227953448191718
0.073743666655705198,0.072296201833485549
0.067021543302122372,0.065722851539305377
0.061288659843766441,0.06018721524816914
0.060566602192859344,0.059476458035374609
0.054483698397635401,0.053597727256843267
0.049077816850372609,0.048208797467626303
0.048924645024841035,0.047998861007894432
0.043750164329977859,0.043043283637819479
0.039303659640548542,0.03868396826879008
0.035545441240064181,0.035188073261937361
0.032109282440265653,0.031918686157568432
0.02887426141804714,0.028633217584739832
0.025235663049659594,0.025009698494906821
0.024837636417927415,0.02453808050069807
0.022522500456853799,0.022164372600661175
0.022386692741125199,0.022048712848647352
0.019723638295787025,0.019385668902018861
0.019457643182573373,0.019102316966072549
0.019296736777428887,0.01891148311597611
0.017572356655636022,0.0171846197990203
0.01570339098322928,0.015327146261330265
0.01401299578334099,0.013867122551124501
0.013790972165311397,0.013640891234860146
0.012383859329907503,0.012242104808364792
0.012162783780166744,0.012028404560940634
0.010935765475091739,0.010771515510237062
0.010752430952761934,0.010581964721706515
0.010561031354940595,0.010377461207301248
0.0095144557455916368,0.009348094448836124
0.0090585839205622343,0.0089299942386460406
0.0086331096741053479,0.0085056148993812204
0.0084573860701710728,0.0083048293222000961
0.0076002138678003591,0.0074175585598004355
0.0068038271016966911,0.0066081558671188742
0.0060008317928463509,0.0058275899097616117
0.0052961488079192355,0.0051728131467550743
0.0051334718238748587,0.0050144003314357343
0.004758075637207637,0.0046503497340403838
0.004720512583635335,0.0046132789523545357
0.0042754117533793448,0.0041690194878424708
0.0042089296990956964,0.0041022836434975321
0.0039880513372278648,0.003889116413055449
0.0036752244191769162,0.0035466604715945829
0.0032881362722571774,0.0032080305382306408
0.0032295835304612837,0.0031579396914826019
0.0031669163552922705,0.0030915871712235135
0.0031051747710157057,0.0030392581720923985
0.0027330981438329631,0.0027049172500967803
0.0023697076806095179,0.0023283928779857291
0.0022746427455220975,0.0022389503629712654
0.0020654513797054657,0.0020436098475244157
