A-norm,2-norm
0.99550014237609263,0.99597426312170234
0.98862013761861478,0.98683336657237808
0.96497529563571327,0.96362150651962553
0.94674495257824964,0.94314842869037607
0.93217103220931574,0.93177805349167431
0.90924307409148619,0.90963182416786936
0.89027228615156628,0.8890028548403841
0.8580053799253804,0.85738599614787026
0.81109825649492628,0.80916494408519735
0.77721281028779698,0.77339211595236323
0.74026301810069906,0.73778358214107331
0.69796691082417361,0.69818752928411487
0.65797645800558902,0.65828507021409832
0.61952746839197181,0.62347724795816251
0.5752057985073209,0.57652003435412313
0.54868373390934644,0.54847340891791907
0.52327406303618595,0.52394422640359783
0.48570864508000178,0.48480421572087284
0.4446297432415065,0.44244387732349666
0.41896404242306962,0.4156198113872363
0.39638542334304488,0.39224795862402456
0.36624361898997559,0.36194620302591857
0.33825786309106609,0.33473161343981056
0.30719149612479663,0.30383724308591109
0.27976857794314181,0.27416130439724212
0.25559642712059594,0.2498002397788483
0.23879617533449038,0.23302546702331359
0.21570183818141581,0.2100279188917453
0.19666919320592194,0.19196573538605841
0.18050587472233545,0.17536133360238915
0.16276238565808518,0.15734518029100727
0.14534721228325984,0.14144674439977031
0.13183379258611183,0.12965385252250833
0.11581651707583966,0.11301899642009572
0.10257046185306617,0.10010733183471278
0.094698472513915319,0.092872119913489731
0.084088203130676095,0.082159827739717251
0.077765036267687354,0.0756383115689339
0.069462140641159242,0.067999911110386738
0.06146304238425343,0.06035682749183776
0.055067722572977512,0.054190042256734197
0.04966492470724311,0.048865922275626673
0.045557975242546428,0.044742197169786273
0.0392868634386122,0.038124933624554491
0.034623984510326368,0.03365478961589672
0.03102671184909802,0.030439588987271476
0.027098245916042766,0.026626381351878364
0.023575518915099916,0.023104243457504055
0.020745104869787208,0.020257238094694454
0.018881350284316634,0.018436181910449229
0.016806526108231114,0.016691174331555977
0.014438077172433898,0.014231155919500719
0.012714770488240087,0.012465376056330418
0.011161709297869648,0.011006321732230328
0.0094550959628269954,0.0093410043247188768
0.0082203103690062541,0.0081733912330121204
0.0070575763620240014,0.0070071867029287615
0.0061484266490501194,0.0060916415576896914
0.0052421792674972522,0.0051623920037971033
0.0043547079313808815,0.0043090331943517199
0.0037362037659243175,0.0036822432803456651
0.0031729468941872983,0.0031393203679492211
0.0026863463877488786,0.0026309541109895539
0.00225155038092894,0.0022102832440024523
0.0018746022888703458,0.0018291412632022691
0.0015636402971577197,0.0015272535642783557
0.0013626907456476497,0.0013332821884217566
0.0011519677624045228,0.0011257781778961245
0.00097069646181766978,0.00095393050826937209
0.00081297493690485648,0.00079763571670725744
0.00077302842499039535,0.00075948911465099109
0.00069380898475717345,0.00067738139166766468
0.00059258660591029403,0.00057666458419737619
0.00050897977432643664,0.00049591290146895639
0.00042513397601364795,0.00041258484880490426
0.00036218215946182743,0.00034991551628151365
0.00031014690598635876,0.00030119215192371334
0.00025245993615409577,0.00024520914986611087
0.0002189762887348589,0.00021174860262373476
0.00018279072901803182,0.00017650852575481365
0.00015055895737406915,0.00014532549481473961
0.00012803022872992531,0.00012394562770991167
0.00010713029951686545,0.00010356165522099239
8.7997607549346313e-05,8.4553653457754272e-05
7.5328364905594383e-05,7.2609024528648436e-05
6.2410725344307072e-05,6.034499152978514e-05
5.2493895388975956e-05,5.0518997704783874e-05
4.3219606920321841e-05,4.1574023198985639e-05
3.5451396445686443e-05,3.4293484876790105e-05
3.4561509178212794e-05,3.3397176163804029e-05
2.8763310511944626e-05,2.7852512585635172e-05
2.4146115593835114e-05,2.3687553628750197e-05
1.9767888481026041e-05,1.9356824563378686e-05
1.9703453143122219e-05,1.9310098811050847e-05
1.6106650867477913e-05,1.5758455676784419e-05
1.296214167295659e-05,1.2685261284810104e-05
1.2906751318525218e-05,1.2622577082986131e-05
1.0521629561920328e-05,1.0256173224753121e-05
8.3132569494934544e-06,8.0659681537452005e-06
6.947573711466889e-06,6.7551870589098976e-06
