Avgstr = 500.8905211289722388
CG Iteration #1, relres 0.9969856716044583
CG Iteration #2, relres 0.9930022977193995
CG Iteration #3, relres 0.9780528323355365
CG Iteration #4, relres 0.9640598912052957
CG Iteration #5, relres 0.9513945591674856
CG Iteration #6, relres 0.9372101611388095
CG Iteration #7, relres 0.9169825007596084
CG Iteration #8, relres 0.8927185045722202
CG Iteration #9, relres 0.8707142294061968
CG Iteration #10, relres 0.8560279290274184
CG Iteration #11, relres 0.8355711781905182
CG Iteration #12, relres 0.8321061355937047
CG Iteration #13, relres 0.8127054524838541
CG Iteration #14, relres 0.7869245139753748
CG Iteration #15, relres 0.7718808606194808
CG Iteration #16, relres 0.7536658826193007
CG Iteration #17, relres 0.7528723160677475
CG Iteration #18, relres 0.7265001661002728
CG Iteration #19, relres 0.6843726256753843
CG Iteration #20, relres 0.6447282467389219
CG Iteration #21, relres 0.6323820466810497
CG Iteration #22, relres 0.6316175802623980
CG Iteration #23, relres 0.6298375456047586
CG Iteration #24, relres 0.6097828397699655
CG Iteration #25, relres 0.5950270504197819
CG Iteration #26, relres 0.5667997963833641
CG Iteration #27, relres 0.5647458802743949
CG Iteration #28, relres 0.5402867322558997
CG Iteration #29, relres 0.5379832068852204
CG Iteration #30, relres 0.5087166424452414
CG Iteration #31, relres 0.5087068920496270
CG Iteration #32, relres 0.4890613116919603
CG Iteration #33, relres 0.4850579306184565
CG Iteration #34, relres 0.4614591963979366
CG Iteration #35, relres 0.4577932230928772
CG Iteration #36, relres 0.4385359380667694
CG Iteration #37, relres 0.4079332252577461
CG Iteration #38, relres 0.4071492922755380
CG Iteration #39, relres 0.3889986790059073
CG Iteration #40, relres 0.3886146898789516
CG Iteration #41, relres 0.3636377249481499
CG Iteration #42, relres 0.3626398782552412
CG Iteration #43, relres 0.3527517591736883
CG Iteration #44, relres 0.3388152438227855
CG Iteration #45, relres 0.3118584852850364
CG Iteration #46, relres 0.3103221295557989
CG Iteration #47, relres 0.2949986668369817
CG Iteration #48, relres 0.2842293750913772
CG Iteration #49, relres 0.2841885916241788
CG Iteration #50, relres 0.2666162812347527
CG Iteration #51, relres 0.2536623735052319
CG Iteration #52, relres 0.2339098512595298
CG Iteration #53, relres 0.2338501625705876
CG Iteration #54, relres 0.2285278998451188
CG Iteration #55, relres 0.2174020403285137
CG Iteration #56, relres 0.2171802497649651
CG Iteration #57, relres 0.1983213982146140
CG Iteration #58, relres 0.1985364179778227
CG Iteration #59, relres 0.1959537753548795
CG Iteration #60, relres 0.1928125618055468
CG Iteration #61, relres 0.1857419554127384
CG Iteration #62, relres 0.1646331682269839
CG Iteration #63, relres 0.1467467217906523
CG Iteration #64, relres 0.1448020884343690
CG Iteration #65, relres 0.1446511372996480
CG Iteration #66, relres 0.1442609582693694
CG Iteration #67, relres 0.1387673309621384
CG Iteration #68, relres 0.1314502199201766
CG Iteration #69, relres 0.1250755038437860
CG Iteration #70, relres 0.1246612504164602
CG Iteration #71, relres 0.1206407843340109
CG Iteration #72, relres 0.1145008918193844
CG Iteration #73, relres 0.1139219254702982
CG Iteration #74, relres 0.1136179248452578
CG Iteration #75, relres 0.1010320968335021
CG Iteration #76, relres 0.0959149454989388
CG Iteration #77, relres 0.0933552488328695
CG Iteration #78, relres 0.0928794669180364
CG Iteration #79, relres 0.0881882177950728
CG Iteration #80, relres 0.0782576226486446
CG Iteration #81, relres 0.0775873349604218
CG Iteration #82, relres 0.0774383296222423
CG Iteration #83, relres 0.0773739996547127
CG Iteration #84, relres 0.0760725173766524
CG Iteration #85, relres 0.0714538179426204
CG Iteration #86, relres 0.0704078538911786
CG Iteration #87, relres 0.0694451507675986
CG Iteration #88, relres 0.0610166321407220
CG Iteration #89, relres 0.0587644660719525
CG Iteration #90, relres 0.0578501088617332
CG Iteration #91, relres 0.0515613080499039
CG Iteration #92, relres 0.0510524657681040
CG Iteration #93, relres 0.0493026875376782
CG Iteration #94, relres 0.0465762759507448
CG Iteration #95, relres 0.0406930636829431
CG Iteration #96, relres 0.0399605826273365
CG Iteration #97, relres 0.0398072027848752
CG Iteration #98, relres 0.0390139940025930
CG Iteration #99, relres 0.0390955677142819
CG Iteration #100, relres 0.0367976486934104
CG Iteration #101, relres 0.0363224258653410
CG Iteration #102, relres 0.0361561181144074
CG Iteration #103, relres 0.0360167249947198
CG Iteration #104, relres 0.0337894376338878
CG Iteration #105, relres 0.0328044573769269
CG Iteration #106, relres 0.0300739959105513
CG Iteration #107, relres 0.0275485891846961
CG Iteration #108, relres 0.0275643542223779
CG Iteration #109, relres 0.0271783717546200
CG Iteration #110, relres 0.0252842072926215
CG Iteration #111, relres 0.0244020482290793
CG Iteration #112, relres 0.0235525911349399
CG Iteration #113, relres 0.0218562496286725
CG Iteration #114, relres 0.0218703887922891
CG Iteration #115, relres 0.0218842867853391
CG Iteration #116, relres 0.0218082012562446
CG Iteration #117, relres 0.0197369236930921
CG Iteration #118, relres 0.0189487231663733
CG Iteration #119, relres 0.0189077337382997
CG Iteration #120, relres 0.0186594984338010
CG Iteration #121, relres 0.0168108361512334
CG Iteration #122, relres 0.0157157671111851
CG Iteration #123, relres 0.0135631973339499
CG Iteration #124, relres 0.0135589520074478
CG Iteration #125, relres 0.0129846957122343
CG Iteration #126, relres 0.0125967410284703
CG Iteration #127, relres 0.0117697744751970
CG Iteration #128, relres 0.0104060982881547
CG Iteration #129, relres 0.0101865906415909
CG Iteration #130, relres 0.0101651082363617
CG Iteration #131, relres 0.0098434421293795
CG Iteration #132, relres 0.0098418847688510
CG Iteration #133, relres 0.0096048106438247
CG Iteration #134, relres 0.0091825424481280
CG Iteration #135, relres 0.0090719646410313
CG Iteration #136, relres 0.0085926181490616
CG Iteration #137, relres 0.0085437771686601
CG Iteration #138, relres 0.0084584486390876
CG Iteration #139, relres 0.0080921852733453
CG Iteration #140, relres 0.0074127627632666
CG Iteration #141, relres 0.0073707138989553
CG Iteration #142, relres 0.0071729292039472
CG Iteration #143, relres 0.0070883927388014
CG Iteration #144, relres 0.0067971941172033
CG Iteration #145, relres 0.0061602668821393
CG Iteration #146, relres 0.0061044363437830
CG Iteration #147, relres 0.0055787240307067
CG Iteration #148, relres 0.0055439592130722
CG Iteration #149, relres 0.0048673941530140
CG Iteration #150, relres 0.0048601129329282
CG Iteration #151, relres 0.0047411501832916
CG Iteration #152, relres 0.0046114803580954
CG Iteration #153, relres 0.0042144646623926
CG Iteration #154, relres 0.0040781686871068
CG Iteration #155, relres 0.0039330742840724
CG Iteration #156, relres 0.0038581489017846
CG Iteration #157, relres 0.0038488981407784
CG Iteration #158, relres 0.0034827857153237
CG Iteration #159, relres 0.0034241476730258
CG Iteration #160, relres 0.0033979514548165
CG Iteration #161, relres 0.0033379186994355
CG Iteration #162, relres 0.0032011267835001
CG Iteration #163, relres 0.0029675962391360
CG Iteration #164, relres 0.0029440887062471
CG Iteration #165, relres 0.0029071666997903
CG Iteration #166, relres 0.0027985531528909
CG Iteration #167, relres 0.0025539401629713
CG Iteration #168, relres 0.0023612412233885
CG Iteration #169, relres 0.0023247520254157
CG Iteration #170, relres 0.0022580103591470
CG Iteration #171, relres 0.0021267876046636
CG Iteration #172, relres 0.0020651796883738
CG Iteration #173, relres 0.0019924866299914
CG Iteration #174, relres 0.0019682131365045
CG Iteration #175, relres 0.0019633363582404
CG Iteration #176, relres 0.0017481617044131
CG Iteration #177, relres 0.0016433245682052
CG Iteration #178, relres 0.0016315981898751
CG Iteration #179, relres 0.0014237766290440
CG Iteration #180, relres 0.0013931134286270
CG Iteration #181, relres 0.0013818537732182
CG Iteration #182, relres 0.0013675626487043
CG Iteration #183, relres 0.0013438351704378
CG Iteration #184, relres 0.0013270685009387
CG Iteration #185, relres 0.0012397171660313
CG Iteration #186, relres 0.0011257666430001
CG Iteration #187, relres 0.0011216083409668
CG Iteration #188, relres 0.0011117724139667
CG Iteration #189, relres 0.0010045408800796
CG Iteration #190, relres 0.0009839936653891
CG Iteration #191, relres 0.0009703263461328
CG Iteration #192, relres 0.0009330972747550
CG Iteration #193, relres 0.0009121395681210
CG Iteration #194, relres 0.0008913064755865
CG Iteration #195, relres 0.0007874014916533
CG Iteration #196, relres 0.0007735208005713
CG Iteration #197, relres 0.0007628018502629
CG Iteration #198, relres 0.0007628749834487
CG Iteration #199, relres 0.0006702074362879
CG Iteration #200, relres 0.0006646717701157
CG Iteration #201, relres 0.0006458238862422
CG Iteration #202, relres 0.0006078219869312
CG Iteration #203, relres 0.0005981640511599
CG Iteration #204, relres 0.0005881549699098
CG Iteration #205, relres 0.0005837633819030
CG Iteration #206, relres 0.0005464572306223
CG Iteration #207, relres 0.0005470011364523
CG Iteration #208, relres 0.0005300304068872
CG Iteration #209, relres 0.0004733466956263
CG Iteration #210, relres 0.0004692544636117
CG Iteration #211, relres 0.0004400282166252
CG Iteration #212, relres 0.0004226507582465
CG Iteration #213, relres 0.0004222843808483
CG Iteration #214, relres 0.0003892195268352
CG Iteration #215, relres 0.0003645206645464
CG Iteration #216, relres 0.0003538690919961
CG Iteration #217, relres 0.0003498543595522
CG Iteration #218, relres 0.0003469233959433
CG Iteration #219, relres 0.0003432084049095
CG Iteration #220, relres 0.0003044869828272
CG Iteration #221, relres 0.0003042742720932
CG Iteration #222, relres 0.0002770226260034
CG Iteration #223, relres 0.0002729694885930
CG Iteration #224, relres 0.0002708583960460
CG Iteration #225, relres 0.0002482325672024
CG Iteration #226, relres 0.0002436185736589
CG Iteration #227, relres 0.0002180599592877
CG Iteration #228, relres 0.0002159459154492
CG Iteration #229, relres 0.0002019172872779
CG Iteration #230, relres 0.0002016977974335
CG Iteration #231, relres 0.0001850373401513
CG Iteration #232, relres 0.0001837363186321
CG Iteration #233, relres 0.0001840693617303
CG Iteration #234, relres 0.0001678039187272
CG Iteration #235, relres 0.0001432257495441
CG Iteration #236, relres 0.0001431580408933
CG Iteration #237, relres 0.0001422450947110
CG Iteration #238, relres 0.0001388864527410
CG Iteration #239, relres 0.0001272783854281
CG Iteration #240, relres 0.0001221310615836
CG Iteration #241, relres 0.0001172453025750
CG Iteration #242, relres 0.0001168462321207
CG Iteration #243, relres 0.0001138056685428
CG Iteration #244, relres 0.0001122252732252
CG Iteration #245, relres 0.0001120075219027
CG Iteration #246, relres 0.0001093508310541
CG Iteration #247, relres 0.0001067454197123
CG Iteration #248, relres 0.0000989729606076
CG Iteration #249, relres 0.0000981689086359
CG Iteration #250, relres 0.0000907519631214
CG Iteration #251, relres 0.0000908085087337
CG Iteration #252, relres 0.0000907983127480
CG Iteration #253, relres 0.0000891356771036
CG Iteration #254, relres 0.0000787893138504
CG Iteration #255, relres 0.0000733738930940
CG Iteration #256, relres 0.0000726824299015
CG Iteration #257, relres 0.0000686548920006
CG Iteration #258, relres 0.0000686584835660
CG Iteration #259, relres 0.0000670539851945
CG Iteration #260, relres 0.0000644137116918
CG Iteration #261, relres 0.0000593059715944
CG Iteration #262, relres 0.0000589599635966
CG Iteration #263, relres 0.0000589497321619
CG Iteration #264, relres 0.0000567791534410
CG Iteration #265, relres 0.0000552109003519
CG Iteration #266, relres 0.0000551520599989
CG Iteration #267, relres 0.0000544738428506
CG Iteration #268, relres 0.0000488580163042
CG Iteration #269, relres 0.0000449701403777
CG Iteration #270, relres 0.0000428448154314
CG Iteration #271, relres 0.0000367288784904
CG Iteration #272, relres 0.0000365239876134
CG Iteration #273, relres 0.0000363826348701
CG Iteration #274, relres 0.0000363539117309
CG Iteration #275, relres 0.0000363269323470
CG Iteration #276, relres 0.0000353556647936
CG Iteration #277, relres 0.0000342905816724
CG Iteration #278, relres 0.0000304750039324
CG Iteration #279, relres 0.0000303740444246
CG Iteration #280, relres 0.0000302930635397
CG Iteration #281, relres 0.0000298482647900
CG Iteration #282, relres 0.0000272400183813
CG Iteration #283, relres 0.0000258678329692
CG Iteration #284, relres 0.0000248644872237
CG Iteration #285, relres 0.0000234423366824
CG Iteration #286, relres 0.0000229072216036
CG Iteration #287, relres 0.0000227713897927
CG Iteration #288, relres 0.0000227794408354
CG Iteration #289, relres 0.0000223526778910
CG Iteration #290, relres 0.0000220861664890
CG Iteration #291, relres 0.0000178516516148
CG Iteration #292, relres 0.0000171775500372
CG Iteration #293, relres 0.0000169304659121
CG Iteration #294, relres 0.0000167546852410
CG Iteration #295, relres 0.0000147042835835
CG Iteration #296, relres 0.0000146478593339
CG Iteration #297, relres 0.0000137773638594
CG Iteration #298, relres 0.0000137282878689
CG Iteration #299, relres 0.0000136067144064
CG Iteration #300, relres 0.0000130552858592
CG Iteration #301, relres 0.0000129708537978
CG Iteration #302, relres 0.0000123883930919
CG Iteration #303, relres 0.0000122425068373
CG Iteration #304, relres 0.0000113616619377
CG Iteration #305, relres 0.0000111978881437
CG Iteration #306, relres 0.0000109471575600
CG Iteration #307, relres 0.0000108926505351
CG Iteration #308, relres 0.0000104995833004
CG Iteration #309, relres 0.0000104710157650
CG Iteration #310, relres 0.0000097145165363
CG Iteration #311, relres 0.0000093546350508
CG Iteration #312, relres 0.0000090195935638
CG Iteration #313, relres 0.0000085700584540
CG Iteration #314, relres 0.0000084827326689
CG Iteration #315, relres 0.0000083615893521
CG Iteration #316, relres 0.0000083568373318
CG Iteration #317, relres 0.0000083414632546
CG Iteration #318, relres 0.0000073344049851
CG Iteration #319, relres 0.0000072058077685
CG Iteration #320, relres 0.0000066575944155
CG Iteration #321, relres 0.0000065930548647
CG Iteration #322, relres 0.0000065437909997
CG Iteration #323, relres 0.0000065371585197
CG Iteration #324, relres 0.0000058458498957
CG Iteration #325, relres 0.0000056740985238
CG Iteration #326, relres 0.0000054810471161
CG Iteration #327, relres 0.0000054240948357
CG Iteration #328, relres 0.0000052537380046
CG Iteration #329, relres 0.0000050491969844
CG Iteration #330, relres 0.0000050466445700
CG Iteration #331, relres 0.0000049015840614
CG Iteration #332, relres 0.0000046469383752
CG Iteration #333, relres 0.0000041778443532
CG Iteration #334, relres 0.0000040676929455
CG Iteration #335, relres 0.0000040487861291
CG Iteration #336, relres 0.0000040150112733
CG Iteration #337, relres 0.0000038385401874
CG Iteration #338, relres 0.0000038302289733
CG Iteration #339, relres 0.0000037656824044
CG Iteration #340, relres 0.0000037387019952
CG Iteration #341, relres 0.0000030758600302
CG Iteration #342, relres 0.0000030576610939
CG Iteration #343, relres 0.0000030480944275
CG Iteration #344, relres 0.0000029436449284
CG Iteration #345, relres 0.0000027936163922
CG Iteration #346, relres 0.0000026616403197
CG Iteration #347, relres 0.0000024642535032
CG Iteration #348, relres 0.0000024618323668
CG Iteration #349, relres 0.0000024324350917
CG Iteration #350, relres 0.0000023844614453
CG Iteration #351, relres 0.0000023556809321
CG Iteration #352, relres 0.0000022239060073
CG Iteration #353, relres 0.0000022248711038
CG Iteration #354, relres 0.0000020822702977
CG Iteration #355, relres 0.0000018772419653
CG Iteration #356, relres 0.0000018040943241
