Avgstr = 12.0555466850475685
CG Iteration #1, relres 0.9959087788869048
CG Iteration #2, relres 0.9866495792859943
CG Iteration #3, relres 0.9630208745471257
CG Iteration #4, relres 0.9421912257765782
CG Iteration #5, relres 0.9306116516432840
CG Iteration #6, relres 0.9077755333869754
CG Iteration #7, relres 0.8870063495349021
CG Iteration #8, relres 0.8542184218878871
CG Iteration #9, relres 0.8058420057690884
CG Iteration #10, relres 0.7691822898185768
CG Iteration #11, relres 0.7319243487859445
CG Iteration #12, relres 0.6938128392052638
CG Iteration #13, relres 0.6758193703121675
CG Iteration #14, relres 0.6531335929938172
CG Iteration #15, relres 0.6181390036880707
CG Iteration #16, relres 0.5702695277208708
CG Iteration #17, relres 0.5417111064328183
CG Iteration #18, relres 0.5156793671071828
CG Iteration #19, relres 0.4772803649921356
CG Iteration #20, relres 0.4386587753155428
CG Iteration #21, relres 0.4348175419610508
CG Iteration #22, relres 0.4090407337383546
CG Iteration #23, relres 0.4072390694034132
CG Iteration #24, relres 0.3952595961324596
CG Iteration #25, relres 0.3814491378871179
CG Iteration #26, relres 0.3644442824622645
CG Iteration #27, relres 0.3483644698936544
CG Iteration #28, relres 0.3245595111226514
CG Iteration #29, relres 0.2937276653865920
CG Iteration #30, relres 0.2655707513192936
CG Iteration #31, relres 0.2430888246253480
CG Iteration #32, relres 0.2332499994872262
CG Iteration #33, relres 0.2316682020180045
CG Iteration #34, relres 0.2224432757854878
CG Iteration #35, relres 0.1985391138303188
CG Iteration #36, relres 0.1827078694932696
CG Iteration #37, relres 0.1653869245893752
CG Iteration #38, relres 0.1507688734963377
CG Iteration #39, relres 0.1493148689462546
CG Iteration #40, relres 0.1402404337399982
CG Iteration #41, relres 0.1350070557605546
CG Iteration #42, relres 0.1326709439608911
CG Iteration #43, relres 0.1321584362525436
CG Iteration #44, relres 0.1267399823825578
CG Iteration #45, relres 0.1207573202063727
CG Iteration #46, relres 0.1066472561901906
CG Iteration #47, relres 0.1021762354190532
CG Iteration #48, relres 0.0939029159195837
CG Iteration #49, relres 0.0847499837227602
CG Iteration #50, relres 0.0765200277466268
CG Iteration #51, relres 0.0682769386500169
CG Iteration #52, relres 0.0679900404624996
CG Iteration #53, relres 0.0618641585729880
CG Iteration #54, relres 0.0564189695910320
CG Iteration #55, relres 0.0553960291791396
CG Iteration #56, relres 0.0545933316370646
CG Iteration #57, relres 0.0527994324820291
CG Iteration #58, relres 0.0483629370615864
CG Iteration #59, relres 0.0479803974461858
CG Iteration #60, relres 0.0438116805620189
CG Iteration #61, relres 0.0430726146222877
CG Iteration #62, relres 0.0413506108415735
CG Iteration #63, relres 0.0407687540924709
CG Iteration #64, relres 0.0370391657309538
CG Iteration #65, relres 0.0341225620522872
CG Iteration #66, relres 0.0298801108100122
CG Iteration #67, relres 0.0280827326276601
CG Iteration #68, relres 0.0261075081960056
CG Iteration #69, relres 0.0234118364681375
CG Iteration #70, relres 0.0229432433975622
CG Iteration #71, relres 0.0225826111497266
CG Iteration #72, relres 0.0217965640115749
CG Iteration #73, relres 0.0202175660936136
CG Iteration #74, relres 0.0193645360270051
CG Iteration #75, relres 0.0178442807730203
CG Iteration #76, relres 0.0176588965294591
CG Iteration #77, relres 0.0173379225738297
CG Iteration #78, relres 0.0167241905997188
CG Iteration #79, relres 0.0156491219576262
CG Iteration #80, relres 0.0141580689540829
CG Iteration #81, relres 0.0138748566445548
CG Iteration #82, relres 0.0133717779641557
CG Iteration #83, relres 0.0126934459634340
CG Iteration #84, relres 0.0118645466801626
CG Iteration #85, relres 0.0102829722056675
CG Iteration #86, relres 0.0090898464771546
CG Iteration #87, relres 0.0086885363152702
CG Iteration #88, relres 0.0083369754221191
CG Iteration #89, relres 0.0076787077022644
CG Iteration #90, relres 0.0076581431653728
CG Iteration #91, relres 0.0065601007565099
CG Iteration #92, relres 0.0061644370886321
CG Iteration #93, relres 0.0060504581950795
CG Iteration #94, relres 0.0055225238337005
CG Iteration #95, relres 0.0054086205531389
CG Iteration #96, relres 0.0049385811290366
CG Iteration #97, relres 0.0045107121769696
CG Iteration #98, relres 0.0043743209584081
CG Iteration #99, relres 0.0043312551243248
CG Iteration #100, relres 0.0038514842300274
CG Iteration #101, relres 0.0037294874065907
CG Iteration #102, relres 0.0033097868916579
CG Iteration #103, relres 0.0032007387926157
CG Iteration #104, relres 0.0031819972845304
CG Iteration #105, relres 0.0027373413585716
CG Iteration #106, relres 0.0026787753122019
CG Iteration #107, relres 0.0025857682983765
CG Iteration #108, relres 0.0025078475027083
CG Iteration #109, relres 0.0024768591112943
CG Iteration #110, relres 0.0021522636662973
CG Iteration #111, relres 0.0021102277584534
CG Iteration #112, relres 0.0018997188066843
CG Iteration #113, relres 0.0018604651463935
CG Iteration #114, relres 0.0017655049298887
CG Iteration #115, relres 0.0015187370785640
CG Iteration #116, relres 0.0012852797245281
CG Iteration #117, relres 0.0012828352961365
CG Iteration #118, relres 0.0011974612993869
CG Iteration #119, relres 0.0010875636198951
CG Iteration #120, relres 0.0010745367261187
CG Iteration #121, relres 0.0009242553956454
CG Iteration #122, relres 0.0008686125241292
CG Iteration #123, relres 0.0007775958184186
CG Iteration #124, relres 0.0007385354948787
CG Iteration #125, relres 0.0007339956168098
CG Iteration #126, relres 0.0007136252286295
CG Iteration #127, relres 0.0006146843630900
CG Iteration #128, relres 0.0006071783550053
CG Iteration #129, relres 0.0005540557051557
CG Iteration #130, relres 0.0005259658878845
CG Iteration #131, relres 0.0005132543270457
CG Iteration #132, relres 0.0004517140672254
CG Iteration #133, relres 0.0004159580237275
CG Iteration #134, relres 0.0003991207716266
CG Iteration #135, relres 0.0003862028312338
CG Iteration #136, relres 0.0003771309898253
CG Iteration #137, relres 0.0003587627884938
CG Iteration #138, relres 0.0003328780426890
CG Iteration #139, relres 0.0003077239078637
CG Iteration #140, relres 0.0002828909060523
CG Iteration #141, relres 0.0002521588025670
CG Iteration #142, relres 0.0002494810568527
CG Iteration #143, relres 0.0002317565883506
CG Iteration #144, relres 0.0002272179097952
CG Iteration #145, relres 0.0002258928496293
CG Iteration #146, relres 0.0001959575137793
CG Iteration #147, relres 0.0001835866346696
CG Iteration #148, relres 0.0001784607412633
CG Iteration #149, relres 0.0001626531674354
CG Iteration #150, relres 0.0001612680798197
CG Iteration #151, relres 0.0001538679681717
CG Iteration #152, relres 0.0001309563552664
CG Iteration #153, relres 0.0001305712997374
