Avgstr = 337.5315329489777696
CG Iteration #1, relres 0.9984621258098728
CG Iteration #2, relres 0.9976496606867769
CG Iteration #3, relres 0.9936357498474300
CG Iteration #4, relres 0.9911413392268615
CG Iteration #5, relres 0.9890465562762014
CG Iteration #6, relres 0.9868259122005406
CG Iteration #7, relres 0.9801673221263435
CG Iteration #8, relres 0.9773729323646362
CG Iteration #9, relres 0.9761008106436473
CG Iteration #10, relres 0.9704428309966345
CG Iteration #11, relres 0.9649844560869743
CG Iteration #12, relres 0.9632000891952267
CG Iteration #13, relres 0.9615601387263385
CG Iteration #14, relres 0.9582707989155086
CG Iteration #15, relres 0.9551143650246589
CG Iteration #16, relres 0.9537780705965015
CG Iteration #17, relres 0.9522558170775888
CG Iteration #18, relres 0.9471982199686447
CG Iteration #19, relres 0.9453383192515397
CG Iteration #20, relres 0.9444177759041408
CG Iteration #21, relres 0.9403705990055319
CG Iteration #22, relres 0.9353149454412736
CG Iteration #23, relres 0.9344214291314064
CG Iteration #24, relres 0.9286926052247523
CG Iteration #25, relres 0.9257347402896475
CG Iteration #26, relres 0.9181631442679252
CG Iteration #27, relres 0.9168450011443455
CG Iteration #28, relres 0.9073701970899043
CG Iteration #29, relres 0.9046933753238886
CG Iteration #30, relres 0.8962386860689820
CG Iteration #31, relres 0.8855154974462619
CG Iteration #32, relres 0.8768756838859617
CG Iteration #33, relres 0.8654207763724222
CG Iteration #34, relres 0.8527950591392925
CG Iteration #35, relres 0.8470406445586000
CG Iteration #36, relres 0.8368721987838027
CG Iteration #37, relres 0.8282584450753111
CG Iteration #38, relres 0.8198565038870453
CG Iteration #39, relres 0.8102938209062019
CG Iteration #40, relres 0.7995613965927012
CG Iteration #41, relres 0.7912232596324505
CG Iteration #42, relres 0.7775051021739486
CG Iteration #43, relres 0.7678606190387537
CG Iteration #44, relres 0.7597811945867594
CG Iteration #45, relres 0.7502570452160663
CG Iteration #46, relres 0.7462869078771872
CG Iteration #47, relres 0.7368376451355103
CG Iteration #48, relres 0.7352239926467877
CG Iteration #49, relres 0.7288728965026703
CG Iteration #50, relres 0.7283819933463124
CG Iteration #51, relres 0.7140483026801069
CG Iteration #52, relres 0.7135845769441085
CG Iteration #53, relres 0.7078323233182621
CG Iteration #54, relres 0.7064456664555319
CG Iteration #55, relres 0.6978385504415494
CG Iteration #56, relres 0.6973566167840133
CG Iteration #57, relres 0.6867243294820060
CG Iteration #58, relres 0.6836468534033172
CG Iteration #59, relres 0.6814369967372895
CG Iteration #60, relres 0.6770259740363938
CG Iteration #61, relres 0.6658853480999997
CG Iteration #62, relres 0.6641593922977619
CG Iteration #63, relres 0.6575773644400155
CG Iteration #64, relres 0.6535876449404873
CG Iteration #65, relres 0.6509338192066969
CG Iteration #66, relres 0.6469478154950474
CG Iteration #67, relres 0.6396069792788306
CG Iteration #68, relres 0.6356206616751088
CG Iteration #69, relres 0.6351168544571135
CG Iteration #70, relres 0.6229861281930456
CG Iteration #71, relres 0.6218847492571089
CG Iteration #72, relres 0.6172579092605438
CG Iteration #73, relres 0.6079336866835870
CG Iteration #74, relres 0.6062766014259339
CG Iteration #75, relres 0.5922638311742189
CG Iteration #76, relres 0.5840326710289668
CG Iteration #77, relres 0.5817002668018884
CG Iteration #78, relres 0.5767311649012884
CG Iteration #79, relres 0.5745027978616833
CG Iteration #80, relres 0.5617566103779413
CG Iteration #81, relres 0.5604612393413636
CG Iteration #82, relres 0.5514657779429109
CG Iteration #83, relres 0.5488925749185080
CG Iteration #84, relres 0.5433596325540521
CG Iteration #85, relres 0.5322528172818790
CG Iteration #86, relres 0.5312688705652582
CG Iteration #87, relres 0.5205457966593894
CG Iteration #88, relres 0.5203013600156533
CG Iteration #89, relres 0.5098019642352682
CG Iteration #90, relres 0.5065981883796850
CG Iteration #91, relres 0.5014842913876888
CG Iteration #92, relres 0.4920630930423697
CG Iteration #93, relres 0.4904577081500256
CG Iteration #94, relres 0.4834815370410584
CG Iteration #95, relres 0.4832161345813066
CG Iteration #96, relres 0.4722662682168542
CG Iteration #97, relres 0.4654542967053563
CG Iteration #98, relres 0.4626790462894277
CG Iteration #99, relres 0.4586383905559736
CG Iteration #100, relres 0.4535845595587641
CG Iteration #101, relres 0.4509145217064804
CG Iteration #102, relres 0.4426730265147422
CG Iteration #103, relres 0.4416544489258699
CG Iteration #104, relres 0.4340681464680698
CG Iteration #105, relres 0.4232447246706668
CG Iteration #106, relres 0.4215179615140076
CG Iteration #107, relres 0.4126195481728138
CG Iteration #108, relres 0.4049610051562018
CG Iteration #109, relres 0.4045006983030701
CG Iteration #110, relres 0.3980630513373155
CG Iteration #111, relres 0.3945320369562041
CG Iteration #112, relres 0.3853563988443998
CG Iteration #113, relres 0.3849340334699193
CG Iteration #114, relres 0.3779862687261402
CG Iteration #115, relres 0.3772124593823406
CG Iteration #116, relres 0.3690043416180657
CG Iteration #117, relres 0.3620510200359336
CG Iteration #118, relres 0.3617365755348457
CG Iteration #119, relres 0.3530684725095847
CG Iteration #120, relres 0.3470792601191674
CG Iteration #121, relres 0.3464228403361055
CG Iteration #122, relres 0.3410659155485448
CG Iteration #123, relres 0.3408886407583759
CG Iteration #124, relres 0.3336895611867358
CG Iteration #125, relres 0.3245554846798604
CG Iteration #126, relres 0.3243459318233694
CG Iteration #127, relres 0.3196958906934469
CG Iteration #128, relres 0.3188209065097722
CG Iteration #129, relres 0.3184318533238529
CG Iteration #130, relres 0.3138032019491560
CG Iteration #131, relres 0.3096842494338314
CG Iteration #132, relres 0.3082471358007415
CG Iteration #133, relres 0.3054722244059787
CG Iteration #134, relres 0.3007423862644338
CG Iteration #135, relres 0.2994074074372714
CG Iteration #136, relres 0.2930652112134282
CG Iteration #137, relres 0.2928726091603696
CG Iteration #138, relres 0.2846268042209701
CG Iteration #139, relres 0.2833033698952001
CG Iteration #140, relres 0.2830897093792045
CG Iteration #141, relres 0.2797321709279778
CG Iteration #142, relres 0.2776837755820741
CG Iteration #143, relres 0.2739846542900304
CG Iteration #144, relres 0.2674016834575038
CG Iteration #145, relres 0.2672891457745106
CG Iteration #146, relres 0.2601995993382693
CG Iteration #147, relres 0.2583029968644404
CG Iteration #148, relres 0.2521867290668773
CG Iteration #149, relres 0.2520067106397852
CG Iteration #150, relres 0.2449834953966300
CG Iteration #151, relres 0.2433688507366784
CG Iteration #152, relres 0.2426019365686870
CG Iteration #153, relres 0.2378309056385604
CG Iteration #154, relres 0.2375695647274151
CG Iteration #155, relres 0.2311422967559529
CG Iteration #156, relres 0.2254959558300319
CG Iteration #157, relres 0.2248941169386125
CG Iteration #158, relres 0.2218019596897685
CG Iteration #159, relres 0.2185137534820539
CG Iteration #160, relres 0.2182862518008965
CG Iteration #161, relres 0.2158360229600277
CG Iteration #162, relres 0.2118012066340770
CG Iteration #163, relres 0.2065375877103998
CG Iteration #164, relres 0.2055182103685593
CG Iteration #165, relres 0.2046653602155946
CG Iteration #166, relres 0.2023650949509191
CG Iteration #167, relres 0.2005599187845488
CG Iteration #168, relres 0.1999554457981698
CG Iteration #169, relres 0.1978129837135033
CG Iteration #170, relres 0.1934692440358019
CG Iteration #171, relres 0.1930064572805844
CG Iteration #172, relres 0.1911978402844619
CG Iteration #173, relres 0.1871969786617218
CG Iteration #174, relres 0.1868990663662392
CG Iteration #175, relres 0.1855073159274828
CG Iteration #176, relres 0.1853116664393809
CG Iteration #177, relres 0.1817100527802110
CG Iteration #178, relres 0.1802586182921387
CG Iteration #179, relres 0.1797210143212344
CG Iteration #180, relres 0.1753112948031472
CG Iteration #181, relres 0.1745696852232693
CG Iteration #182, relres 0.1729705556934930
CG Iteration #183, relres 0.1688204087523357
CG Iteration #184, relres 0.1672868901543721
CG Iteration #185, relres 0.1670950781883291
CG Iteration #186, relres 0.1660878863071210
CG Iteration #187, relres 0.1654039713461336
CG Iteration #188, relres 0.1618169310723920
CG Iteration #189, relres 0.1613415412662743
CG Iteration #190, relres 0.1582245541258580
CG Iteration #191, relres 0.1569915291257325
CG Iteration #192, relres 0.1560881032387840
CG Iteration #193, relres 0.1558537428398847
CG Iteration #194, relres 0.1516908252400501
CG Iteration #195, relres 0.1512188628808257
CG Iteration #196, relres 0.1506457176967109
CG Iteration #197, relres 0.1504144828902904
CG Iteration #198, relres 0.1480037440938465
CG Iteration #199, relres 0.1457185802565198
CG Iteration #200, relres 0.1448698202231264
CG Iteration #201, relres 0.1430942080630789
CG Iteration #202, relres 0.1426091714031742
CG Iteration #203, relres 0.1411697906617901
CG Iteration #204, relres 0.1365489675268801
CG Iteration #205, relres 0.1364829492114727
CG Iteration #206, relres 0.1346580354780333
CG Iteration #207, relres 0.1326301299987831
CG Iteration #208, relres 0.1323755062693897
CG Iteration #209, relres 0.1316841016583257
CG Iteration #210, relres 0.1311716956017026
CG Iteration #211, relres 0.1274554795141525
CG Iteration #212, relres 0.1265121735894309
CG Iteration #213, relres 0.1257456656097528
CG Iteration #214, relres 0.1253200709661165
CG Iteration #215, relres 0.1235028772523767
CG Iteration #216, relres 0.1209398676989567
CG Iteration #217, relres 0.1197319779838502
CG Iteration #218, relres 0.1196522445326827
CG Iteration #219, relres 0.1182561755263595
CG Iteration #220, relres 0.1156667659452126
CG Iteration #221, relres 0.1155188388780836
CG Iteration #222, relres 0.1154600789279384
CG Iteration #223, relres 0.1126529455751965
CG Iteration #224, relres 0.1123979826044911
CG Iteration #225, relres 0.1091042936278798
CG Iteration #226, relres 0.1057686588303541
CG Iteration #227, relres 0.1055330128431858
CG Iteration #228, relres 0.1023731336038474
CG Iteration #229, relres 0.1021853553161483
CG Iteration #230, relres 0.0986049012270670
CG Iteration #231, relres 0.0952809210362996
CG Iteration #232, relres 0.0925334322660678
CG Iteration #233, relres 0.0923702600880771
CG Iteration #234, relres 0.0890714295198258
CG Iteration #235, relres 0.0889611191550841
CG Iteration #236, relres 0.0888914424319638
CG Iteration #237, relres 0.0880782020354759
CG Iteration #238, relres 0.0857487668926749
CG Iteration #239, relres 0.0846990010704811
CG Iteration #240, relres 0.0827437323746499
CG Iteration #241, relres 0.0827161757337042
CG Iteration #242, relres 0.0825811959615689
CG Iteration #243, relres 0.0797616595215653
CG Iteration #244, relres 0.0797261726953224
CG Iteration #245, relres 0.0789384037291081
CG Iteration #246, relres 0.0779759721363453
CG Iteration #247, relres 0.0772477787671202
CG Iteration #248, relres 0.0753814213474147
CG Iteration #249, relres 0.0745695979670303
CG Iteration #250, relres 0.0743658663401950
CG Iteration #251, relres 0.0740565648395926
CG Iteration #252, relres 0.0718173909668978
CG Iteration #253, relres 0.0711131241927189
CG Iteration #254, relres 0.0695257676755884
CG Iteration #255, relres 0.0686215869155579
CG Iteration #256, relres 0.0685945284245091
