=========CG using MATLAB variable precision=====
====NUMBER OF DIGITS = 1024
====DATA = ../graphs/pathDisjoint_30_exp20/
====error given as ||Ax - b||_2 / ||b||_2 and ||x - xbar||_A / ||xbar||_A
||b||_2 = 10038889.327132
||xbar||_A = 1870.562683
i=  1, err2=0.162317, errA = 0.42331
i=  2, err2=0.012346, errA = 0.144015
i=  3, err2=0.00322047, errA = 0.0540881
i=  4, err2=0.00189766, errA = 0.0319199
i=  5, err2=0.00100413, errA = 0.0177386
i=  6, err2=0.000143508, errA = 0.0113999
i=  7, err2=0.00566505, errA = 0.00945459
i=  8, err2=3.87967e-05, errA = 0.0044957
i=  9, err2=1.66733e-05, errA = 0.00400731
i= 10, err2=1.16224e-05, errA = 0.00400699
i= 11, err2=7.93962e-07, errA = 0.00116796
i= 12, err2=5.00294e-07, errA = 0.00116796
i= 13, err2=1.24679e-06, errA = 0.00109679
i= 14, err2=2.40067e-06, errA = 0.00109673
i= 15, err2=4.66234e-07, errA = 0.00109671
i= 16, err2=5.43518e-07, errA = 0.00109671
i= 17, err2=8.73959e-07, errA = 0.00109668
i= 18, err2=4.35553e-06, errA = 0.00109527
i= 19, err2=2.45924e-05, errA = 0.000583581
i= 20, err2=6.67056e-05, errA = 0.00058009
i= 21, err2=1.37855e-06, errA = 3.53922e-06
i= 22, err2=1.826e-08, errA = 9.0586e-07
i= 23, err2=1.40473e-08, errA = 2.61067e-08
i= 24, err2=3.60669e-10, errA = 2.29076e-08
i= 25, err2=5.06542e-10, errA = 2.19081e-08
i= 26, err2=3.32865e-10, errA = 1.1604e-09
i= 27, err2=3.42195e-10, errA = 1.05008e-09
i= 28, err2=9.9137e-11, errA = 8.58992e-10
i= 29, err2=6.2738e-13, errA = 5.46754e-11
i= 30, err2=4.34285e-12, errA = 5.19685e-11
i= 31, err2=1.01973e-13, errA = 5.29124e-11
i= 32, err2=2.98549e-13, errA = 5.32525e-11
i= 33, err2=1.31381e-11, errA = 5.63294e-11
i= 34, err2=6.90012e-13, errA = 3.68676e-11
i= 35, err2=1.70898e-12, errA = 3.3893e-11
i= 36, err2=3.03137e-12, errA = 3.39371e-11
i= 37, err2=3.9193e-13, errA = 3.64046e-11
i= 38, err2=2.04209e-13, errA = 3.57634e-11
i= 39, err2=5.00414e-13, errA = 3.59659e-11
i= 40, err2=2.7038e-13, errA = 3.46817e-11
i= 41, err2=2.49659e-14, errA = 3.50437e-11
i= 42, err2=1.2111e-14, errA = 3.50296e-11
i= 43, err2=8.04716e-14, errA = 3.50411e-11
