Avgstr = 21.9457684763004579
CG Iteration #1, relres 0.9978705220245493
CG Iteration #2, relres 0.9931316701942452
CG Iteration #3, relres 0.9893396994592977
CG Iteration #4, relres 0.9810927224872675
CG Iteration #5, relres 0.9728961460163636
CG Iteration #6, relres 0.9690647537509114
CG Iteration #7, relres 0.9621309715356359
CG Iteration #8, relres 0.9572175791335449
CG Iteration #9, relres 0.9485749432477045
CG Iteration #10, relres 0.9415083702031571
CG Iteration #11, relres 0.9360662684312009
CG Iteration #12, relres 0.9298816392236882
CG Iteration #13, relres 0.9296370243785091
CG Iteration #14, relres 0.9226240319784998
CG Iteration #15, relres 0.9175883725715485
CG Iteration #16, relres 0.9145408317575454
CG Iteration #17, relres 0.9096632823768286
CG Iteration #18, relres 0.9006075358943390
CG Iteration #19, relres 0.8933804110744620
CG Iteration #20, relres 0.8905349685800497
CG Iteration #21, relres 0.8833588273856068
CG Iteration #22, relres 0.8766518752439453
CG Iteration #23, relres 0.8754961147771375
CG Iteration #24, relres 0.8652379682529758
CG Iteration #25, relres 0.8609772552874558
CG Iteration #26, relres 0.8487478280266608
CG Iteration #27, relres 0.8374673647638606
CG Iteration #28, relres 0.8246812492693000
CG Iteration #29, relres 0.8230552397803056
CG Iteration #30, relres 0.8087205723374619
CG Iteration #31, relres 0.7967986846661633
CG Iteration #32, relres 0.7947243887351289
CG Iteration #33, relres 0.7816491255424595
CG Iteration #34, relres 0.7784677894487888
CG Iteration #35, relres 0.7747342254036794
CG Iteration #36, relres 0.7604108914605261
CG Iteration #37, relres 0.7471094221117495
CG Iteration #38, relres 0.7386798400380342
CG Iteration #39, relres 0.7230112381464857
CG Iteration #40, relres 0.7073574096085894
CG Iteration #41, relres 0.7065506557807879
CG Iteration #42, relres 0.7005635822108642
CG Iteration #43, relres 0.6832347301872553
CG Iteration #44, relres 0.6695167946502401
CG Iteration #45, relres 0.6612879110963320
CG Iteration #46, relres 0.6426209721138998
CG Iteration #47, relres 0.6413896588758977
CG Iteration #48, relres 0.6265818862038669
CG Iteration #49, relres 0.6200528646515850
CG Iteration #50, relres 0.6095925535774120
CG Iteration #51, relres 0.6047723896728104
CG Iteration #52, relres 0.6030620812897628
CG Iteration #53, relres 0.5811661426064512
CG Iteration #54, relres 0.5749488513208362
CG Iteration #55, relres 0.5562669099633544
CG Iteration #56, relres 0.5410267006010494
CG Iteration #57, relres 0.5330053192245678
CG Iteration #58, relres 0.5110080604981353
CG Iteration #59, relres 0.5089345438201537
CG Iteration #60, relres 0.5067505251348103
CG Iteration #61, relres 0.4978705144541747
CG Iteration #62, relres 0.4956538524333667
CG Iteration #63, relres 0.4929801648939927
CG Iteration #64, relres 0.4687362002889970
CG Iteration #65, relres 0.4492670686448736
CG Iteration #66, relres 0.4443107153141180
CG Iteration #67, relres 0.4242518453021993
CG Iteration #68, relres 0.4175172650490107
CG Iteration #69, relres 0.4051130893417030
CG Iteration #70, relres 0.4043599908499417
CG Iteration #71, relres 0.3945087134814376
CG Iteration #72, relres 0.3873235417835672
CG Iteration #73, relres 0.3799904152495459
CG Iteration #74, relres 0.3644758247734156
CG Iteration #75, relres 0.3614932930334204
CG Iteration #76, relres 0.3461789013452836
CG Iteration #77, relres 0.3366424054487191
CG Iteration #78, relres 0.3280482905493116
CG Iteration #79, relres 0.3254819257051177
CG Iteration #80, relres 0.3251039740446412
CG Iteration #81, relres 0.3064237577485439
CG Iteration #82, relres 0.2970006178416816
CG Iteration #83, relres 0.2898315325620159
CG Iteration #84, relres 0.2857767804688194
CG Iteration #85, relres 0.2737447573977700
CG Iteration #86, relres 0.2698359816313535
CG Iteration #87, relres 0.2679202887693513
CG Iteration #88, relres 0.2663022547169493
CG Iteration #89, relres 0.2643732463099221
CG Iteration #90, relres 0.2585064518657866
CG Iteration #91, relres 0.2465973450683529
CG Iteration #92, relres 0.2439123463411182
CG Iteration #93, relres 0.2418120226314513
CG Iteration #94, relres 0.2276801629804632
CG Iteration #95, relres 0.2266006608767742
CG Iteration #96, relres 0.2162630805224937
CG Iteration #97, relres 0.2156674156721431
CG Iteration #98, relres 0.2117225923601757
CG Iteration #99, relres 0.2038080987342817
CG Iteration #100, relres 0.1901137953839284
CG Iteration #101, relres 0.1880639432460263
CG Iteration #102, relres 0.1871870509586643
CG Iteration #103, relres 0.1770111031446799
CG Iteration #104, relres 0.1661438037218989
CG Iteration #105, relres 0.1599648476102358
CG Iteration #106, relres 0.1569108643260316
CG Iteration #107, relres 0.1540657929244575
CG Iteration #108, relres 0.1528544226232003
CG Iteration #109, relres 0.1451922145811290
CG Iteration #110, relres 0.1442170213588463
CG Iteration #111, relres 0.1434386222036287
CG Iteration #112, relres 0.1382008321030513
CG Iteration #113, relres 0.1361235830609182
CG Iteration #114, relres 0.1342263383307907
CG Iteration #115, relres 0.1338407653574638
CG Iteration #116, relres 0.1245373738092880
CG Iteration #117, relres 0.1244631711556066
CG Iteration #118, relres 0.1233416307299294
CG Iteration #119, relres 0.1175449385866367
CG Iteration #120, relres 0.1163954545403291
CG Iteration #121, relres 0.1138082483598399
CG Iteration #122, relres 0.1099643570193102
CG Iteration #123, relres 0.1081043916280934
CG Iteration #124, relres 0.1026798739242876
CG Iteration #125, relres 0.0992903381683324
CG Iteration #126, relres 0.0987354187725588
CG Iteration #127, relres 0.0936317187807996
CG Iteration #128, relres 0.0929552526424408
CG Iteration #129, relres 0.0911684859869883
CG Iteration #130, relres 0.0907542636191558
CG Iteration #131, relres 0.0865142583554324
CG Iteration #132, relres 0.0860591070370099
CG Iteration #133, relres 0.0813160965544257
CG Iteration #134, relres 0.0778672828295406
CG Iteration #135, relres 0.0776968893485191
CG Iteration #136, relres 0.0751061481195562
CG Iteration #137, relres 0.0740197457757095
CG Iteration #138, relres 0.0732949653433842
CG Iteration #139, relres 0.0707914008262187
CG Iteration #140, relres 0.0697010240602300
CG Iteration #141, relres 0.0694629053226854
CG Iteration #142, relres 0.0676327478208713
CG Iteration #143, relres 0.0657272451080685
CG Iteration #144, relres 0.0642625829804005
CG Iteration #145, relres 0.0641281510355727
CG Iteration #146, relres 0.0633920029725604
CG Iteration #147, relres 0.0625035005691921
CG Iteration #148, relres 0.0610871485483531
CG Iteration #149, relres 0.0601540042511769
CG Iteration #150, relres 0.0586220620801477
CG Iteration #151, relres 0.0567689148326207
CG Iteration #152, relres 0.0553829045717450
CG Iteration #153, relres 0.0551125224907177
CG Iteration #154, relres 0.0536012055641071
CG Iteration #155, relres 0.0528980932428268
CG Iteration #156, relres 0.0527936039376985
CG Iteration #157, relres 0.0519987634791111
CG Iteration #158, relres 0.0489734123536009
CG Iteration #159, relres 0.0477746306817358
CG Iteration #160, relres 0.0449834121208021
CG Iteration #161, relres 0.0441384888138396
CG Iteration #162, relres 0.0433763381988061
CG Iteration #163, relres 0.0423228843445205
CG Iteration #164, relres 0.0422742216305831
CG Iteration #165, relres 0.0411343241596359
CG Iteration #166, relres 0.0408951463940215
CG Iteration #167, relres 0.0386415245196533
CG Iteration #168, relres 0.0384852186018112
CG Iteration #169, relres 0.0374634752766267
CG Iteration #170, relres 0.0361116731176601
CG Iteration #171, relres 0.0352461039843540
CG Iteration #172, relres 0.0344716953865166
CG Iteration #173, relres 0.0343969491097373
CG Iteration #174, relres 0.0341956505196485
CG Iteration #175, relres 0.0324999050162362
CG Iteration #176, relres 0.0317251207442959
CG Iteration #177, relres 0.0313161843098730
CG Iteration #178, relres 0.0293989602564130
CG Iteration #179, relres 0.0290617656787310
CG Iteration #180, relres 0.0284595862762377
CG Iteration #181, relres 0.0282645689189886
CG Iteration #182, relres 0.0280824862836845
CG Iteration #183, relres 0.0273008164383657
CG Iteration #184, relres 0.0272812612516434
CG Iteration #185, relres 0.0269796893174307
CG Iteration #186, relres 0.0255242862068051
CG Iteration #187, relres 0.0241227706456629
CG Iteration #188, relres 0.0239459083598561
CG Iteration #189, relres 0.0232937536722598
CG Iteration #190, relres 0.0227912515722175
CG Iteration #191, relres 0.0221514861571973
CG Iteration #192, relres 0.0221308996110644
CG Iteration #193, relres 0.0219900366823375
CG Iteration #194, relres 0.0215489813244262
CG Iteration #195, relres 0.0215090633016304
CG Iteration #196, relres 0.0202225261642116
CG Iteration #197, relres 0.0201360213550868
CG Iteration #198, relres 0.0197389171820947
CG Iteration #199, relres 0.0191454532628187
