=========CG using MATLAB variable precision=====
====NUMBER OF DIGITS = 1024
====DATA = ../graphs/rand_1000_u1000/
====error given as ||Ax - b||_2 / ||b||_2 and ||x - xbar||_A / ||xbar||_A
||b||_2 = 338623.370665
||xbar||_A = 3258.656203
i=  1, err2=0.994524, errA = 0.995693
i=  2, err2=0.984753, errA = 0.987462
i=  3, err2=0.957309, errA = 0.961364
i=  4, err2=0.912402, errA = 0.920755
i=  5, err2=0.884233, errA = 0.894655
i=  6, err2=0.840315, errA = 0.85101
i=  7, err2=0.809523, errA = 0.818093
i=  8, err2=0.773818, errA = 0.781962
i=  9, err2=0.74708, errA = 0.758395
i= 10, err2=0.706892, errA = 0.721609
i= 11, err2=0.676316, errA = 0.691239
i= 12, err2=0.628279, errA = 0.645865
i= 13, err2=0.594523, errA = 0.609136
i= 14, err2=0.565252, errA = 0.579822
i= 15, err2=0.529652, errA = 0.543896
i= 16, err2=0.501819, errA = 0.518625
i= 17, err2=0.467664, errA = 0.482498
i= 18, err2=0.437886, errA = 0.452381
i= 19, err2=0.411783, errA = 0.42458
i= 20, err2=0.381383, errA = 0.39354
i= 21, err2=0.361649, errA = 0.373156
i= 22, err2=0.341895, errA = 0.354083
i= 23, err2=0.318119, errA = 0.32771
i= 24, err2=0.300116, errA = 0.308062
i= 25, err2=0.274142, errA = 0.281695
i= 26, err2=0.252419, errA = 0.258449
i= 27, err2=0.234811, errA = 0.240563
i= 28, err2=0.215494, errA = 0.22154
i= 29, err2=0.201985, errA = 0.207201
i= 30, err2=0.18787, errA = 0.193054
i= 31, err2=0.174682, errA = 0.178324
i= 32, err2=0.159103, errA = 0.162176
i= 33, err2=0.146877, errA = 0.149604
i= 34, err2=0.135598, errA = 0.13774
i= 35, err2=0.122654, errA = 0.124944
i= 36, err2=0.113136, errA = 0.115051
i= 37, err2=0.105223, errA = 0.106969
i= 38, err2=0.096134, errA = 0.0976197
i= 39, err2=0.0873852, errA = 0.0894329
i= 40, err2=0.0807873, errA = 0.0826449
i= 41, err2=0.0724952, errA = 0.0741803
i= 42, err2=0.0644068, errA = 0.0663634
i= 43, err2=0.0567589, errA = 0.0585779
i= 44, err2=0.05169, errA = 0.0533523
i= 45, err2=0.0464892, errA = 0.0482512
i= 46, err2=0.0424629, errA = 0.0441241
i= 47, err2=0.0386606, errA = 0.0401515
i= 48, err2=0.0345433, errA = 0.0360241
i= 49, err2=0.0315031, errA = 0.0326235
i= 50, err2=0.0286365, errA = 0.0295985
i= 51, err2=0.0254665, errA = 0.0264098
i= 52, err2=0.0227858, errA = 0.023684
i= 53, err2=0.020164, errA = 0.0208806
i= 54, err2=0.0182998, errA = 0.0188521
i= 55, err2=0.0165672, errA = 0.017083
i= 56, err2=0.0145429, errA = 0.015027
i= 57, err2=0.012861, errA = 0.0133427
i= 58, err2=0.0115295, errA = 0.0118903
i= 59, err2=0.0103423, errA = 0.0106347
i= 60, err2=0.00922231, errA = 0.00951205
i= 61, err2=0.00820066, errA = 0.00848855
i= 62, err2=0.00728416, errA = 0.0075494
i= 63, err2=0.00643482, errA = 0.0066783
i= 64, err2=0.00577499, errA = 0.00600967
i= 65, err2=0.00497898, errA = 0.00516479
i= 66, err2=0.00441121, errA = 0.00459199
i= 67, err2=0.00399609, errA = 0.00414917
i= 68, err2=0.0036158, errA = 0.00375223
i= 69, err2=0.00321625, errA = 0.00337678
i= 70, err2=0.00291033, errA = 0.00304574
i= 71, err2=0.00258508, errA = 0.00271235
i= 72, err2=0.00224759, errA = 0.0023659
i= 73, err2=0.00202144, errA = 0.00213192
i= 74, err2=0.0017869, errA = 0.00188307
i= 75, err2=0.00158092, errA = 0.00166336
i= 76, err2=0.00139956, errA = 0.00145825
i= 77, err2=0.0012337, errA = 0.00128398
i= 78, err2=0.00105545, errA = 0.00109708
i= 79, err2=0.000923896, errA = 0.000957028
i= 80, err2=0.000791557, errA = 0.000819583
i= 81, err2=0.000684633, errA = 0.000711268
i= 82, err2=0.000612568, errA = 0.00063658
i= 83, err2=0.000540014, errA = 0.000560576
i= 84, err2=0.000488322, errA = 0.000502878
i= 85, err2=0.000418001, errA = 0.000431979
i= 86, err2=0.000371262, errA = 0.000380242
i= 87, err2=0.000325279, errA = 0.000334553
i= 88, err2=0.000281301, errA = 0.000289363
i= 89, err2=0.000247734, errA = 0.000255557
i= 90, err2=0.000215792, errA = 0.000223288
i= 91, err2=0.00018735, errA = 0.000193972
i= 92, err2=0.00016586, errA = 0.000170219
i= 93, err2=0.000146913, errA = 0.000150232
i= 94, err2=0.000127296, errA = 0.000130307
i= 95, err2=0.00010911, errA = 0.000111376
i= 96, err2=9.58079e-05, errA = 9.76298e-05
i= 97, err2=8.38066e-05, errA = 8.55375e-05
i= 98, err2=7.27545e-05, errA = 7.41533e-05
i= 99, err2=6.36591e-05, errA = 6.52959e-05
i=100, err2=5.60514e-05, errA = 5.73644e-05
