Avgstr = 14.0438737904724622
CG Iteration #1, relres 0.9991099921069297
CG Iteration #2, relres 0.9965056110382733
CG Iteration #3, relres 0.9944529560620359
CG Iteration #4, relres 0.9923157117376847
CG Iteration #5, relres 0.9872790980704065
CG Iteration #6, relres 0.9830813313384167
CG Iteration #7, relres 0.9751108503371044
CG Iteration #8, relres 0.9705701215259238
CG Iteration #9, relres 0.9587246747661617
CG Iteration #10, relres 0.9456013840183709
CG Iteration #11, relres 0.9285461633734179
CG Iteration #12, relres 0.9055872725113643
CG Iteration #13, relres 0.8768561526295330
CG Iteration #14, relres 0.8397327581301974
CG Iteration #15, relres 0.8083678208391244
CG Iteration #16, relres 0.7775038444394782
CG Iteration #17, relres 0.7585051570755437
CG Iteration #18, relres 0.7396384096181678
CG Iteration #19, relres 0.7072070544304550
CG Iteration #20, relres 0.6804099336008230
CG Iteration #21, relres 0.6461027907176564
CG Iteration #22, relres 0.6377110260940778
CG Iteration #23, relres 0.5941011662158854
CG Iteration #24, relres 0.5451516602150670
CG Iteration #25, relres 0.4990917077313290
CG Iteration #26, relres 0.4837420969192814
CG Iteration #27, relres 0.4506699965594337
CG Iteration #28, relres 0.4124857725770809
CG Iteration #29, relres 0.4023341252167593
CG Iteration #30, relres 0.3708212376325571
CG Iteration #31, relres 0.3633316207036507
CG Iteration #32, relres 0.3504514734152815
CG Iteration #33, relres 0.3314180970709097
CG Iteration #34, relres 0.3001410280590796
CG Iteration #35, relres 0.2707615421244462
CG Iteration #36, relres 0.2375474574694181
CG Iteration #37, relres 0.2307850292542838
CG Iteration #38, relres 0.2102177129567981
CG Iteration #39, relres 0.1966929272700537
CG Iteration #40, relres 0.1883841962442100
CG Iteration #41, relres 0.1731047668297486
CG Iteration #42, relres 0.1563272060884411
CG Iteration #43, relres 0.1459714714829404
CG Iteration #44, relres 0.1394492141676885
CG Iteration #45, relres 0.1368632170798646
CG Iteration #46, relres 0.1219380922644318
CG Iteration #47, relres 0.1102225550842075
CG Iteration #48, relres 0.0996836458495999
CG Iteration #49, relres 0.0978514159757318
CG Iteration #50, relres 0.0907039632421764
CG Iteration #51, relres 0.0874236200357403
CG Iteration #52, relres 0.0858909424756498
CG Iteration #53, relres 0.0839092769823163
CG Iteration #54, relres 0.0779258002993378
CG Iteration #55, relres 0.0748410630828753
CG Iteration #56, relres 0.0693008979317336
CG Iteration #57, relres 0.0650208463719434
CG Iteration #58, relres 0.0629210397857085
CG Iteration #59, relres 0.0573553964798996
CG Iteration #60, relres 0.0555302194693180
CG Iteration #61, relres 0.0509021072390470
CG Iteration #62, relres 0.0498183475137628
CG Iteration #63, relres 0.0471265176059640
CG Iteration #64, relres 0.0445650118193871
CG Iteration #65, relres 0.0399679160435587
CG Iteration #66, relres 0.0376843374441784
CG Iteration #67, relres 0.0366248434202349
