Avgstr = 9.8790251983074313
CG Iteration #1, relres 0.9995679643500137
CG Iteration #2, relres 0.9957406024797389
CG Iteration #3, relres 0.9909380508733279
CG Iteration #4, relres 0.9839627362261504
CG Iteration #5, relres 0.9711757049629496
CG Iteration #6, relres 0.9548474471282038
CG Iteration #7, relres 0.9437421557360657
CG Iteration #8, relres 0.9266984583040627
CG Iteration #9, relres 0.9076449456171938
CG Iteration #10, relres 0.8837667614044004
CG Iteration #11, relres 0.8515799745296909
CG Iteration #12, relres 0.8179986704552946
CG Iteration #13, relres 0.7627798184571843
CG Iteration #14, relres 0.7343950558695140
CG Iteration #15, relres 0.6975638521899687
CG Iteration #16, relres 0.6479647164327184
CG Iteration #17, relres 0.5961073183954232
CG Iteration #18, relres 0.5900746603264431
CG Iteration #19, relres 0.5384622128328047
CG Iteration #20, relres 0.4830222365007755
CG Iteration #21, relres 0.4737169969202344
CG Iteration #22, relres 0.4229447550582294
CG Iteration #23, relres 0.3757436418441382
CG Iteration #24, relres 0.3338945033415277
CG Iteration #25, relres 0.3193164126422587
CG Iteration #26, relres 0.2923792030874288
CG Iteration #27, relres 0.2591178310690083
CG Iteration #28, relres 0.2265587367899858
CG Iteration #29, relres 0.2155921364337512
CG Iteration #30, relres 0.1959823337972842
CG Iteration #31, relres 0.1817557716012144
CG Iteration #32, relres 0.1711667748107837
CG Iteration #33, relres 0.1512437483180746
CG Iteration #34, relres 0.1466901601053231
CG Iteration #35, relres 0.1317588995740319
CG Iteration #36, relres 0.1286104064150921
CG Iteration #37, relres 0.1256013175068728
CG Iteration #38, relres 0.1114980241472180
CG Iteration #39, relres 0.0999828777945025
CG Iteration #40, relres 0.0885627608134845
CG Iteration #41, relres 0.0838003692226065
CG Iteration #42, relres 0.0770904228468091
CG Iteration #43, relres 0.0728165227008556
CG Iteration #44, relres 0.0694335002035416
CG Iteration #45, relres 0.0674046630979332
CG Iteration #46, relres 0.0657550161193295
CG Iteration #47, relres 0.0599236331973466
CG Iteration #48, relres 0.0525320586247053
CG Iteration #49, relres 0.0468243435903649
CG Iteration #50, relres 0.0429336797357247
CG Iteration #51, relres 0.0421444225701753
CG Iteration #52, relres 0.0390188118726365
CG Iteration #53, relres 0.0375412552844537
CG Iteration #54, relres 0.0359257994937893
CG Iteration #55, relres 0.0322299021504245
CG Iteration #56, relres 0.0288213765531672
CG Iteration #57, relres 0.0275741723557458
CG Iteration #58, relres 0.0264564628316704
CG Iteration #59, relres 0.0261600027518317
CG Iteration #60, relres 0.0248528929756843
CG Iteration #61, relres 0.0231380228914644
CG Iteration #62, relres 0.0226413029229215
CG Iteration #63, relres 0.0205329494003482
CG Iteration #64, relres 0.0201527367886335
CG Iteration #65, relres 0.0181693972928981
CG Iteration #66, relres 0.0175629211031740
CG Iteration #67, relres 0.0163179575594647
CG Iteration #68, relres 0.0148165087153760
CG Iteration #69, relres 0.0132825657945163
CG Iteration #70, relres 0.0127656720796844
CG Iteration #71, relres 0.0117510322447087
CG Iteration #72, relres 0.0116659138693070
CG Iteration #73, relres 0.0111821373556187
CG Iteration #74, relres 0.0105556718761210
CG Iteration #75, relres 0.0101585992264686
CG Iteration #76, relres 0.0098752971375761
CG Iteration #77, relres 0.0088933657464501
CG Iteration #78, relres 0.0086150453415115
CG Iteration #79, relres 0.0079550946139643
CG Iteration #80, relres 0.0073383477640387
CG Iteration #81, relres 0.0072232185955748
CG Iteration #82, relres 0.0068381559229545
CG Iteration #83, relres 0.0062106338846457
CG Iteration #84, relres 0.0061006315343130
CG Iteration #85, relres 0.0055246066384474
CG Iteration #86, relres 0.0054366856332616
CG Iteration #87, relres 0.0051001107078967
CG Iteration #88, relres 0.0049044340790387
CG Iteration #89, relres 0.0047468951014096
CG Iteration #90, relres 0.0043206128903287
CG Iteration #91, relres 0.0040803716356466
CG Iteration #92, relres 0.0037567945958507
CG Iteration #93, relres 0.0033874185684912
CG Iteration #94, relres 0.0033529232565341
CG Iteration #95, relres 0.0032498606239337
CG Iteration #96, relres 0.0030298366592899
CG Iteration #97, relres 0.0029744354244552
CG Iteration #98, relres 0.0027459560396431
CG Iteration #99, relres 0.0026012508480397
CG Iteration #100, relres 0.0025830703784674
CG Iteration #101, relres 0.0023532949301950
CG Iteration #102, relres 0.0022885834493478
CG Iteration #103, relres 0.0021587964946838
CG Iteration #104, relres 0.0020326956261863
CG Iteration #105, relres 0.0019828155721780
CG Iteration #106, relres 0.0017663505197240
