Avgstr = 20.3725920565317793
CG Iteration #1, relres 0.9997356113662432
CG Iteration #2, relres 0.9984696200385617
CG Iteration #3, relres 0.9970978453638066
CG Iteration #4, relres 0.9947711405292090
CG Iteration #5, relres 0.9926635016826492
CG Iteration #6, relres 0.9892985352900653
CG Iteration #7, relres 0.9831290254648642
CG Iteration #8, relres 0.9788178435275103
CG Iteration #9, relres 0.9723875758498545
CG Iteration #10, relres 0.9622366778583016
CG Iteration #11, relres 0.9530236216304522
CG Iteration #12, relres 0.9402509339568771
CG Iteration #13, relres 0.9273979214619886
CG Iteration #14, relres 0.9116543587383203
CG Iteration #15, relres 0.8983539255761875
CG Iteration #16, relres 0.8786447790416870
CG Iteration #17, relres 0.8584942300018903
CG Iteration #18, relres 0.8466082846348614
CG Iteration #19, relres 0.8229183946800390
CG Iteration #20, relres 0.7942373759320573
CG Iteration #21, relres 0.7904820816909737
CG Iteration #22, relres 0.7636451416158372
CG Iteration #23, relres 0.7352757360460448
CG Iteration #24, relres 0.6930818746942840
CG Iteration #25, relres 0.6857330942273613
CG Iteration #26, relres 0.6477322605602984
CG Iteration #27, relres 0.6164832051773248
CG Iteration #28, relres 0.5916328906544609
CG Iteration #29, relres 0.5614185586334078
CG Iteration #30, relres 0.5501014702637448
CG Iteration #31, relres 0.5350837578990352
CG Iteration #32, relres 0.5111872494174515
CG Iteration #33, relres 0.4715197061661168
CG Iteration #34, relres 0.4425684975302411
CG Iteration #35, relres 0.4126956910559945
CG Iteration #36, relres 0.4061506656232463
CG Iteration #37, relres 0.3953077065751638
CG Iteration #38, relres 0.3705127514686307
CG Iteration #39, relres 0.3423246032946118
CG Iteration #40, relres 0.3247527421268476
CG Iteration #41, relres 0.3056872250888875
CG Iteration #42, relres 0.2869171327821080
CG Iteration #43, relres 0.2835175482715270
CG Iteration #44, relres 0.2607609826595718
CG Iteration #45, relres 0.2588947272982987
CG Iteration #46, relres 0.2351499317797081
CG Iteration #47, relres 0.2164937590011661
CG Iteration #48, relres 0.1983933777515201
CG Iteration #49, relres 0.1897949520823712
CG Iteration #50, relres 0.1805391666374172
CG Iteration #51, relres 0.1708501350297411
CG Iteration #52, relres 0.1633863117119924
CG Iteration #53, relres 0.1593111974719883
CG Iteration #54, relres 0.1538439368782304
CG Iteration #55, relres 0.1445327372558577
CG Iteration #56, relres 0.1343197620437413
CG Iteration #57, relres 0.1332408507433448
CG Iteration #58, relres 0.1227873468453721
CG Iteration #59, relres 0.1129171782489442
CG Iteration #60, relres 0.1116089605310284
CG Iteration #61, relres 0.1033893150892397
CG Iteration #62, relres 0.0969723409411201
CG Iteration #63, relres 0.0934927631710441
CG Iteration #64, relres 0.0880832921812309
CG Iteration #65, relres 0.0835919349793756
CG Iteration #66, relres 0.0785426043367601
CG Iteration #67, relres 0.0771547980230719
CG Iteration #68, relres 0.0723336631895537
CG Iteration #69, relres 0.0711062104679399
CG Iteration #70, relres 0.0684025710583467
CG Iteration #71, relres 0.0656200690741238
CG Iteration #72, relres 0.0605692700992968
CG Iteration #73, relres 0.0564036920423766
CG Iteration #74, relres 0.0534230764976229
CG Iteration #75, relres 0.0527152317360565
CG Iteration #76, relres 0.0509949400756467
CG Iteration #77, relres 0.0498604717340742
CG Iteration #78, relres 0.0471313939391619
CG Iteration #79, relres 0.0434565311883426
CG Iteration #80, relres 0.0416199528726335
CG Iteration #81, relres 0.0394062841375225
CG Iteration #82, relres 0.0385567833419390
CG Iteration #83, relres 0.0365011993317726
CG Iteration #84, relres 0.0361656412520387
CG Iteration #85, relres 0.0346799011457935
CG Iteration #86, relres 0.0332847705220693
CG Iteration #87, relres 0.0310360012371404
CG Iteration #88, relres 0.0300158336805945
CG Iteration #89, relres 0.0287241707068215
CG Iteration #90, relres 0.0274928422758553
CG Iteration #91, relres 0.0269381220155303
CG Iteration #92, relres 0.0259429912882703
CG Iteration #93, relres 0.0254909548820573
CG Iteration #94, relres 0.0245083729746088
CG Iteration #95, relres 0.0227483760899538
CG Iteration #96, relres 0.0226516852223945
CG Iteration #97, relres 0.0216078254750759
CG Iteration #98, relres 0.0207313800586525
CG Iteration #99, relres 0.0205876539562858
CG Iteration #100, relres 0.0199913763110102
CG Iteration #101, relres 0.0194834778444811
CG Iteration #102, relres 0.0187371845417355
CG Iteration #103, relres 0.0173832364412365
CG Iteration #104, relres 0.0163785299105015
CG Iteration #105, relres 0.0156578314418730
CG Iteration #106, relres 0.0145193757414369
CG Iteration #107, relres 0.0139787971730334
CG Iteration #108, relres 0.0133664567370023
CG Iteration #109, relres 0.0132636871594327
CG Iteration #110, relres 0.0129875174617076
CG Iteration #111, relres 0.0123868745502128
CG Iteration #112, relres 0.0115454001802999
CG Iteration #113, relres 0.0111272123168715
CG Iteration #114, relres 0.0110176921429143
CG Iteration #115, relres 0.0104019476409524
CG Iteration #116, relres 0.0102233543118024
CG Iteration #117, relres 0.0095052713085403
CG Iteration #118, relres 0.0090285197791467
CG Iteration #119, relres 0.0087033731002888
CG Iteration #120, relres 0.0086378687558306
CG Iteration #121, relres 0.0085652153736404
CG Iteration #122, relres 0.0078164575223433
CG Iteration #123, relres 0.0076160984928256
CG Iteration #124, relres 0.0071595996310846
CG Iteration #125, relres 0.0071279061530405
CG Iteration #126, relres 0.0067730351785082
