Avgstr = 59.3884451292671329
CG Iteration #1, relres 0.9995143838079654
CG Iteration #2, relres 0.9990606721592837
CG Iteration #3, relres 0.9976660802524759
CG Iteration #4, relres 0.9960200246503479
CG Iteration #5, relres 0.9933305641677380
CG Iteration #6, relres 0.9910344820886026
CG Iteration #7, relres 0.9875256227239094
CG Iteration #8, relres 0.9822674512972690
CG Iteration #9, relres 0.9770292853238899
CG Iteration #10, relres 0.9720334762901345
CG Iteration #11, relres 0.9667591756543461
CG Iteration #12, relres 0.9635106285125303
CG Iteration #13, relres 0.9593944400368053
CG Iteration #14, relres 0.9537090936475013
CG Iteration #15, relres 0.9469098735100343
CG Iteration #16, relres 0.9410282112975366
CG Iteration #17, relres 0.9349150238569008
CG Iteration #18, relres 0.9255115608732893
CG Iteration #19, relres 0.9239802569176062
CG Iteration #20, relres 0.9176083063708086
CG Iteration #21, relres 0.9084450010479986
CG Iteration #22, relres 0.9073517885933507
CG Iteration #23, relres 0.8996740683100445
CG Iteration #24, relres 0.8958358760501162
CG Iteration #25, relres 0.8919223751964267
CG Iteration #26, relres 0.8834676186485232
CG Iteration #27, relres 0.8749585327041363
CG Iteration #28, relres 0.8721131232066582
CG Iteration #29, relres 0.8650850451294748
CG Iteration #30, relres 0.8559461272597678
CG Iteration #31, relres 0.8555844095488390
CG Iteration #32, relres 0.8494540806364302
CG Iteration #33, relres 0.8382103447599535
CG Iteration #34, relres 0.8369155028107869
CG Iteration #35, relres 0.8272546835321626
CG Iteration #36, relres 0.8180556784005585
CG Iteration #37, relres 0.8095158843301494
CG Iteration #38, relres 0.8062633538485762
CG Iteration #39, relres 0.7967915132596812
CG Iteration #40, relres 0.7954078777274991
CG Iteration #41, relres 0.7897233665407374
CG Iteration #42, relres 0.7868511471236811
CG Iteration #43, relres 0.7852286765898392
CG Iteration #44, relres 0.7764143775278428
CG Iteration #45, relres 0.7674591774255045
CG Iteration #46, relres 0.7592094686578764
CG Iteration #47, relres 0.7572713049833273
CG Iteration #48, relres 0.7546496356549149
CG Iteration #49, relres 0.7527186017054008
CG Iteration #50, relres 0.7482661685320100
CG Iteration #51, relres 0.7448472917306606
CG Iteration #52, relres 0.7369834847130545
CG Iteration #53, relres 0.7294714025461337
CG Iteration #54, relres 0.7232835451552014
CG Iteration #55, relres 0.7113159927944499
CG Iteration #56, relres 0.7020585862769477
CG Iteration #57, relres 0.7019250050793072
CG Iteration #58, relres 0.6919907530368944
CG Iteration #59, relres 0.6853029052540560
CG Iteration #60, relres 0.6834865867023169
CG Iteration #61, relres 0.6749619132564909
CG Iteration #62, relres 0.6740901061072404
CG Iteration #63, relres 0.6705270489785887
CG Iteration #64, relres 0.6631217386954489
CG Iteration #65, relres 0.6578404485776734
CG Iteration #66, relres 0.6565318761302085
CG Iteration #67, relres 0.6514873550715851
CG Iteration #68, relres 0.6495914331085008
CG Iteration #69, relres 0.6397519615731960
CG Iteration #70, relres 0.6341345507454027
CG Iteration #71, relres 0.6292181796371739
CG Iteration #72, relres 0.6269299732072948
CG Iteration #73, relres 0.6162866748604915
CG Iteration #74, relres 0.6157723813199590
