Avgstr = 19.9899571669046736
CG Iteration #1, relres 0.9995603924693593
CG Iteration #2, relres 0.9985414483479883
CG Iteration #3, relres 0.9975177074675918
CG Iteration #4, relres 0.9950012376380499
CG Iteration #5, relres 0.9932277050446291
CG Iteration #6, relres 0.9896782127590762
CG Iteration #7, relres 0.9877861716773749
CG Iteration #8, relres 0.9829080278510591
CG Iteration #9, relres 0.9794961774540415
CG Iteration #10, relres 0.9750530288449497
CG Iteration #11, relres 0.9686879846534232
CG Iteration #12, relres 0.9622895076961304
CG Iteration #13, relres 0.9522426678833842
CG Iteration #14, relres 0.9437332084119336
CG Iteration #15, relres 0.9346959017743203
CG Iteration #16, relres 0.9238045823525513
CG Iteration #17, relres 0.9156610963394122
CG Iteration #18, relres 0.9076571658455305
CG Iteration #19, relres 0.8951336885277279
CG Iteration #20, relres 0.8848722919136399
CG Iteration #21, relres 0.8715167828383227
CG Iteration #22, relres 0.8548373352546426
CG Iteration #23, relres 0.8423894686177803
CG Iteration #24, relres 0.8299613909715907
CG Iteration #25, relres 0.8157483799125754
CG Iteration #26, relres 0.8019836002052257
CG Iteration #27, relres 0.7880838897752003
CG Iteration #28, relres 0.7749161723367296
CG Iteration #29, relres 0.7606083456347158
CG Iteration #30, relres 0.7470861164351033
CG Iteration #31, relres 0.7344251137303907
CG Iteration #32, relres 0.7185109046447569
CG Iteration #33, relres 0.7038177306259954
CG Iteration #34, relres 0.6882002193573480
CG Iteration #35, relres 0.6749344115520980
CG Iteration #36, relres 0.6610791851326967
CG Iteration #37, relres 0.6453204152025963
CG Iteration #38, relres 0.6288567233960779
CG Iteration #39, relres 0.6148044995237106
CG Iteration #40, relres 0.6040259434197849
CG Iteration #41, relres 0.5886081402247750
CG Iteration #42, relres 0.5741538371731066
CG Iteration #43, relres 0.5601805878791764
CG Iteration #44, relres 0.5447462811568248
CG Iteration #45, relres 0.5298937355331939
CG Iteration #46, relres 0.5193894905643496
CG Iteration #47, relres 0.5051120724100676
CG Iteration #48, relres 0.4907746234869628
CG Iteration #49, relres 0.4766299626935734
CG Iteration #50, relres 0.4644198907673661
CG Iteration #51, relres 0.4469208230483767
CG Iteration #52, relres 0.4339757100278040
CG Iteration #53, relres 0.4334482868634302
CG Iteration #54, relres 0.4211302393382591
CG Iteration #55, relres 0.4095303924951378
CG Iteration #56, relres 0.3961505934627197
CG Iteration #57, relres 0.3824281765414381
CG Iteration #58, relres 0.3708206773372544
CG Iteration #59, relres 0.3603560972671113
CG Iteration #60, relres 0.3589788434923478
CG Iteration #61, relres 0.3469727150748108
CG Iteration #62, relres 0.3463054632979240
CG Iteration #63, relres 0.3362104729783907
CG Iteration #64, relres 0.3252178638664481
CG Iteration #65, relres 0.3146337122315054
CG Iteration #66, relres 0.3061471413930094
CG Iteration #67, relres 0.3047240721725994
CG Iteration #68, relres 0.2933966633497295
CG Iteration #69, relres 0.2829632911009017
CG Iteration #70, relres 0.2723928336819201
CG Iteration #71, relres 0.2636551300863812
CG Iteration #72, relres 0.2531480790433841
CG Iteration #73, relres 0.2507931145690250
CG Iteration #74, relres 0.2448088968582150
CG Iteration #75, relres 0.2348283596856410
CG Iteration #76, relres 0.2266323500968788
CG Iteration #77, relres 0.2182050324849018
CG Iteration #78, relres 0.2114706950755528
CG Iteration #79, relres 0.2037237796277538
CG Iteration #80, relres 0.1964852983390555
CG Iteration #81, relres 0.1885549983622839
CG Iteration #82, relres 0.1807068316533308
CG Iteration #83, relres 0.1740943131176546
CG Iteration #84, relres 0.1731714370922926
CG Iteration #85, relres 0.1670095192693800
CG Iteration #86, relres 0.1606656977437156
CG Iteration #87, relres 0.1547631769680276
CG Iteration #88, relres 0.1490655163690998
CG Iteration #89, relres 0.1474236575005435
CG Iteration #90, relres 0.1424154398113842
CG Iteration #91, relres 0.1365272403336355
CG Iteration #92, relres 0.1319861604476004
CG Iteration #93, relres 0.1272493295797642
CG Iteration #94, relres 0.1222412675833874
CG Iteration #95, relres 0.1221299966767032
CG Iteration #96, relres 0.1169952206695696
CG Iteration #97, relres 0.1141894024038396
CG Iteration #98, relres 0.1121406790487072
CG Iteration #99, relres 0.1079166810419578
CG Iteration #100, relres 0.1041850929924958
CG Iteration #101, relres 0.0999007931201728
CG Iteration #102, relres 0.0992736572595893
CG Iteration #103, relres 0.0956296378380888
CG Iteration #104, relres 0.0919437331911591
CG Iteration #105, relres 0.0891620882311289
CG Iteration #106, relres 0.0882935753502198
CG Iteration #107, relres 0.0854877071718089
CG Iteration #108, relres 0.0844940705450323
CG Iteration #109, relres 0.0813483850356354
CG Iteration #110, relres 0.0777097141002397
CG Iteration #111, relres 0.0772191810907392
CG Iteration #112, relres 0.0744595210978468
CG Iteration #113, relres 0.0713338702662433
CG Iteration #114, relres 0.0687923438354195
CG Iteration #115, relres 0.0680355024362466
CG Iteration #116, relres 0.0651807108077143
CG Iteration #117, relres 0.0650716153787687
CG Iteration #118, relres 0.0624629237047758
CG Iteration #119, relres 0.0600410969811125
CG Iteration #120, relres 0.0578192205692108
CG Iteration #121, relres 0.0572492355153614
CG Iteration #122, relres 0.0548076676146966
CG Iteration #123, relres 0.0525797840070144
CG Iteration #124, relres 0.0503294491837786
CG Iteration #125, relres 0.0497365672270615
CG Iteration #126, relres 0.0478478868871308
CG Iteration #127, relres 0.0458005858994185
CG Iteration #128, relres 0.0456958633701817
CG Iteration #129, relres 0.0437224949751031
CG Iteration #130, relres 0.0415663098848651
CG Iteration #131, relres 0.0407173309100487
CG Iteration #132, relres 0.0395139513469913
CG Iteration #133, relres 0.0379372255217525
CG Iteration #134, relres 0.0364435093067699
CG Iteration #135, relres 0.0360659620826055
CG Iteration #136, relres 0.0346591469229399
CG Iteration #137, relres 0.0346001893679720
CG Iteration #138, relres 0.0327666521438357
CG Iteration #139, relres 0.0311111393270106
CG Iteration #140, relres 0.0296895532113887
CG Iteration #141, relres 0.0290391190229301
CG Iteration #142, relres 0.0280304122762755
CG Iteration #143, relres 0.0268104030339034
CG Iteration #144, relres 0.0255582332969055
CG Iteration #145, relres 0.0241817264021944
CG Iteration #146, relres 0.0235873160752892
CG Iteration #147, relres 0.0229022909502267
CG Iteration #148, relres 0.0223377301872918
CG Iteration #149, relres 0.0217952439503447
CG Iteration #150, relres 0.0207032974043756
CG Iteration #151, relres 0.0195812238922738
CG Iteration #152, relres 0.0186824969743528
CG Iteration #153, relres 0.0186244348427828
CG Iteration #154, relres 0.0184524167439977
CG Iteration #155, relres 0.0176222587321700
CG Iteration #156, relres 0.0175114457761596
CG Iteration #157, relres 0.0169407907368649
CG Iteration #158, relres 0.0166700835343728
CG Iteration #159, relres 0.0165756409613616
CG Iteration #160, relres 0.0158289036357419
CG Iteration #161, relres 0.0149900180302257
CG Iteration #162, relres 0.0142388711655645
CG Iteration #163, relres 0.0140221775089822
CG Iteration #164, relres 0.0134680462495703
CG Iteration #165, relres 0.0127136516244233
CG Iteration #166, relres 0.0126953579289980
CG Iteration #167, relres 0.0119850849996162
CG Iteration #168, relres 0.0114353792193469
CG Iteration #169, relres 0.0113041856159928
CG Iteration #170, relres 0.0107536367975558
CG Iteration #171, relres 0.0102157756493505
CG Iteration #172, relres 0.0101584382795264
CG Iteration #173, relres 0.0098843864344698
CG Iteration #174, relres 0.0096020548041568
CG Iteration #175, relres 0.0090930637915420
CG Iteration #176, relres 0.0087564715113130
CG Iteration #177, relres 0.0085401099971288
CG Iteration #178, relres 0.0085330724646140
CG Iteration #179, relres 0.0080997391205181
CG Iteration #180, relres 0.0080672929162864
CG Iteration #181, relres 0.0076283321913603
CG Iteration #182, relres 0.0074927871395602
CG Iteration #183, relres 0.0072400803716773
CG Iteration #184, relres 0.0071925555315236
CG Iteration #185, relres 0.0067948625838078
CG Iteration #186, relres 0.0065043754744380
CG Iteration #187, relres 0.0064127848922983
CG Iteration #188, relres 0.0060756720514255
CG Iteration #189, relres 0.0059811888058686
CG Iteration #190, relres 0.0056240362314518
CG Iteration #191, relres 0.0053136196442709
CG Iteration #192, relres 0.0051231522409364
CG Iteration #193, relres 0.0049420257098487
CG Iteration #194, relres 0.0046715298787903
CG Iteration #195, relres 0.0043780139210203
CG Iteration #196, relres 0.0041228300800389
CG Iteration #197, relres 0.0038954146640783
CG Iteration #198, relres 0.0038232046468570
CG Iteration #199, relres 0.0037564125118527
CG Iteration #200, relres 0.0036922386425606
CG Iteration #201, relres 0.0036323266772270
CG Iteration #202, relres 0.0036275145083913
CG Iteration #203, relres 0.0034269781078648
CG Iteration #204, relres 0.0032657283614187
CG Iteration #205, relres 0.0031903830018538
CG Iteration #206, relres 0.0030156375633333
CG Iteration #207, relres 0.0028521337271249
CG Iteration #208, relres 0.0028353358361563
CG Iteration #209, relres 0.0026614179521651
CG Iteration #210, relres 0.0024974244531102
CG Iteration #211, relres 0.0024084130471621
CG Iteration #212, relres 0.0023750214173579
CG Iteration #213, relres 0.0023082178599313
CG Iteration #214, relres 0.0022192733741662
CG Iteration #215, relres 0.0021823250145461
CG Iteration #216, relres 0.0021281105728635
CG Iteration #217, relres 0.0020823923545789
CG Iteration #218, relres 0.0020363773584422
CG Iteration #219, relres 0.0020351546015592
CG Iteration #220, relres 0.0019254764617929
CG Iteration #221, relres 0.0018033970097876
CG Iteration #222, relres 0.0016905292253702
CG Iteration #223, relres 0.0015839587256184
CG Iteration #224, relres 0.0015713127924489
CG Iteration #225, relres 0.0015084622926659
CG Iteration #226, relres 0.0014638523221770
CG Iteration #227, relres 0.0014310532643983
CG Iteration #228, relres 0.0013695418227682
CG Iteration #229, relres 0.0012824373763255
CG Iteration #230, relres 0.0012516446709698
CG Iteration #231, relres 0.0012215554221419
CG Iteration #232, relres 0.0011917401872762
CG Iteration #233, relres 0.0011177238077677
CG Iteration #234, relres 0.0010725135876788
CG Iteration #235, relres 0.0010462735580781
CG Iteration #236, relres 0.0010354610734255
CG Iteration #237, relres 0.0009651662797146
CG Iteration #238, relres 0.0009298899793339
CG Iteration #239, relres 0.0008953265484318
CG Iteration #240, relres 0.0008315777960788
CG Iteration #241, relres 0.0007925360134550
CG Iteration #242, relres 0.0007759559620893
CG Iteration #243, relres 0.0007657768486732
CG Iteration #244, relres 0.0007621978903604
CG Iteration #245, relres 0.0007157101983486
CG Iteration #246, relres 0.0007126167847088
CG Iteration #247, relres 0.0006695575999149
CG Iteration #248, relres 0.0006689078551527
CG Iteration #249, relres 0.0006269083347922
CG Iteration #250, relres 0.0005860404230504
CG Iteration #251, relres 0.0005607947833103
CG Iteration #252, relres 0.0005473959884826
CG Iteration #253, relres 0.0005408638319834
CG Iteration #254, relres 0.0005048335216831
CG Iteration #255, relres 0.0005007344510109
CG Iteration #256, relres 0.0004701049705966
CG Iteration #257, relres 0.0004542399732710
CG Iteration #258, relres 0.0004305313713070
