Avgstr = 19.9899571669046736
CG Iteration #1, relres 0.9995603924693593
CG Iteration #2, relres 0.9985414483479883
CG Iteration #3, relres 0.9975177074675918
CG Iteration #4, relres 0.9950012376380499
CG Iteration #5, relres 0.9932277050446291
CG Iteration #6, relres 0.9896782127590762
CG Iteration #7, relres 0.9877861716773749
CG Iteration #8, relres 0.9829080278510591
CG Iteration #9, relres 0.9794961774540415
CG Iteration #10, relres 0.9750530288449497
CG Iteration #11, relres 0.9686879846534233
CG Iteration #12, relres 0.9622895076961293
CG Iteration #13, relres 0.9522426678834153
CG Iteration #14, relres 0.9437332084112967
CG Iteration #15, relres 0.9346959017950340
CG Iteration #16, relres 0.9238045819091544
CG Iteration #17, relres 0.9156611081317361
CG Iteration #18, relres 0.9076569154310992
CG Iteration #19, relres 0.8951436774348063
CG Iteration #20, relres 0.8862350120486761
CG Iteration #21, relres 0.8842216222276906
CG Iteration #22, relres 0.8708378104058440
CG Iteration #23, relres 0.8542240144344624
CG Iteration #24, relres 0.8417340384574723
CG Iteration #25, relres 0.8392118540110668
CG Iteration #26, relres 0.8285239652513647
CG Iteration #27, relres 0.8168552825694247
CG Iteration #28, relres 0.8135831548456848
CG Iteration #29, relres 0.7999207839238572
CG Iteration #30, relres 0.7971566947719562
CG Iteration #31, relres 0.7839943955676018
CG Iteration #32, relres 0.7710984256194502
CG Iteration #33, relres 0.7575147548347988
CG Iteration #34, relres 0.7541469085589045
CG Iteration #35, relres 0.7419231772258795
CG Iteration #36, relres 0.7304208925474999
CG Iteration #37, relres 0.7255732958480900
CG Iteration #38, relres 0.7143122483017872
CG Iteration #39, relres 0.6983681017650245
CG Iteration #40, relres 0.6836143278718103
CG Iteration #41, relres 0.6777790755712423
CG Iteration #42, relres 0.6678890349622835
CG Iteration #43, relres 0.6551078750776890
CG Iteration #44, relres 0.6410079729838949
CG Iteration #45, relres 0.6384458800023916
CG Iteration #46, relres 0.6226195333647767
CG Iteration #47, relres 0.6204946530157034
CG Iteration #48, relres 0.6148496057880718
CG Iteration #49, relres 0.6066534536667119
CG Iteration #50, relres 0.6020627108085650
CG Iteration #51, relres 0.5923715509127078
CG Iteration #52, relres 0.5787514531560177
CG Iteration #53, relres 0.5777573165068657
CG Iteration #54, relres 0.5647312275683420
CG Iteration #55, relres 0.5508919176480029
CG Iteration #56, relres 0.5457709780980408
CG Iteration #57, relres 0.5374120667508290
CG Iteration #58, relres 0.5332784935400012
CG Iteration #59, relres 0.5180014019392992
CG Iteration #60, relres 0.5106100440869288
CG Iteration #61, relres 0.5008886842772384
CG Iteration #62, relres 0.4902145431057065
CG Iteration #63, relres 0.4793591192067568
CG Iteration #64, relres 0.4775020789524889
CG Iteration #65, relres 0.4729032953710812
CG Iteration #66, relres 0.4645247228974473
CG Iteration #67, relres 0.4626473685643902
CG Iteration #68, relres 0.4559835105841671
CG Iteration #69, relres 0.4471157575254663
CG Iteration #70, relres 0.4349491139394005
CG Iteration #71, relres 0.4332323007459498
CG Iteration #72, relres 0.4207004717958904
CG Iteration #73, relres 0.4160456421060701
CG Iteration #74, relres 0.4092933453005053
CG Iteration #75, relres 0.4040495428127943
CG Iteration #76, relres 0.3918337080386903
CG Iteration #77, relres 0.3800695263027153
CG Iteration #78, relres 0.3743916254233705
CG Iteration #79, relres 0.3667070406886690
CG Iteration #80, relres 0.3654251402567609
CG Iteration #81, relres 0.3648540627174905
CG Iteration #82, relres 0.3550536731572148
CG Iteration #83, relres 0.3523476969390363
CG Iteration #84, relres 0.3423504017460856
CG Iteration #85, relres 0.3410052428308120
CG Iteration #86, relres 0.3308290811772897
CG Iteration #87, relres 0.3299574284951213
CG Iteration #88, relres 0.3198801669632801
CG Iteration #89, relres 0.3133208624493891
CG Iteration #90, relres 0.3071397748504213
CG Iteration #91, relres 0.3040981823823226
CG Iteration #92, relres 0.2975663322561205
CG Iteration #93, relres 0.2936688216811332
CG Iteration #94, relres 0.2836262732357184
CG Iteration #95, relres 0.2825345769088389
CG Iteration #96, relres 0.2783388003740626
CG Iteration #97, relres 0.2730263177907923
CG Iteration #98, relres 0.2649892000783027
CG Iteration #99, relres 0.2602003046796046
CG Iteration #100, relres 0.2555587566644296
CG Iteration #101, relres 0.2525299520370838
CG Iteration #102, relres 0.2503081699794978
CG Iteration #103, relres 0.2453070458967418
CG Iteration #104, relres 0.2437406630047718
CG Iteration #105, relres 0.2416592108303170
CG Iteration #106, relres 0.2409023299388434
CG Iteration #107, relres 0.2378832413153727
CG Iteration #108, relres 0.2320652408683598
CG Iteration #109, relres 0.2247814938898272
CG Iteration #110, relres 0.2226835249020014
CG Iteration #111, relres 0.2224194992899134
CG Iteration #112, relres 0.2158348415972321
CG Iteration #113, relres 0.2124740864754376
CG Iteration #114, relres 0.2063819269332455
CG Iteration #115, relres 0.2058252083407096
CG Iteration #116, relres 0.1987977825965134
CG Iteration #117, relres 0.1975369064747483
CG Iteration #118, relres 0.1909251335428550
CG Iteration #119, relres 0.1843018987640429
CG Iteration #120, relres 0.1813902777515501
CG Iteration #121, relres 0.1808007648905683
CG Iteration #122, relres 0.1753612205823430
CG Iteration #123, relres 0.1745994656564393
CG Iteration #124, relres 0.1725552659569386
CG Iteration #125, relres 0.1718501541373683
CG Iteration #126, relres 0.1678251543991148
CG Iteration #127, relres 0.1633321306315104
CG Iteration #128, relres 0.1620668762369536
CG Iteration #129, relres 0.1568484328482789
CG Iteration #130, relres 0.1544084795297757
CG Iteration #131, relres 0.1493721426420329
CG Iteration #132, relres 0.1449709833353036
CG Iteration #133, relres 0.1433137531723253
CG Iteration #134, relres 0.1428010715770691
CG Iteration #135, relres 0.1416172849258303
CG Iteration #136, relres 0.1386432710667149
CG Iteration #137, relres 0.1363977420278488
CG Iteration #138, relres 0.1362269904140216
CG Iteration #139, relres 0.1318425633620066
CG Iteration #140, relres 0.1298859122236120
CG Iteration #141, relres 0.1295503065042653
CG Iteration #142, relres 0.1260258805176669
CG Iteration #143, relres 0.1249620339857699
CG Iteration #144, relres 0.1241298831360936
CG Iteration #145, relres 0.1213342795609373
CG Iteration #146, relres 0.1187373393923731
CG Iteration #147, relres 0.1148350438510938
CG Iteration #148, relres 0.1113586525683998
CG Iteration #149, relres 0.1104202915619849
CG Iteration #150, relres 0.1096495008579119
CG Iteration #151, relres 0.1088131192939184
CG Iteration #152, relres 0.1080483618988115
CG Iteration #153, relres 0.1070998426795951
CG Iteration #154, relres 0.1045063878368874
CG Iteration #155, relres 0.1036540594447515
CG Iteration #156, relres 0.1013107603741591
CG Iteration #157, relres 0.1001825676341094
CG Iteration #158, relres 0.0982690152795800
CG Iteration #159, relres 0.0958165555354225
CG Iteration #160, relres 0.0951796843550729
CG Iteration #161, relres 0.0926289771023221
CG Iteration #162, relres 0.0916158619314481
CG Iteration #163, relres 0.0902348263658025
CG Iteration #164, relres 0.0885566184198227
CG Iteration #165, relres 0.0869871355296433
CG Iteration #166, relres 0.0858264658695504
CG Iteration #167, relres 0.0852259556384135
CG Iteration #168, relres 0.0838648877947741
CG Iteration #169, relres 0.0825224078083812
CG Iteration #170, relres 0.0803060854102824
CG Iteration #171, relres 0.0787295588325921
CG Iteration #172, relres 0.0765095470266824
CG Iteration #173, relres 0.0762011767491960
CG Iteration #174, relres 0.0753566670762566
CG Iteration #175, relres 0.0739414652607913
CG Iteration #176, relres 0.0726132061302114
CG Iteration #177, relres 0.0724491655845997
CG Iteration #178, relres 0.0719959370138813
CG Iteration #179, relres 0.0716100719470466
CG Iteration #180, relres 0.0699682637947955
CG Iteration #181, relres 0.0689485292300329
CG Iteration #182, relres 0.0683960871226627
CG Iteration #183, relres 0.0660196905447097
CG Iteration #184, relres 0.0658414538538573
CG Iteration #185, relres 0.0634378189579716
CG Iteration #186, relres 0.0630797743512695
CG Iteration #187, relres 0.0605919972882819
CG Iteration #188, relres 0.0593991880159708
CG Iteration #189, relres 0.0586868276200082
CG Iteration #190, relres 0.0574263319680242
CG Iteration #191, relres 0.0564558850106640
CG Iteration #192, relres 0.0547710398503627
CG Iteration #193, relres 0.0538082342585544
CG Iteration #194, relres 0.0526961685833558
CG Iteration #195, relres 0.0523482314658778
CG Iteration #196, relres 0.0522516822595795
CG Iteration #197, relres 0.0518834728135048
CG Iteration #198, relres 0.0509714905831023
CG Iteration #199, relres 0.0502213798068531
CG Iteration #200, relres 0.0499488918562885
CG Iteration #201, relres 0.0497045255700282
CG Iteration #202, relres 0.0481392276427946
CG Iteration #203, relres 0.0478505119495163
CG Iteration #204, relres 0.0468868685372320
CG Iteration #205, relres 0.0452246325287744
CG Iteration #206, relres 0.0444989556238689
CG Iteration #207, relres 0.0430478237310404
CG Iteration #208, relres 0.0419453144480785
CG Iteration #209, relres 0.0417169861419450
CG Iteration #210, relres 0.0407214384956232
CG Iteration #211, relres 0.0397214301106557
CG Iteration #212, relres 0.0388791175528549
CG Iteration #213, relres 0.0385631684774536
CG Iteration #214, relres 0.0384087864024717
CG Iteration #215, relres 0.0370606165514631
CG Iteration #216, relres 0.0357660304131366
CG Iteration #217, relres 0.0356135925164543
CG Iteration #218, relres 0.0353805492105661
CG Iteration #219, relres 0.0348385469363583
CG Iteration #220, relres 0.0345984533937048
CG Iteration #221, relres 0.0339932667888884
CG Iteration #222, relres 0.0338431521421995
CG Iteration #223, relres 0.0331610858418019
CG Iteration #224, relres 0.0331114811247960
CG Iteration #225, relres 0.0321904374196352
CG Iteration #226, relres 0.0317675825996657
CG Iteration #227, relres 0.0312661347841088
CG Iteration #228, relres 0.0307153295952784
CG Iteration #229, relres 0.0303650722395376
CG Iteration #230, relres 0.0290715534442312
CG Iteration #231, relres 0.0288563204584156
CG Iteration #232, relres 0.0281702694395405
CG Iteration #233, relres 0.0280912556250303
CG Iteration #234, relres 0.0272653968747640
CG Iteration #235, relres 0.0269524783274629
CG Iteration #236, relres 0.0262923024281700
CG Iteration #237, relres 0.0261157459223490
CG Iteration #238, relres 0.0260888536457466
CG Iteration #239, relres 0.0254634982990341
CG Iteration #240, relres 0.0247562972347836
CG Iteration #241, relres 0.0245729572473315
CG Iteration #242, relres 0.0244056001668645
CG Iteration #243, relres 0.0236668333651133
CG Iteration #244, relres 0.0233366558401221
CG Iteration #245, relres 0.0231064254367288
CG Iteration #246, relres 0.0225746013669136
CG Iteration #247, relres 0.0218345285951134
CG Iteration #248, relres 0.0211920293717694
CG Iteration #249, relres 0.0207207628695295
CG Iteration #250, relres 0.0206495620750947
CG Iteration #251, relres 0.0205934721463668
CG Iteration #252, relres 0.0204388314986280
CG Iteration #253, relres 0.0198521397388771
CG Iteration #254, relres 0.0196246953519364
CG Iteration #255, relres 0.0193563655965537
CG Iteration #256, relres 0.0190891103213313
CG Iteration #257, relres 0.0190264889261367
CG Iteration #258, relres 0.0186177612637583
