Avgstr = 26.6201301381220894
CG Iteration #1, relres 0.9984794262508445
CG Iteration #2, relres 0.9964707693677426
CG Iteration #3, relres 0.9940358618605871
CG Iteration #4, relres 0.9891661942643385
CG Iteration #5, relres 0.9825618104640292
CG Iteration #6, relres 0.9746429747896567
CG Iteration #7, relres 0.9649942606452685
CG Iteration #8, relres 0.9568049759567483
CG Iteration #9, relres 0.9506006610381370
CG Iteration #10, relres 0.9416077051748418
CG Iteration #11, relres 0.9332903808285465
CG Iteration #12, relres 0.9279870157369977
CG Iteration #13, relres 0.9198576725883212
CG Iteration #14, relres 0.9112329236414531
CG Iteration #15, relres 0.9044311454485326
CG Iteration #16, relres 0.8957841417490515
CG Iteration #17, relres 0.8824263308347463
CG Iteration #18, relres 0.8722183270001155
CG Iteration #19, relres 0.8702836511443983
CG Iteration #20, relres 0.8622639095214386
CG Iteration #21, relres 0.8542903949831222
CG Iteration #22, relres 0.8458792359681934
CG Iteration #23, relres 0.8433716488812124
CG Iteration #24, relres 0.8312526973241562
CG Iteration #25, relres 0.8220265237826447
CG Iteration #26, relres 0.8086426180662314
CG Iteration #27, relres 0.7999249536945013
CG Iteration #28, relres 0.7886660009086853
CG Iteration #29, relres 0.7778648344106490
CG Iteration #30, relres 0.7668420801809936
CG Iteration #31, relres 0.7627371434945330
CG Iteration #32, relres 0.7559505058871365
CG Iteration #33, relres 0.7459345786547678
CG Iteration #34, relres 0.7354201577519411
CG Iteration #35, relres 0.7246011268636640
CG Iteration #36, relres 0.7206524380411186
CG Iteration #37, relres 0.7126863976542070
CG Iteration #38, relres 0.7078488527177207
CG Iteration #39, relres 0.7021944314816133
CG Iteration #40, relres 0.6935113777955817
CG Iteration #41, relres 0.6829282914085432
CG Iteration #42, relres 0.6774635344142194
CG Iteration #43, relres 0.6720687571997837
CG Iteration #44, relres 0.6600051361948460
CG Iteration #45, relres 0.6584661262518855
CG Iteration #46, relres 0.6501163477798069
CG Iteration #47, relres 0.6449336208847918
CG Iteration #48, relres 0.6354151290194526
