Avgstr = 26.6201301381220503
CG Iteration #1, relres 0.9984794262508448
CG Iteration #2, relres 0.9964707693677464
CG Iteration #3, relres 0.9940358618605885
CG Iteration #4, relres 0.9891661942643390
CG Iteration #5, relres 0.9825618104640336
CG Iteration #6, relres 0.9746429747896603
CG Iteration #7, relres 0.9649942606452715
CG Iteration #8, relres 0.9568049759567524
CG Iteration #9, relres 0.9506006610381142
CG Iteration #10, relres 0.9416077051752311
CG Iteration #11, relres 0.9332903808251091
CG Iteration #12, relres 0.9279870157719192
CG Iteration #13, relres 0.9198576721975247
CG Iteration #14, relres 0.9112329282889224
CG Iteration #15, relres 0.9044310967238858
CG Iteration #16, relres 0.8957846244837673
CG Iteration #17, relres 0.8824109441911722
CG Iteration #18, relres 0.8711901781950319
CG Iteration #19, relres 0.8632257427842343
CG Iteration #20, relres 0.8555764692310519
CG Iteration #21, relres 0.8466633397658017
CG Iteration #22, relres 0.8332741131043975
CG Iteration #23, relres 0.8237832385468417
CG Iteration #24, relres 0.8105033176229155
CG Iteration #25, relres 0.8013112146278382
CG Iteration #26, relres 0.7904535517591343
CG Iteration #27, relres 0.7796446507587785
CG Iteration #28, relres 0.7684656642645702
CG Iteration #29, relres 0.7576843237056191
CG Iteration #30, relres 0.7484392264351595
CG Iteration #31, relres 0.7375114187261964
CG Iteration #32, relres 0.7257145068626202
CG Iteration #33, relres 0.7120517833899830
CG Iteration #34, relres 0.7000367085631722
CG Iteration #35, relres 0.6899939342915363
CG Iteration #36, relres 0.6796893615095204
CG Iteration #37, relres 0.6669241256043861
CG Iteration #38, relres 0.6559207105889980
CG Iteration #39, relres 0.6462711939369136
CG Iteration #40, relres 0.6350371847881503
CG Iteration #41, relres 0.6236972754929534
CG Iteration #42, relres 0.6143256325031330
CG Iteration #43, relres 0.6006208497719723
CG Iteration #44, relres 0.5870358230373753
CG Iteration #45, relres 0.5760699117639261
CG Iteration #46, relres 0.5656449428300939
CG Iteration #47, relres 0.5555987792902447
CG Iteration #48, relres 0.5439617644914542
CG Iteration #49, relres 0.5336503255472662
CG Iteration #50, relres 0.5198776953738559
CG Iteration #51, relres 0.5075520582889116
CG Iteration #52, relres 0.4969827941134727
CG Iteration #53, relres 0.4847265774891976
CG Iteration #54, relres 0.4730126157381905
CG Iteration #55, relres 0.4620331710291377
CG Iteration #56, relres 0.4514565988091209
CG Iteration #57, relres 0.4507251411224998
CG Iteration #58, relres 0.4400980640021674
CG Iteration #59, relres 0.4308388139212309
CG Iteration #60, relres 0.4197023160045953
CG Iteration #61, relres 0.4091548841033723
CG Iteration #62, relres 0.3971252010564825
CG Iteration #63, relres 0.3963361338245686
CG Iteration #64, relres 0.3861480486089831
CG Iteration #65, relres 0.3750319844456211
CG Iteration #66, relres 0.3656557579201205
CG Iteration #67, relres 0.3557709387978371
CG Iteration #68, relres 0.3461074320291105
CG Iteration #69, relres 0.3369865175560493
CG Iteration #70, relres 0.3263319242095546
CG Iteration #71, relres 0.3181942791902755
CG Iteration #72, relres 0.3095483367457942
CG Iteration #73, relres 0.2998022847142604
CG Iteration #74, relres 0.2912335447908017
CG Iteration #75, relres 0.2824880724576947
CG Iteration #76, relres 0.2743823772834121
CG Iteration #77, relres 0.2656159781255626
CG Iteration #78, relres 0.2581771358997232
CG Iteration #79, relres 0.2505481038179211
CG Iteration #80, relres 0.2428171397146146
CG Iteration #81, relres 0.2414585731804351
CG Iteration #82, relres 0.2338895930770135
CG Iteration #83, relres 0.2272441774033299
CG Iteration #84, relres 0.2262230488883181
CG Iteration #85, relres 0.2190520494256867
CG Iteration #86, relres 0.2173904621956454
CG Iteration #87, relres 0.2122778929078181
CG Iteration #88, relres 0.2052193788310701
CG Iteration #89, relres 0.1994177536444125
CG Iteration #90, relres 0.1938316249671918
CG Iteration #91, relres 0.1929567713638163
CG Iteration #92, relres 0.1868974953753860
CG Iteration #93, relres 0.1811272416456798
CG Iteration #94, relres 0.1767175330162626
CG Iteration #95, relres 0.1753633256002085
CG Iteration #96, relres 0.1704572798139002
CG Iteration #97, relres 0.1654331971988363
CG Iteration #98, relres 0.1596857950480168
CG Iteration #99, relres 0.1543889028204105
CG Iteration #100, relres 0.1515915508820817
CG Iteration #101, relres 0.1492394556526360
CG Iteration #102, relres 0.1467309974572326
CG Iteration #103, relres 0.1454913718322885
CG Iteration #104, relres 0.1448272087079006
CG Iteration #105, relres 0.1401740308666290
CG Iteration #106, relres 0.1356771968134267
CG Iteration #107, relres 0.1310600599663246
CG Iteration #108, relres 0.1272825437830685
CG Iteration #109, relres 0.1228675922666353
CG Iteration #110, relres 0.1190754743104944
CG Iteration #111, relres 0.1171018768951698
CG Iteration #112, relres 0.1150349620382376
CG Iteration #113, relres 0.1146284518493359
CG Iteration #114, relres 0.1111020750653131
CG Iteration #115, relres 0.1075203273743313
CG Iteration #116, relres 0.1041950991660153
CG Iteration #117, relres 0.1009036224275409
CG Iteration #118, relres 0.1001788716080811
CG Iteration #119, relres 0.0966644354264326
CG Iteration #120, relres 0.0932686749680161
CG Iteration #121, relres 0.0901666377423633
CG Iteration #122, relres 0.0878123859177222
CG Iteration #123, relres 0.0867440408283466
CG Iteration #124, relres 0.0837713064210245
CG Iteration #125, relres 0.0809208666415626
CG Iteration #126, relres 0.0778289236668267
CG Iteration #127, relres 0.0750751943204283
CG Iteration #128, relres 0.0722056909590116
CG Iteration #129, relres 0.0693322497231738
CG Iteration #130, relres 0.0670857852173477
CG Iteration #131, relres 0.0665312511191601
CG Iteration #132, relres 0.0639975051559277
CG Iteration #133, relres 0.0617349947129514
CG Iteration #134, relres 0.0592553520517795
CG Iteration #135, relres 0.0576895810463077
CG Iteration #136, relres 0.0571813791669801
CG Iteration #137, relres 0.0550699243167018
CG Iteration #138, relres 0.0530489104206293
CG Iteration #139, relres 0.0510986009548365
CG Iteration #140, relres 0.0494143940326983
CG Iteration #141, relres 0.0486929718057017
CG Iteration #142, relres 0.0474196064390398
CG Iteration #143, relres 0.0471811732001360
CG Iteration #144, relres 0.0455570164149840
CG Iteration #145, relres 0.0454452640012730
CG Iteration #146, relres 0.0439684145274421
