Avgstr = 13.2864932914502614
CG Iteration #1, relres 0.9968034480787618
CG Iteration #2, relres 0.9917366455291553
CG Iteration #3, relres 0.9842467816113160
CG Iteration #4, relres 0.9762788798568773
CG Iteration #5, relres 0.9664206145999212
CG Iteration #6, relres 0.9563305425541186
CG Iteration #7, relres 0.9473297664472616
CG Iteration #8, relres 0.9365259116369022
CG Iteration #9, relres 0.9253402677360012
CG Iteration #10, relres 0.9136961029011399
CG Iteration #11, relres 0.9016570383889551
CG Iteration #12, relres 0.8927812999081758
CG Iteration #13, relres 0.8794189097394074
CG Iteration #14, relres 0.8668478663553104
CG Iteration #15, relres 0.8540643757595269
CG Iteration #16, relres 0.8410417177331218
CG Iteration #17, relres 0.8296862054616190
CG Iteration #18, relres 0.8171409059953322
CG Iteration #19, relres 0.8051955843057360
CG Iteration #20, relres 0.7895962480742804
CG Iteration #21, relres 0.7784586194080785
CG Iteration #22, relres 0.7651070046324426
CG Iteration #23, relres 0.7506074637348671
CG Iteration #24, relres 0.7376620788818095
CG Iteration #25, relres 0.7230680031765069
CG Iteration #26, relres 0.7102950721003172
CG Iteration #27, relres 0.6994981809606668
CG Iteration #28, relres 0.6847526116490089
CG Iteration #29, relres 0.6708367334513673
CG Iteration #30, relres 0.6588960850626026
CG Iteration #31, relres 0.6545373138136235
CG Iteration #32, relres 0.6409006364099731
CG Iteration #33, relres 0.6287078933587359
CG Iteration #34, relres 0.6156488832808514
CG Iteration #35, relres 0.6020255883276951
CG Iteration #36, relres 0.5954741583863499
CG Iteration #37, relres 0.5868487433360791
CG Iteration #38, relres 0.5732024155063815
CG Iteration #39, relres 0.5573105463741216
CG Iteration #40, relres 0.5436633971014404
CG Iteration #41, relres 0.5283735115722906
CG Iteration #42, relres 0.5238005312801877
CG Iteration #43, relres 0.5134236210899878
CG Iteration #44, relres 0.5003760935484581
CG Iteration #45, relres 0.4960435569249412
CG Iteration #46, relres 0.4834161484670550
CG Iteration #47, relres 0.4715125657134004
CG Iteration #48, relres 0.4626094449016495
CG Iteration #49, relres 0.4564595221867805
CG Iteration #50, relres 0.4422230414874105
CG Iteration #51, relres 0.4303091185189508
CG Iteration #52, relres 0.4254304425088946
CG Iteration #53, relres 0.4124757638108892
CG Iteration #54, relres 0.4047380326046582
CG Iteration #55, relres 0.3989039124019207
CG Iteration #56, relres 0.3936601412319027
CG Iteration #57, relres 0.3829500424789443
CG Iteration #58, relres 0.3709584768075720
CG Iteration #59, relres 0.3586901093786671
CG Iteration #60, relres 0.3479942859834388
CG Iteration #61, relres 0.3362435103349205
CG Iteration #62, relres 0.3273773738633455
CG Iteration #63, relres 0.3209457115088618
CG Iteration #64, relres 0.3164594818341646
CG Iteration #65, relres 0.3076924607566761
CG Iteration #66, relres 0.2968070626044907
CG Iteration #67, relres 0.2875651349618941
CG Iteration #68, relres 0.2837562586023121
CG Iteration #69, relres 0.2742790168372154
CG Iteration #70, relres 0.2656098253848642
CG Iteration #71, relres 0.2632915759669418
CG Iteration #72, relres 0.2566248864417596
CG Iteration #73, relres 0.2511976871780431
CG Iteration #74, relres 0.2440674096100691
CG Iteration #75, relres 0.2422035468398326
CG Iteration #76, relres 0.2354679684524561
CG Iteration #77, relres 0.2336833689713335
CG Iteration #78, relres 0.2303322196404551
CG Iteration #79, relres 0.2238706137152078
CG Iteration #80, relres 0.2161692682237341
CG Iteration #81, relres 0.2128677953765433
CG Iteration #82, relres 0.2075303675389329
CG Iteration #83, relres 0.2054457989178663
CG Iteration #84, relres 0.1982634915218943
CG Iteration #85, relres 0.1905860784331555
CG Iteration #86, relres 0.1880521267667020
CG Iteration #87, relres 0.1826200531838013
CG Iteration #88, relres 0.1795110930855997
CG Iteration #89, relres 0.1765689122416971
CG Iteration #90, relres 0.1725255381606924
CG Iteration #91, relres 0.1666812549717462
CG Iteration #92, relres 0.1597881972298664
CG Iteration #93, relres 0.1572701680086551
CG Iteration #94, relres 0.1531197398293036
CG Iteration #95, relres 0.1509772537022284
CG Iteration #96, relres 0.1452951394796318
CG Iteration #97, relres 0.1424795643240536
CG Iteration #98, relres 0.1402181681370626
CG Iteration #99, relres 0.1385921562108927
CG Iteration #100, relres 0.1336011232746967
CG Iteration #101, relres 0.1317376812988831
CG Iteration #102, relres 0.1289685469690373
CG Iteration #103, relres 0.1262050788120502
CG Iteration #104, relres 0.1227783879301412
CG Iteration #105, relres 0.1200956402952269
CG Iteration #106, relres 0.1171676216772917
CG Iteration #107, relres 0.1144492827824024
CG Iteration #108, relres 0.1106810762801759
CG Iteration #109, relres 0.1089051623751235
CG Iteration #110, relres 0.1049402279618694
CG Iteration #111, relres 0.1038281566885240
CG Iteration #112, relres 0.1003749140564670
CG Iteration #113, relres 0.0992119161542812
CG Iteration #114, relres 0.0963638819406527
CG Iteration #115, relres 0.0951428410978002
CG Iteration #116, relres 0.0933705208271865
CG Iteration #117, relres 0.0902785332114612
CG Iteration #118, relres 0.0889316590403210
CG Iteration #119, relres 0.0859101644270776
CG Iteration #120, relres 0.0838062040447644
CG Iteration #121, relres 0.0822790385667625
CG Iteration #122, relres 0.0813618284025953
CG Iteration #123, relres 0.0792980856637852
CG Iteration #124, relres 0.0775388785810716
CG Iteration #125, relres 0.0750981843206123
CG Iteration #126, relres 0.0741008650892973
CG Iteration #127, relres 0.0720706678476725
CG Iteration #128, relres 0.0703827311986007
CG Iteration #129, relres 0.0676759588158685
CG Iteration #130, relres 0.0663929290927653
CG Iteration #131, relres 0.0647674299453945
CG Iteration #132, relres 0.0638450862451175
CG Iteration #133, relres 0.0632788144093235
CG Iteration #134, relres 0.0611809223358338
CG Iteration #135, relres 0.0603113424044934
CG Iteration #136, relres 0.0594663273875914
CG Iteration #137, relres 0.0574390403773045
CG Iteration #138, relres 0.0569032000696566
CG Iteration #139, relres 0.0549544788767279
CG Iteration #140, relres 0.0545796532973858
CG Iteration #141, relres 0.0529552546098877
CG Iteration #142, relres 0.0511145705430806
CG Iteration #143, relres 0.0493631348119894
CG Iteration #144, relres 0.0488378522006906
CG Iteration #145, relres 0.0470719806531469
CG Iteration #146, relres 0.0459233130748083
CG Iteration #147, relres 0.0439549309015322
CG Iteration #148, relres 0.0428084553689873
CG Iteration #149, relres 0.0419996713303487
CG Iteration #150, relres 0.0411318728810674
CG Iteration #151, relres 0.0401444844573192
CG Iteration #152, relres 0.0391806996277467
CG Iteration #153, relres 0.0374881788618351
CG Iteration #154, relres 0.0365079753441020
CG Iteration #155, relres 0.0354360852199294
CG Iteration #156, relres 0.0349692755014318
CG Iteration #157, relres 0.0342724177983033
