Avgstr = 23.2448322343454166
CG Iteration #1, relres 0.9962008360088301
CG Iteration #2, relres 0.9927665547833086
CG Iteration #3, relres 0.9843473748073638
CG Iteration #4, relres 0.9743325090913640
CG Iteration #5, relres 0.9690498618542834
CG Iteration #6, relres 0.9520424877824156
CG Iteration #7, relres 0.9406475940032967
CG Iteration #8, relres 0.9291330466111782
CG Iteration #9, relres 0.9199572396507187
CG Iteration #10, relres 0.9082152924387362
CG Iteration #11, relres 0.8926401671806817
CG Iteration #12, relres 0.8768092718053477
CG Iteration #13, relres 0.8601280169645612
CG Iteration #14, relres 0.8434807509726764
CG Iteration #15, relres 0.8288706782249632
CG Iteration #16, relres 0.8115841074866863
CG Iteration #17, relres 0.7978146764841799
CG Iteration #18, relres 0.7936123059288710
CG Iteration #19, relres 0.7752723452742908
CG Iteration #20, relres 0.7521044349873208
CG Iteration #21, relres 0.7335179247056390
CG Iteration #22, relres 0.7156959776022337
CG Iteration #23, relres 0.7101920130879683
CG Iteration #24, relres 0.6946496274275255
CG Iteration #25, relres 0.6790618455093379
CG Iteration #26, relres 0.6543029213771406
CG Iteration #27, relres 0.6388353792635521
CG Iteration #28, relres 0.6189635407276809
CG Iteration #29, relres 0.6136439343643835
CG Iteration #30, relres 0.5950298769181491
CG Iteration #31, relres 0.5908099401188120
CG Iteration #32, relres 0.5754441956807996
CG Iteration #33, relres 0.5678780798023001
CG Iteration #34, relres 0.5524046237664492
CG Iteration #35, relres 0.5401508257041814
CG Iteration #36, relres 0.5255392095169208
CG Iteration #37, relres 0.5090299609540337
CG Iteration #38, relres 0.4872259252879127
CG Iteration #39, relres 0.4673650797576447
CG Iteration #40, relres 0.4648294407581954
CG Iteration #41, relres 0.4439100694587912
CG Iteration #42, relres 0.4294128539697508
CG Iteration #43, relres 0.4169184691818484
CG Iteration #44, relres 0.4152272199872818
CG Iteration #45, relres 0.3974630076578862
CG Iteration #46, relres 0.3914169951481983
CG Iteration #47, relres 0.3770840609102225
CG Iteration #48, relres 0.3698343266549528
CG Iteration #49, relres 0.3545691611185889
CG Iteration #50, relres 0.3358859447196387
CG Iteration #51, relres 0.3282042568934463
CG Iteration #52, relres 0.3144434086446493
CG Iteration #53, relres 0.3002842174467868
CG Iteration #54, relres 0.2955153019859747
CG Iteration #55, relres 0.2902573524644034
CG Iteration #56, relres 0.2861791732692655
CG Iteration #57, relres 0.2813979054790448
CG Iteration #58, relres 0.2798542026752724
CG Iteration #59, relres 0.2650455654917894
CG Iteration #60, relres 0.2630690032340947
CG Iteration #61, relres 0.2473710193811981
CG Iteration #62, relres 0.2368558207473090
CG Iteration #63, relres 0.2322421049974138
CG Iteration #64, relres 0.2208972523740149
CG Iteration #65, relres 0.2070032441810895
CG Iteration #66, relres 0.1941763451021372
CG Iteration #67, relres 0.1924233568463594
CG Iteration #68, relres 0.1896609419883324
CG Iteration #69, relres 0.1787891684428304
CG Iteration #70, relres 0.1704050654225714
CG Iteration #71, relres 0.1691848580047974
CG Iteration #72, relres 0.1667092102487401
CG Iteration #73, relres 0.1644153124253530
CG Iteration #74, relres 0.1581093413345398
CG Iteration #75, relres 0.1558494694248660
CG Iteration #76, relres 0.1471063684343334
CG Iteration #77, relres 0.1447148400461200
CG Iteration #78, relres 0.1375624797193470
CG Iteration #79, relres 0.1336507562839364
CG Iteration #80, relres 0.1313586545298971
CG Iteration #81, relres 0.1302398588328323
CG Iteration #82, relres 0.1279574336396632
CG Iteration #83, relres 0.1260731010523384
CG Iteration #84, relres 0.1191370979906864
CG Iteration #85, relres 0.1164981400645131
CG Iteration #86, relres 0.1122126546365548
CG Iteration #87, relres 0.1072184049499432
CG Iteration #88, relres 0.1004357581612549
CG Iteration #89, relres 0.1000670084794096
CG Iteration #90, relres 0.0932866037582260
CG Iteration #91, relres 0.0905950368603926
CG Iteration #92, relres 0.0872299791166835
CG Iteration #93, relres 0.0864145911897714
CG Iteration #94, relres 0.0847373313654378
CG Iteration #95, relres 0.0837886608962564
CG Iteration #96, relres 0.0780317542857627
CG Iteration #97, relres 0.0733405493207942
CG Iteration #98, relres 0.0712545474325735
CG Iteration #99, relres 0.0665214614230392
CG Iteration #100, relres 0.0635355671046098
CG Iteration #101, relres 0.0620824985424419
CG Iteration #102, relres 0.0604655424549529
CG Iteration #103, relres 0.0598641991886709
CG Iteration #104, relres 0.0592418660706232
CG Iteration #105, relres 0.0583922733198271
CG Iteration #106, relres 0.0568660943058768
CG Iteration #107, relres 0.0555200248844427
CG Iteration #108, relres 0.0544806684605536
CG Iteration #109, relres 0.0515758459257974
CG Iteration #110, relres 0.0499003926109015
CG Iteration #111, relres 0.0494005869728137
CG Iteration #112, relres 0.0462206612847522
CG Iteration #113, relres 0.0429766582255105
CG Iteration #114, relres 0.0423472452053860
CG Iteration #115, relres 0.0418910624160631
CG Iteration #116, relres 0.0392608898346110
CG Iteration #117, relres 0.0391858422960715
CG Iteration #118, relres 0.0363332082380962
CG Iteration #119, relres 0.0354454896218011
CG Iteration #120, relres 0.0334222633673981
CG Iteration #121, relres 0.0332632867185720
CG Iteration #122, relres 0.0321092829716698
CG Iteration #123, relres 0.0307730664693006
CG Iteration #124, relres 0.0299504866239840
CG Iteration #125, relres 0.0291320857643556
CG Iteration #126, relres 0.0276242299003825
CG Iteration #127, relres 0.0259223710102544
CG Iteration #128, relres 0.0256272178461695
CG Iteration #129, relres 0.0255131784668997
CG Iteration #130, relres 0.0248385431143143
CG Iteration #131, relres 0.0242763342784988
CG Iteration #132, relres 0.0231940301775821
CG Iteration #133, relres 0.0226512314413032
CG Iteration #134, relres 0.0217531341821382
CG Iteration #135, relres 0.0213420885515267
CG Iteration #136, relres 0.0200418695032365
CG Iteration #137, relres 0.0198860944892880
CG Iteration #138, relres 0.0194421917570913
CG Iteration #139, relres 0.0191602505905571
CG Iteration #140, relres 0.0184898397565805
CG Iteration #141, relres 0.0180109423606552
CG Iteration #142, relres 0.0174744868022656
CG Iteration #143, relres 0.0172298823202794
CG Iteration #144, relres 0.0160923326073325
CG Iteration #145, relres 0.0152286240078056
CG Iteration #146, relres 0.0147104470934485
CG Iteration #147, relres 0.0141998841014773
CG Iteration #148, relres 0.0137901610985105
CG Iteration #149, relres 0.0136476152464070
CG Iteration #150, relres 0.0131561193523932
CG Iteration #151, relres 0.0125394999594489
CG Iteration #152, relres 0.0124066324040671
CG Iteration #153, relres 0.0123311472716879
CG Iteration #154, relres 0.0119993909805228
CG Iteration #155, relres 0.0118774157527449
CG Iteration #156, relres 0.0114893905554517
CG Iteration #157, relres 0.0112102146201475
CG Iteration #158, relres 0.0108854286257246
CG Iteration #159, relres 0.0101725007017280
CG Iteration #160, relres 0.0098314222522549
CG Iteration #161, relres 0.0091741964100286
CG Iteration #162, relres 0.0088792198534194
CG Iteration #163, relres 0.0083660261618546
CG Iteration #164, relres 0.0083421315881721
CG Iteration #165, relres 0.0080857231263808
CG Iteration #166, relres 0.0078634938281085
CG Iteration #167, relres 0.0075299864223573
CG Iteration #168, relres 0.0074091884106836
CG Iteration #169, relres 0.0073108427432497
CG Iteration #170, relres 0.0072225151389404
CG Iteration #171, relres 0.0068981034104166
CG Iteration #172, relres 0.0068096740656513
CG Iteration #173, relres 0.0066481861119295
CG Iteration #174, relres 0.0064794527279760
CG Iteration #175, relres 0.0062987676588298
CG Iteration #176, relres 0.0062361665742294
CG Iteration #177, relres 0.0059091150584749
CG Iteration #178, relres 0.0058957612823445
CG Iteration #179, relres 0.0057520933920514
CG Iteration #180, relres 0.0056319852197343
CG Iteration #181, relres 0.0053794071394502
CG Iteration #182, relres 0.0050754148925546
CG Iteration #183, relres 0.0048793313606650
CG Iteration #184, relres 0.0048085642461799
CG Iteration #185, relres 0.0046178685537503
CG Iteration #186, relres 0.0043497261045607
CG Iteration #187, relres 0.0043349639466811
CG Iteration #188, relres 0.0040409440516752
CG Iteration #189, relres 0.0039869518708307
CG Iteration #190, relres 0.0039704370712735
CG Iteration #191, relres 0.0038002650741977
CG Iteration #192, relres 0.0036286543621832
CG Iteration #193, relres 0.0034471500138763
CG Iteration #194, relres 0.0034075408255023
CG Iteration #195, relres 0.0031718732050956
CG Iteration #196, relres 0.0031493985613296
CG Iteration #197, relres 0.0029740124149125
CG Iteration #198, relres 0.0028842535086907
CG Iteration #199, relres 0.0028264360606882
CG Iteration #200, relres 0.0027586081977228
CG Iteration #201, relres 0.0027382058338396
CG Iteration #202, relres 0.0026834668772503
CG Iteration #203, relres 0.0026038795504405
CG Iteration #204, relres 0.0024964385629927
CG Iteration #205, relres 0.0024670697995215
CG Iteration #206, relres 0.0023738182476368
CG Iteration #207, relres 0.0023228191836236
CG Iteration #208, relres 0.0021494454959341
CG Iteration #209, relres 0.0021179203006649
CG Iteration #210, relres 0.0019804917053111
CG Iteration #211, relres 0.0018332738368441
CG Iteration #212, relres 0.0018216520671452
CG Iteration #213, relres 0.0017982460304307
CG Iteration #214, relres 0.0017577990187669
CG Iteration #215, relres 0.0016750071007741
CG Iteration #216, relres 0.0016482064032989
CG Iteration #217, relres 0.0015543473668914
CG Iteration #218, relres 0.0015385830352950
CG Iteration #219, relres 0.0015123498237349
CG Iteration #220, relres 0.0014936660009282
CG Iteration #221, relres 0.0014380739206104
CG Iteration #222, relres 0.0013699657564328
CG Iteration #223, relres 0.0013004812834402
CG Iteration #224, relres 0.0012928668709411
CG Iteration #225, relres 0.0012478743094454
CG Iteration #226, relres 0.0012282758772262
CG Iteration #227, relres 0.0011871226947978
CG Iteration #228, relres 0.0011585593361253
CG Iteration #229, relres 0.0011048240596172
CG Iteration #230, relres 0.0010750573727302
CG Iteration #231, relres 0.0010544616494644
CG Iteration #232, relres 0.0009892795901267
CG Iteration #233, relres 0.0009523432800241
CG Iteration #234, relres 0.0009431946418355
CG Iteration #235, relres 0.0009130921163018
CG Iteration #236, relres 0.0009026047489562
CG Iteration #237, relres 0.0008887065139004
CG Iteration #238, relres 0.0008561411962394
CG Iteration #239, relres 0.0008318556110966
CG Iteration #240, relres 0.0007768768382054
CG Iteration #241, relres 0.0007483038197676
CG Iteration #242, relres 0.0007305985967939
