Avgstr = 7.9195228825795159
CG Iteration #1, relres 0.9971903105175289
CG Iteration #2, relres 0.9925392872860276
CG Iteration #3, relres 0.9837718102977033
CG Iteration #4, relres 0.9659243461312383
CG Iteration #5, relres 0.9484380441668827
CG Iteration #6, relres 0.9279895487796597
CG Iteration #7, relres 0.9097321470791248
CG Iteration #8, relres 0.8819792784053384
CG Iteration #9, relres 0.8545642044138871
CG Iteration #10, relres 0.8218299797073134
CG Iteration #11, relres 0.7798903773298077
CG Iteration #12, relres 0.7446887362740989
CG Iteration #13, relres 0.7077136728672626
CG Iteration #14, relres 0.6698894102388350
CG Iteration #15, relres 0.6303542452739525
CG Iteration #16, relres 0.6004615522067718
CG Iteration #17, relres 0.5681719881748630
CG Iteration #18, relres 0.5322235078025733
CG Iteration #19, relres 0.5067224478775159
CG Iteration #20, relres 0.4743538724898198
CG Iteration #21, relres 0.4402236830226510
CG Iteration #22, relres 0.4161941732808029
CG Iteration #23, relres 0.3941747663084259
CG Iteration #24, relres 0.3589361048381772
CG Iteration #25, relres 0.3345203309985768
CG Iteration #26, relres 0.3136559562774551
CG Iteration #27, relres 0.2864142297303571
CG Iteration #28, relres 0.2642600331285404
CG Iteration #29, relres 0.2399457257546361
CG Iteration #30, relres 0.2211755721592409
CG Iteration #31, relres 0.1988907002043006
CG Iteration #32, relres 0.1940910454017041
CG Iteration #33, relres 0.1804004489020602
CG Iteration #34, relres 0.1623214448993545
CG Iteration #35, relres 0.1500607940416880
CG Iteration #36, relres 0.1366186385346710
CG Iteration #37, relres 0.1349198348837841
CG Iteration #38, relres 0.1232049729659042
CG Iteration #39, relres 0.1129680193934385
CG Iteration #40, relres 0.1017056304954157
CG Iteration #41, relres 0.0996015148645362
CG Iteration #42, relres 0.0918378110261803
CG Iteration #43, relres 0.0837103674121370
CG Iteration #44, relres 0.0754381267175641
CG Iteration #45, relres 0.0681960070661318
CG Iteration #46, relres 0.0630452838618674
CG Iteration #47, relres 0.0616452931463412
CG Iteration #48, relres 0.0573920721401323
CG Iteration #49, relres 0.0525686377226894
CG Iteration #50, relres 0.0475536837110128
CG Iteration #51, relres 0.0436043906197705
CG Iteration #52, relres 0.0397964581994027
CG Iteration #53, relres 0.0366774538753602
CG Iteration #54, relres 0.0358692028695656
CG Iteration #55, relres 0.0324901506811310
CG Iteration #56, relres 0.0290546375785874
CG Iteration #57, relres 0.0285043709169226
CG Iteration #58, relres 0.0260322286124709
CG Iteration #59, relres 0.0258122044353422
CG Iteration #60, relres 0.0234594800548459
CG Iteration #61, relres 0.0213718398414115
CG Iteration #62, relres 0.0197233503188274
CG Iteration #63, relres 0.0177789321706265
CG Iteration #64, relres 0.0161788671798200
CG Iteration #65, relres 0.0160033747979192
CG Iteration #66, relres 0.0143756178034888
CG Iteration #67, relres 0.0128530965690520
CG Iteration #68, relres 0.0114802612666698
CG Iteration #69, relres 0.0111011484010487
CG Iteration #70, relres 0.0100493103232976
CG Iteration #71, relres 0.0089641834954341
CG Iteration #72, relres 0.0088952549615729
CG Iteration #73, relres 0.0081432936899741
CG Iteration #74, relres 0.0073070140815283
CG Iteration #75, relres 0.0065180790824565
CG Iteration #76, relres 0.0058878009047058
CG Iteration #77, relres 0.0056878792774728
CG Iteration #78, relres 0.0051516077201555
CG Iteration #79, relres 0.0046377747327476
CG Iteration #80, relres 0.0044884082892292
CG Iteration #81, relres 0.0041111521390940
CG Iteration #82, relres 0.0039751280331368
CG Iteration #83, relres 0.0036479633044356
CG Iteration #84, relres 0.0035971003598087
CG Iteration #85, relres 0.0034036164069292
CG Iteration #86, relres 0.0031902114781240
CG Iteration #87, relres 0.0028907241630344
CG Iteration #88, relres 0.0025419342062679
CG Iteration #89, relres 0.0022719988826185
CG Iteration #90, relres 0.0021716229215277
CG Iteration #91, relres 0.0019641666241430
CG Iteration #92, relres 0.0018384625803006
