Avgstr = 7.9195228825795247
CG Iteration #1, relres 0.9971903105175274
CG Iteration #2, relres 0.9925392872860275
CG Iteration #3, relres 0.9837718102977032
CG Iteration #4, relres 0.9659243461312399
CG Iteration #5, relres 0.9484380441668828
CG Iteration #6, relres 0.9279895487796583
CG Iteration #7, relres 0.9097321470791275
CG Iteration #8, relres 0.8819792784053407
CG Iteration #9, relres 0.8545642044138706
CG Iteration #10, relres 0.8218299797074152
CG Iteration #11, relres 0.7798903773297843
CG Iteration #12, relres 0.7446887362621948
CG Iteration #13, relres 0.7077136721096099
CG Iteration #14, relres 0.6698894361309051
CG Iteration #15, relres 0.6303540668919931
CG Iteration #16, relres 0.6004722883136706
CG Iteration #17, relres 0.5760326507054784
CG Iteration #18, relres 0.5654476486726402
CG Iteration #19, relres 0.5298036699540080
CG Iteration #20, relres 0.5041584317532103
CG Iteration #21, relres 0.4746137210916026
CG Iteration #22, relres 0.4688759449434265
CG Iteration #23, relres 0.4357675984489962
CG Iteration #24, relres 0.4125486956661499
CG Iteration #25, relres 0.4049783675236640
CG Iteration #26, relres 0.3871655949035765
CG Iteration #27, relres 0.3523773603426873
CG Iteration #28, relres 0.3278136750765330
CG Iteration #29, relres 0.3116267325122671
CG Iteration #30, relres 0.3025476651791872
CG Iteration #31, relres 0.2795032984853626
CG Iteration #32, relres 0.2769080265111657
CG Iteration #33, relres 0.2572329603767201
CG Iteration #34, relres 0.2338989279985159
CG Iteration #35, relres 0.2148378170570529
CG Iteration #36, relres 0.2076788464778977
CG Iteration #37, relres 0.1935286610115630
CG Iteration #38, relres 0.1902981311060268
CG Iteration #39, relres 0.1730729308331176
CG Iteration #40, relres 0.1647505383226387
CG Iteration #41, relres 0.1540211375007614
CG Iteration #42, relres 0.1409281140745985
CG Iteration #43, relres 0.1382202262012667
CG Iteration #44, relres 0.1291079348815513
CG Iteration #45, relres 0.1250758525002920
CG Iteration #46, relres 0.1160884016778920
CG Iteration #47, relres 0.1065202219431424
CG Iteration #48, relres 0.0964759732162584
CG Iteration #49, relres 0.0896338967840417
CG Iteration #50, relres 0.0871822016685056
CG Iteration #51, relres 0.0851642447977318
CG Iteration #52, relres 0.0785886096633678
CG Iteration #53, relres 0.0776879057405332
CG Iteration #54, relres 0.0704291697774916
CG Iteration #55, relres 0.0639421048613766
CG Iteration #56, relres 0.0585626842668141
