Avgstr = 21.7643275051927496
CG Iteration #1, relres 0.9986992890648312
CG Iteration #2, relres 0.9958815657647427
CG Iteration #3, relres 0.9870855153678919
CG Iteration #4, relres 0.9761742794769774
CG Iteration #5, relres 0.9610642496544303
CG Iteration #6, relres 0.9473755497796792
CG Iteration #7, relres 0.9368191093732984
CG Iteration #8, relres 0.9273537845144997
CG Iteration #9, relres 0.9102336570521207
CG Iteration #10, relres 0.8939996906120724
CG Iteration #11, relres 0.8752849143669241
CG Iteration #12, relres 0.8597256038603290
CG Iteration #13, relres 0.8350624969366081
CG Iteration #14, relres 0.8130409041618111
CG Iteration #15, relres 0.7950064121938762
CG Iteration #16, relres 0.7775737665062497
CG Iteration #17, relres 0.7728150073259390
CG Iteration #18, relres 0.7536000139141490
CG Iteration #19, relres 0.7287692503881479
CG Iteration #20, relres 0.7140017885933433
CG Iteration #21, relres 0.6920928871037783
CG Iteration #22, relres 0.6842162460465134
CG Iteration #23, relres 0.6625096895867308
CG Iteration #24, relres 0.6374063301274375
CG Iteration #25, relres 0.6138442279473851
CG Iteration #26, relres 0.5893707147692018
CG Iteration #27, relres 0.5702945895930810
CG Iteration #28, relres 0.5455827499191962
CG Iteration #29, relres 0.5440422872356371
CG Iteration #30, relres 0.5364410812447006
CG Iteration #31, relres 0.5210094388110779
CG Iteration #32, relres 0.4995574599071818
CG Iteration #33, relres 0.4791900087875145
CG Iteration #34, relres 0.4739122095554910
CG Iteration #35, relres 0.4560736445228130
CG Iteration #36, relres 0.4376885796617834
CG Iteration #37, relres 0.4214472267192618
CG Iteration #38, relres 0.4180189715511002
CG Iteration #39, relres 0.4016041916447545
CG Iteration #40, relres 0.3889758066511106
CG Iteration #41, relres 0.3782050939387179
CG Iteration #42, relres 0.3623489158420753
CG Iteration #43, relres 0.3596470586766692
CG Iteration #44, relres 0.3437894229128019
CG Iteration #45, relres 0.3269331312583444
CG Iteration #46, relres 0.3146539162967047
CG Iteration #47, relres 0.3079663484121057
CG Iteration #48, relres 0.2944613298615578
CG Iteration #49, relres 0.2789251929617456
CG Iteration #50, relres 0.2644854843322936
CG Iteration #51, relres 0.2619334960890439
CG Iteration #52, relres 0.2507729303698054
CG Iteration #53, relres 0.2461454776946648
CG Iteration #54, relres 0.2373628810496381
CG Iteration #55, relres 0.2320189045955159
CG Iteration #56, relres 0.2304985577287290
CG Iteration #57, relres 0.2149582306635260
CG Iteration #58, relres 0.2051673733998231
CG Iteration #59, relres 0.2022634835851989
CG Iteration #60, relres 0.1976853246704625
CG Iteration #61, relres 0.1905748295908548
CG Iteration #62, relres 0.1808770745679093
CG Iteration #63, relres 0.1731596133641956
CG Iteration #64, relres 0.1674431150013297
CG Iteration #65, relres 0.1594761576372102
CG Iteration #66, relres 0.1524351459050475
CG Iteration #67, relres 0.1504193575352583
CG Iteration #68, relres 0.1427205891448721
CG Iteration #69, relres 0.1336908620979653
CG Iteration #70, relres 0.1317403078807970
CG Iteration #71, relres 0.1295839196346532
CG Iteration #72, relres 0.1262069638383075
CG Iteration #73, relres 0.1232994911077122
CG Iteration #74, relres 0.1196354544599435
CG Iteration #75, relres 0.1163494742977119
CG Iteration #76, relres 0.1101961586291641
CG Iteration #77, relres 0.1029589661011951
CG Iteration #78, relres 0.0969763754224094
CG Iteration #79, relres 0.0927635800865020
CG Iteration #80, relres 0.0913469048147437
CG Iteration #81, relres 0.0896430125103138
CG Iteration #82, relres 0.0848438866163787
CG Iteration #83, relres 0.0813463195441524
CG Iteration #84, relres 0.0801480418630196
CG Iteration #85, relres 0.0761606379304363
CG Iteration #86, relres 0.0739330128761508
CG Iteration #87, relres 0.0734560669064947
CG Iteration #88, relres 0.0695859615785963
CG Iteration #89, relres 0.0644643952536082
CG Iteration #90, relres 0.0614501829688297
CG Iteration #91, relres 0.0600757097971643
CG Iteration #92, relres 0.0570868397796680
CG Iteration #93, relres 0.0563904151104915
CG Iteration #94, relres 0.0546148343930469
CG Iteration #95, relres 0.0516052581002301
CG Iteration #96, relres 0.0483132409135265
CG Iteration #97, relres 0.0469596432616818
CG Iteration #98, relres 0.0455164686079045
CG Iteration #99, relres 0.0439053084040715
CG Iteration #100, relres 0.0432900604445599
CG Iteration #101, relres 0.0405203690097174
CG Iteration #102, relres 0.0401773385468221
CG Iteration #103, relres 0.0379369442529575
