Avgstr = 41.7596708310896645
CG Iteration #1, relres 0.9999837562272005
CG Iteration #2, relres 0.9998874576783402
CG Iteration #3, relres 0.9997680511624581
CG Iteration #4, relres 0.9993890723697251
CG Iteration #5, relres 0.9992520697142744
CG Iteration #6, relres 0.9986175629650776
CG Iteration #7, relres 0.9979182490297073
CG Iteration #8, relres 0.9973504734200321
CG Iteration #9, relres 0.9964378817281441
CG Iteration #10, relres 0.9953807694501021
CG Iteration #11, relres 0.9942658960594416
CG Iteration #12, relres 0.9930646712876201
CG Iteration #13, relres 0.9916649380430036
CG Iteration #14, relres 0.9897064911030627
CG Iteration #15, relres 0.9893918084133109
CG Iteration #16, relres 0.9871852391301860
CG Iteration #17, relres 0.9858129735710935
CG Iteration #18, relres 0.9853446012232239
CG Iteration #19, relres 0.9830122820913774
CG Iteration #20, relres 0.9808561163503885
CG Iteration #21, relres 0.9771882076444529
CG Iteration #22, relres 0.9742086811915871
CG Iteration #23, relres 0.9732607988172139
CG Iteration #24, relres 0.9708283620050715
CG Iteration #25, relres 0.9672047911626547
CG Iteration #26, relres 0.9637326218756878
CG Iteration #27, relres 0.9635113904791655
CG Iteration #28, relres 0.9586935706101263
CG Iteration #29, relres 0.9542688029055485
CG Iteration #30, relres 0.9537742483348132
CG Iteration #31, relres 0.9516529210940642
CG Iteration #32, relres 0.9476514774694074
CG Iteration #33, relres 0.9419876495868118
CG Iteration #34, relres 0.9367014247456041
CG Iteration #35, relres 0.9314181429809488
CG Iteration #36, relres 0.9268241453826799
CG Iteration #37, relres 0.9227395109887860
CG Iteration #38, relres 0.9214264852643868
CG Iteration #39, relres 0.9193573139181892
CG Iteration #40, relres 0.9177999492101820
CG Iteration #41, relres 0.9115979301645850
CG Iteration #42, relres 0.9078997719376116
CG Iteration #43, relres 0.9048461223531656
CG Iteration #44, relres 0.9007613448851634
CG Iteration #45, relres 0.8941068570478783
CG Iteration #46, relres 0.8858513275171862
CG Iteration #47, relres 0.8777374493208198
CG Iteration #48, relres 0.8718479936817678
CG Iteration #49, relres 0.8691459478709237
CG Iteration #50, relres 0.8676429437766248
CG Iteration #51, relres 0.8581147398691976
CG Iteration #52, relres 0.8555072779887535
CG Iteration #53, relres 0.8477615647467058
CG Iteration #54, relres 0.8394564317861301
CG Iteration #55, relres 0.8386401679292352
CG Iteration #56, relres 0.8349308072200505
CG Iteration #57, relres 0.8311312566943185
CG Iteration #58, relres 0.8245485413177929
CG Iteration #59, relres 0.8120382975567096
CG Iteration #60, relres 0.8037080626095043
CG Iteration #61, relres 0.8024365394681156
CG Iteration #62, relres 0.7954916362697342
CG Iteration #63, relres 0.7836878517410844
CG Iteration #64, relres 0.7731695330011116
CG Iteration #65, relres 0.7654694469508261
CG Iteration #66, relres 0.7594053786849954
CG Iteration #67, relres 0.7582302389249715
CG Iteration #68, relres 0.7494092306790697
CG Iteration #69, relres 0.7405550134788748
CG Iteration #70, relres 0.7355460502400704
CG Iteration #71, relres 0.7282462510462043
CG Iteration #72, relres 0.7275792573540287
CG Iteration #73, relres 0.7220326768789384
CG Iteration #74, relres 0.7149567930012598
CG Iteration #75, relres 0.7112553885418783
CG Iteration #76, relres 0.7070579397872416
CG Iteration #77, relres 0.6895260835620117
CG Iteration #78, relres 0.6792472310249120
CG Iteration #79, relres 0.6705215225661276
CG Iteration #80, relres 0.6662946485626191
CG Iteration #81, relres 0.6535826352717654
CG Iteration #82, relres 0.6511321023644959
CG Iteration #83, relres 0.6349248905200000
CG Iteration #84, relres 0.6344092862342918
CG Iteration #85, relres 0.6152948198333071
CG Iteration #86, relres 0.5989985476775934
CG Iteration #87, relres 0.5934809439351522
CG Iteration #88, relres 0.5897627358768245
CG Iteration #89, relres 0.5784417378032191
CG Iteration #90, relres 0.5656722697854857
CG Iteration #91, relres 0.5616359123870253
CG Iteration #92, relres 0.5598306603046865
CG Iteration #93, relres 0.5563403836329177
CG Iteration #94, relres 0.5534606685769721
CG Iteration #95, relres 0.5455030385123349
CG Iteration #96, relres 0.5426250869131191
CG Iteration #97, relres 0.5358716391279206
CG Iteration #98, relres 0.5197672265593333
CG Iteration #99, relres 0.5123873027426068
CG Iteration #100, relres 0.5052003414249939
CG Iteration #101, relres 0.4986188846854700
CG Iteration #102, relres 0.4840808630876199
CG Iteration #103, relres 0.4791683772133628
CG Iteration #104, relres 0.4722337645633647
