Avgstr = 10.2108242872429162
CG Iteration #1, relres 0.9994240494471722
CG Iteration #2, relres 0.9982606372488375
CG Iteration #3, relres 0.9972423703906341
CG Iteration #4, relres 0.9947801823155035
CG Iteration #5, relres 0.9928916480353738
CG Iteration #6, relres 0.9904636195837663
CG Iteration #7, relres 0.9879328365555278
CG Iteration #8, relres 0.9850976455063979
CG Iteration #9, relres 0.9818861998368824
CG Iteration #10, relres 0.9776361501400920
CG Iteration #11, relres 0.9727543842007035
CG Iteration #12, relres 0.9678575086778894
CG Iteration #13, relres 0.9606585710595005
CG Iteration #14, relres 0.9513885783637070
CG Iteration #15, relres 0.9450359482725580
CG Iteration #16, relres 0.9354129658241999
CG Iteration #17, relres 0.9243490349919503
CG Iteration #18, relres 0.9139450456707905
CG Iteration #19, relres 0.9117218207067443
CG Iteration #20, relres 0.9015932627488179
CG Iteration #21, relres 0.8875488142977296
CG Iteration #22, relres 0.8734991781545339
CG Iteration #23, relres 0.8575294846686813
CG Iteration #24, relres 0.8419493882009902
CG Iteration #25, relres 0.8261692065655140
CG Iteration #26, relres 0.8077155540187216
CG Iteration #27, relres 0.7844962758458712
CG Iteration #28, relres 0.7765940891215529
CG Iteration #29, relres 0.7625472231701000
CG Iteration #30, relres 0.7486528698978347
CG Iteration #31, relres 0.7395284753669248
CG Iteration #32, relres 0.7180608801454121
CG Iteration #33, relres 0.7141624991456241
CG Iteration #34, relres 0.6939103461255599
CG Iteration #35, relres 0.6771747039032275
CG Iteration #36, relres 0.6548971514665674
CG Iteration #37, relres 0.6462783965271253
CG Iteration #38, relres 0.6283693296804124
CG Iteration #39, relres 0.6137123243762598
CG Iteration #40, relres 0.6026622945353552
CG Iteration #41, relres 0.5739779526338832
CG Iteration #42, relres 0.5513046284101005
CG Iteration #43, relres 0.5335845686968790
CG Iteration #44, relres 0.5233536009786652
CG Iteration #45, relres 0.5017928222372511
CG Iteration #46, relres 0.4824737280622875
CG Iteration #47, relres 0.4772699736316113
CG Iteration #48, relres 0.4574660085834397
CG Iteration #49, relres 0.4484467031064887
CG Iteration #50, relres 0.4279048787339136
CG Iteration #51, relres 0.4049393914619918
CG Iteration #52, relres 0.4011966621976804
CG Iteration #53, relres 0.3819105188947659
CG Iteration #54, relres 0.3711386851762680
CG Iteration #55, relres 0.3589952063029955
CG Iteration #56, relres 0.3549820378710498
CG Iteration #57, relres 0.3363286722797202
CG Iteration #58, relres 0.3197328875895909
CG Iteration #59, relres 0.3067334935226519
CG Iteration #60, relres 0.2887682245563737
CG Iteration #61, relres 0.2865619160545410
CG Iteration #62, relres 0.2743673880596074
CG Iteration #63, relres 0.2614266053980150
CG Iteration #64, relres 0.2578874767872192
CG Iteration #65, relres 0.2480753013212546
CG Iteration #66, relres 0.2430995134243048
CG Iteration #67, relres 0.2303652274657783
CG Iteration #68, relres 0.2175451546666940
CG Iteration #69, relres 0.2064553399254106
CG Iteration #70, relres 0.2020503276637292
CG Iteration #71, relres 0.1961112892506056
CG Iteration #72, relres 0.1910675017314389
CG Iteration #73, relres 0.1877468990929455
CG Iteration #74, relres 0.1789208895138170
CG Iteration #75, relres 0.1708654781309130
CG Iteration #76, relres 0.1690868551803281
CG Iteration #77, relres 0.1656475689860828
CG Iteration #78, relres 0.1618336400937085
CG Iteration #79, relres 0.1559198721111601
CG Iteration #80, relres 0.1478584129239063
CG Iteration #81, relres 0.1430528397285133
CG Iteration #82, relres 0.1379075531263793
CG Iteration #83, relres 0.1347253226359991
CG Iteration #84, relres 0.1287302455131101
CG Iteration #85, relres 0.1225153923586799
CG Iteration #86, relres 0.1162798631774656
CG Iteration #87, relres 0.1141102007085179
CG Iteration #88, relres 0.1091853315681793
CG Iteration #89, relres 0.1078510251057376
CG Iteration #90, relres 0.1065643729783680
CG Iteration #91, relres 0.1045658961010708
CG Iteration #92, relres 0.1018200300185491
