Avgstr = 41.7596708310898492
CG Iteration #1, relres 0.9999837562271995
CG Iteration #2, relres 0.9998874576783348
CG Iteration #3, relres 0.9997680511624549
CG Iteration #4, relres 0.9993890723697220
CG Iteration #5, relres 0.9992520697142735
CG Iteration #6, relres 0.9986175629650754
CG Iteration #7, relres 0.9979182490297004
CG Iteration #8, relres 0.9973504734200299
CG Iteration #9, relres 0.9964378817281345
CG Iteration #10, relres 0.9953807694505179
CG Iteration #11, relres 0.9942658960475755
CG Iteration #12, relres 0.9930646715228978
CG Iteration #13, relres 0.9916649228713950
CG Iteration #14, relres 0.9897006669667099
CG Iteration #15, relres 0.9873158821332558
CG Iteration #16, relres 0.9855539687440479
CG Iteration #17, relres 0.9853731319892650
CG Iteration #18, relres 0.9831418479656060
CG Iteration #19, relres 0.9815728555822687
CG Iteration #20, relres 0.9808481338396193
CG Iteration #21, relres 0.9771878913018573
CG Iteration #22, relres 0.9741485823257955
CG Iteration #23, relres 0.9711193304746287
CG Iteration #24, relres 0.9676275389088859
CG Iteration #25, relres 0.9670716253473808
CG Iteration #26, relres 0.9636882462797590
CG Iteration #27, relres 0.9588175669229169
CG Iteration #28, relres 0.9540491589706122
CG Iteration #29, relres 0.9487029820510180
CG Iteration #30, relres 0.9469296786659467
CG Iteration #31, relres 0.9426289632047252
CG Iteration #32, relres 0.9380457676924751
CG Iteration #33, relres 0.9349932667377429
CG Iteration #34, relres 0.9322932826046867
CG Iteration #35, relres 0.9290490214236068
CG Iteration #36, relres 0.9267722843927949
CG Iteration #37, relres 0.9208120696619411
CG Iteration #38, relres 0.9141781644456628
CG Iteration #39, relres 0.9118622237852227
CG Iteration #40, relres 0.9030465148578576
CG Iteration #41, relres 0.8959242311439090
CG Iteration #42, relres 0.8934322598632480
CG Iteration #43, relres 0.8876170432310239
CG Iteration #44, relres 0.8847246081343140
CG Iteration #45, relres 0.8836868451943651
CG Iteration #46, relres 0.8779342099172003
CG Iteration #47, relres 0.8698072878293917
CG Iteration #48, relres 0.8620635085786265
CG Iteration #49, relres 0.8604352499599422
CG Iteration #50, relres 0.8577337925003411
CG Iteration #51, relres 0.8488518937651126
CG Iteration #52, relres 0.8394441642100638
CG Iteration #53, relres 0.8281654863323464
CG Iteration #54, relres 0.8152587225040450
CG Iteration #55, relres 0.8048107124363053
CG Iteration #56, relres 0.7997713519930554
CG Iteration #57, relres 0.7991331905471688
CG Iteration #58, relres 0.7896715696995494
CG Iteration #59, relres 0.7858078021794008
CG Iteration #60, relres 0.7772109551617359
CG Iteration #61, relres 0.7761230134025597
CG Iteration #62, relres 0.7631291745663011
CG Iteration #63, relres 0.7623127428743420
CG Iteration #64, relres 0.7517971848003515
CG Iteration #65, relres 0.7453297507707988
CG Iteration #66, relres 0.7344690354943123
CG Iteration #67, relres 0.7265758038602143
CG Iteration #68, relres 0.7171270295516698
CG Iteration #69, relres 0.7127092192642631
CG Iteration #70, relres 0.6954957993161877
CG Iteration #71, relres 0.6950883432621859
CG Iteration #72, relres 0.6783344516268487
CG Iteration #73, relres 0.6638743246434834
CG Iteration #74, relres 0.6582517036601009
CG Iteration #75, relres 0.6538387105619523
CG Iteration #76, relres 0.6417086468166677
CG Iteration #77, relres 0.6397632568011477
CG Iteration #78, relres 0.6297161040117253
CG Iteration #79, relres 0.6260485747349703
CG Iteration #80, relres 0.6182889434827448
CG Iteration #81, relres 0.6013302397607582
CG Iteration #82, relres 0.5863983151142317
CG Iteration #83, relres 0.5838771978190963
CG Iteration #84, relres 0.5834036922644985
CG Iteration #85, relres 0.5677581420916258
CG Iteration #86, relres 0.5645345008803703
CG Iteration #87, relres 0.5484464028568548
CG Iteration #88, relres 0.5343373876399323
CG Iteration #89, relres 0.5283164693646967
CG Iteration #90, relres 0.5191521288241677
CG Iteration #91, relres 0.5126412415079585
CG Iteration #92, relres 0.5021564154507109
CG Iteration #93, relres 0.4924030323215950
CG Iteration #94, relres 0.4883880140690002
CG Iteration #95, relres 0.4800654093535249
CG Iteration #96, relres 0.4770819749104658
CG Iteration #97, relres 0.4766264191055992
CG Iteration #98, relres 0.4640728079828157
CG Iteration #99, relres 0.4591299840025362
CG Iteration #100, relres 0.4535641050021048
CG Iteration #101, relres 0.4421700979372004
CG Iteration #102, relres 0.4271813120079768
CG Iteration #103, relres 0.4128100755041086
CG Iteration #104, relres 0.4120569403773369
CG Iteration #105, relres 0.4110722242689874
CG Iteration #106, relres 0.4009260838961083
CG Iteration #107, relres 0.3972526783761645
CG Iteration #108, relres 0.3930379760221428
CG Iteration #109, relres 0.3883892695555093
CG Iteration #110, relres 0.3859475763223389
CG Iteration #111, relres 0.3794233171439631
CG Iteration #112, relres 0.3652323258503451
CG Iteration #113, relres 0.3607231568388002
CG Iteration #114, relres 0.3511965233948862
CG Iteration #115, relres 0.3470608409466895
CG Iteration #116, relres 0.3400697475752776
CG Iteration #117, relres 0.3309288307431626
CG Iteration #118, relres 0.3289711146807586
CG Iteration #119, relres 0.3272039642728623
CG Iteration #120, relres 0.3164153323743785
CG Iteration #121, relres 0.3079403777988453
CG Iteration #122, relres 0.3042472119372620
CG Iteration #123, relres 0.3024811199268755
CG Iteration #124, relres 0.3004932236438320
CG Iteration #125, relres 0.2978610724033538
CG Iteration #126, relres 0.2858048184684175
CG Iteration #127, relres 0.2763293313213554
CG Iteration #128, relres 0.2737385428203447
CG Iteration #129, relres 0.2720814164332181
CG Iteration #130, relres 0.2672361313963231
CG Iteration #131, relres 0.2656562781906122
CG Iteration #132, relres 0.2608926071760922
CG Iteration #133, relres 0.2527331914747685
CG Iteration #134, relres 0.2520518323989358
CG Iteration #135, relres 0.2466120477681215
CG Iteration #136, relres 0.2424775154427800
CG Iteration #137, relres 0.2404953854453447
CG Iteration #138, relres 0.2348368185864258
CG Iteration #139, relres 0.2320442521769781
CG Iteration #140, relres 0.2287004990309200
CG Iteration #141, relres 0.2259846857168297
CG Iteration #142, relres 0.2189982265827763
CG Iteration #143, relres 0.2111345881648572
CG Iteration #144, relres 0.2081336915734301
CG Iteration #145, relres 0.2042218205815579
CG Iteration #146, relres 0.2007062920535577
CG Iteration #147, relres 0.1991807800628355
CG Iteration #148, relres 0.1969134577550818
CG Iteration #149, relres 0.1923667281271273
CG Iteration #150, relres 0.1918564453587321
CG Iteration #151, relres 0.1904734430299641
CG Iteration #152, relres 0.1883846310985060
CG Iteration #153, relres 0.1873257235374404
CG Iteration #154, relres 0.1839178163488046
CG Iteration #155, relres 0.1811784016359525
CG Iteration #156, relres 0.1786215117748353
CG Iteration #157, relres 0.1758075306773144
CG Iteration #158, relres 0.1713799966343443
CG Iteration #159, relres 0.1641534090846391
CG Iteration #160, relres 0.1579701785892677
CG Iteration #161, relres 0.1568620143615292
CG Iteration #162, relres 0.1561740211366138
CG Iteration #163, relres 0.1517407969355948
CG Iteration #164, relres 0.1509635957191543
