Avgstr = 29.5470115383395644
CG Iteration #1, relres 0.9995913536809499
CG Iteration #2, relres 0.9991940895653313
CG Iteration #3, relres 0.9985368317464463
CG Iteration #4, relres 0.9975279009171835
CG Iteration #5, relres 0.9968063276021154
CG Iteration #6, relres 0.9957907726207718
CG Iteration #7, relres 0.9946873620143022
CG Iteration #8, relres 0.9938097449194345
CG Iteration #9, relres 0.9926092254263573
CG Iteration #10, relres 0.9914171345696415
CG Iteration #11, relres 0.9902972179131004
CG Iteration #12, relres 0.9889142698046406
CG Iteration #13, relres 0.9870997405774082
CG Iteration #14, relres 0.9857281505818969
CG Iteration #15, relres 0.9838473517984789
CG Iteration #16, relres 0.9819507653042505
CG Iteration #17, relres 0.9803278408622467
CG Iteration #18, relres 0.9781082008611853
CG Iteration #19, relres 0.9757317115725825
CG Iteration #20, relres 0.9732180615011921
CG Iteration #21, relres 0.9693269474555866
CG Iteration #22, relres 0.9660852908590956
CG Iteration #23, relres 0.9620683540427059
CG Iteration #24, relres 0.9577256734709549
CG Iteration #25, relres 0.9537877250319842
CG Iteration #26, relres 0.9490944308220800
CG Iteration #27, relres 0.9430139123486679
CG Iteration #28, relres 0.9382221185148456
CG Iteration #29, relres 0.9326415607419114
CG Iteration #30, relres 0.9271225582549110
CG Iteration #31, relres 0.9211407591595570
CG Iteration #32, relres 0.9130991047033921
CG Iteration #33, relres 0.9050581316503713
CG Iteration #34, relres 0.8977998415379215
CG Iteration #35, relres 0.8892302559853867
CG Iteration #36, relres 0.8815693142922530
CG Iteration #37, relres 0.8736542260669702
CG Iteration #38, relres 0.8638215473010523
CG Iteration #39, relres 0.8545268197592963
CG Iteration #40, relres 0.8442804725194119
CG Iteration #41, relres 0.8339571498721704
CG Iteration #42, relres 0.8217931188728070
CG Iteration #43, relres 0.8107325476282767
CG Iteration #44, relres 0.7974665705977052
CG Iteration #45, relres 0.7835804944845363
CG Iteration #46, relres 0.7692097115536769
CG Iteration #47, relres 0.7557488529055683
CG Iteration #48, relres 0.7382393890202680
CG Iteration #49, relres 0.7232173361730149
CG Iteration #50, relres 0.7050314042623068
CG Iteration #51, relres 0.6898761951285111
CG Iteration #52, relres 0.6740975208707960
CG Iteration #53, relres 0.6593876919290377
CG Iteration #54, relres 0.6430424979495675
CG Iteration #55, relres 0.6387036226116289
CG Iteration #56, relres 0.6245899605410202
CG Iteration #57, relres 0.6083572345743403
CG Iteration #58, relres 0.5907006873356188
CG Iteration #59, relres 0.5729867572534709
CG Iteration #60, relres 0.5533092709226177
CG Iteration #61, relres 0.5361531447402406
CG Iteration #62, relres 0.5199119927557256
CG Iteration #63, relres 0.5065771300852627
CG Iteration #64, relres 0.5025531764807513
CG Iteration #65, relres 0.4839727789021177
CG Iteration #66, relres 0.4681612763421273
CG Iteration #67, relres 0.4526189709630821
CG Iteration #68, relres 0.4376202809880632
CG Iteration #69, relres 0.4176390561019637
CG Iteration #70, relres 0.4034796508128419
CG Iteration #71, relres 0.3884415732095601
CG Iteration #72, relres 0.3793995315495540
CG Iteration #73, relres 0.3693340966432276
CG Iteration #74, relres 0.3539366078353811
CG Iteration #75, relres 0.3399844421889712
CG Iteration #76, relres 0.3240823878768664
CG Iteration #77, relres 0.3119865810216228
CG Iteration #78, relres 0.2987173596907068
CG Iteration #79, relres 0.2851540096502117
CG Iteration #80, relres 0.2837472079400720
CG Iteration #81, relres 0.2705890556668400
CG Iteration #82, relres 0.2594617725538436
CG Iteration #83, relres 0.2469260948369624
CG Iteration #84, relres 0.2344219875301002
CG Iteration #85, relres 0.2333900069964269
CG Iteration #86, relres 0.2233368948458590
CG Iteration #87, relres 0.2166180889090129
CG Iteration #88, relres 0.2135531102142540
CG Iteration #89, relres 0.2023112165714205
CG Iteration #90, relres 0.2001012838953873
CG Iteration #91, relres 0.1932286086638282
CG Iteration #92, relres 0.1848392482878716
CG Iteration #93, relres 0.1769702196505348
CG Iteration #94, relres 0.1683574840559740
CG Iteration #95, relres 0.1610241288983148
CG Iteration #96, relres 0.1541862442342081
CG Iteration #97, relres 0.1484967432931621
CG Iteration #98, relres 0.1471539211598307
CG Iteration #99, relres 0.1469599239774135
CG Iteration #100, relres 0.1402734196832835
CG Iteration #101, relres 0.1343062687409707
CG Iteration #102, relres 0.1333355754925711
CG Iteration #103, relres 0.1281923375140991
CG Iteration #104, relres 0.1222057608802083
CG Iteration #105, relres 0.1168817576971176
CG Iteration #106, relres 0.1115928955089373
CG Iteration #107, relres 0.1076860583179641
CG Iteration #108, relres 0.1062123473528406
CG Iteration #109, relres 0.1016913285869452
CG Iteration #110, relres 0.0971294601057061
CG Iteration #111, relres 0.0927553105019118
CG Iteration #112, relres 0.0925583867273005
CG Iteration #113, relres 0.0918097630393984
CG Iteration #114, relres 0.0877811389266767
CG Iteration #115, relres 0.0837437888813300
CG Iteration #116, relres 0.0801640706640651
CG Iteration #117, relres 0.0768002517444052
CG Iteration #118, relres 0.0756424772162400
CG Iteration #119, relres 0.0732856354567183
CG Iteration #120, relres 0.0705183951630777
CG Iteration #121, relres 0.0671915344097987
CG Iteration #122, relres 0.0643344432160985
CG Iteration #123, relres 0.0635161587463383
CG Iteration #124, relres 0.0610994302398562
CG Iteration #125, relres 0.0587096920981421
CG Iteration #126, relres 0.0582190447438922
CG Iteration #127, relres 0.0571198413355160
CG Iteration #128, relres 0.0557340168128144
CG Iteration #129, relres 0.0539533919491231
CG Iteration #130, relres 0.0530443622752593
CG Iteration #131, relres 0.0509970075507017
CG Iteration #132, relres 0.0487937364778276
CG Iteration #133, relres 0.0468555571920662
CG Iteration #134, relres 0.0464918170844081
CG Iteration #135, relres 0.0445876324747939
CG Iteration #136, relres 0.0428362625007901
CG Iteration #137, relres 0.0412733433246947
CG Iteration #138, relres 0.0394447756482044
CG Iteration #139, relres 0.0387640086749506
CG Iteration #140, relres 0.0379781353094803
CG Iteration #141, relres 0.0376474261966456
CG Iteration #142, relres 0.0359979317957352
CG Iteration #143, relres 0.0352736524700344
CG Iteration #144, relres 0.0344124098977348
CG Iteration #145, relres 0.0329324083004848
CG Iteration #146, relres 0.0315962613919502
CG Iteration #147, relres 0.0313319145604115
CG Iteration #148, relres 0.0299467199428917
CG Iteration #149, relres 0.0298734080016783
CG Iteration #150, relres 0.0288340542594927
CG Iteration #151, relres 0.0285722608646561
CG Iteration #152, relres 0.0275605158543096
CG Iteration #153, relres 0.0270680828777574
CG Iteration #154, relres 0.0262387357994545
CG Iteration #155, relres 0.0251847624352002
CG Iteration #156, relres 0.0241689325144671
CG Iteration #157, relres 0.0239119826018790
CG Iteration #158, relres 0.0229877715134658
CG Iteration #159, relres 0.0228972535683936
CG Iteration #160, relres 0.0220700837117905
CG Iteration #161, relres 0.0220137680439098
CG Iteration #162, relres 0.0218093239473323
CG Iteration #163, relres 0.0209875305650626
CG Iteration #164, relres 0.0202498690830137
CG Iteration #165, relres 0.0199900923160950
CG Iteration #166, relres 0.0191305106402324
CG Iteration #167, relres 0.0183739884541067
CG Iteration #168, relres 0.0176170770955811
CG Iteration #169, relres 0.0170043625957118
CG Iteration #170, relres 0.0168094301997328
CG Iteration #171, relres 0.0160761892828298
CG Iteration #172, relres 0.0159256755551339
CG Iteration #173, relres 0.0153749029877543
CG Iteration #174, relres 0.0147169486620437
CG Iteration #175, relres 0.0145417412394791
CG Iteration #176, relres 0.0139886953070233
CG Iteration #177, relres 0.0139430593146697
CG Iteration #178, relres 0.0133691899301102
CG Iteration #179, relres 0.0127680559459796
CG Iteration #180, relres 0.0121947529174667
CG Iteration #181, relres 0.0119024981375724
CG Iteration #182, relres 0.0118290759341850
CG Iteration #183, relres 0.0116510749579333
CG Iteration #184, relres 0.0115659797765419
CG Iteration #185, relres 0.0111227501531718
CG Iteration #186, relres 0.0106729968528049
CG Iteration #187, relres 0.0105550322491765
CG Iteration #188, relres 0.0100613307779303
CG Iteration #189, relres 0.0096342059601899
CG Iteration #190, relres 0.0095880632655942
CG Iteration #191, relres 0.0091906806657513
CG Iteration #192, relres 0.0087923984032833
CG Iteration #193, relres 0.0084601769084036
CG Iteration #194, relres 0.0083598546139077
CG Iteration #195, relres 0.0079942099948853
CG Iteration #196, relres 0.0079491953860400
CG Iteration #197, relres 0.0076281832985322
CG Iteration #198, relres 0.0075273168335369
CG Iteration #199, relres 0.0071815474816335
CG Iteration #200, relres 0.0070307885834667
CG Iteration #201, relres 0.0068688237962702
CG Iteration #202, relres 0.0065528559300187
CG Iteration #203, relres 0.0064743314010441
CG Iteration #204, relres 0.0061996663670135
CG Iteration #205, relres 0.0059158812980160
CG Iteration #206, relres 0.0058769151493459
CG Iteration #207, relres 0.0056143456937936
CG Iteration #208, relres 0.0055966937646115
CG Iteration #209, relres 0.0053429836484381
CG Iteration #210, relres 0.0051109038854532
CG Iteration #211, relres 0.0050506623194359
CG Iteration #212, relres 0.0050298126078558
CG Iteration #213, relres 0.0048218025389769
CG Iteration #214, relres 0.0045925280391370
CG Iteration #215, relres 0.0044094868394583
CG Iteration #216, relres 0.0043569926281313
CG Iteration #217, relres 0.0043144843423576
CG Iteration #218, relres 0.0042569313377078
CG Iteration #219, relres 0.0041480525198856
CG Iteration #220, relres 0.0039569887153561
CG Iteration #221, relres 0.0039206313389460
CG Iteration #222, relres 0.0037834188339132
CG Iteration #223, relres 0.0037217239151511
CG Iteration #224, relres 0.0035771567066391
CG Iteration #225, relres 0.0035599143059905
CG Iteration #226, relres 0.0035287747768416
CG Iteration #227, relres 0.0033838712489658
CG Iteration #228, relres 0.0033679727146953
CG Iteration #229, relres 0.0033238477988633
CG Iteration #230, relres 0.0031772596546696
CG Iteration #231, relres 0.0030984967879692
CG Iteration #232, relres 0.0030081515106532
CG Iteration #233, relres 0.0028707455361723
CG Iteration #234, relres 0.0028283739882025
CG Iteration #235, relres 0.0027141440438644
CG Iteration #236, relres 0.0026893451751117
CG Iteration #237, relres 0.0026394212164004
CG Iteration #238, relres 0.0025712000193152
CG Iteration #239, relres 0.0025344117372204
CG Iteration #240, relres 0.0024008265976503
CG Iteration #241, relres 0.0022866449864160
CG Iteration #242, relres 0.0021808383075369
CG Iteration #243, relres 0.0021288299776572
CG Iteration #244, relres 0.0020536691593743
CG Iteration #245, relres 0.0020276437462596
CG Iteration #246, relres 0.0019535616229576
CG Iteration #247, relres 0.0018597698771727
CG Iteration #248, relres 0.0017810009194924
CG Iteration #249, relres 0.0017660023551423
CG Iteration #250, relres 0.0016794500924887
CG Iteration #251, relres 0.0016699621385939
CG Iteration #252, relres 0.0016477747522128
CG Iteration #253, relres 0.0015766667094627
CG Iteration #254, relres 0.0015002902759437
CG Iteration #255, relres 0.0014281855360562
CG Iteration #256, relres 0.0014257724417767
CG Iteration #257, relres 0.0014179030847592
CG Iteration #258, relres 0.0013522984740894
CG Iteration #259, relres 0.0013049353175367
CG Iteration #260, relres 0.0012712195797134
CG Iteration #261, relres 0.0012685088179869
CG Iteration #262, relres 0.0012064602928172
CG Iteration #263, relres 0.0011715054562576
CG Iteration #264, relres 0.0011424176273673
CG Iteration #265, relres 0.0010899438907963
CG Iteration #266, relres 0.0010822996331193
CG Iteration #267, relres 0.0010732082510461
CG Iteration #268, relres 0.0010180637189858
CG Iteration #269, relres 0.0009705884357342
CG Iteration #270, relres 0.0009645403772591
CG Iteration #271, relres 0.0009514207317530
CG Iteration #272, relres 0.0009053624944671
CG Iteration #273, relres 0.0008894364064510
CG Iteration #274, relres 0.0008578002886596
CG Iteration #275, relres 0.0008441211559997
CG Iteration #276, relres 0.0008419873916583
CG Iteration #277, relres 0.0008072947342428
CG Iteration #278, relres 0.0007839940308514
CG Iteration #279, relres 0.0007640132518022
CG Iteration #280, relres 0.0007508266541492
CG Iteration #281, relres 0.0007417893442798
CG Iteration #282, relres 0.0007157321465032
CG Iteration #283, relres 0.0006782566106799
CG Iteration #284, relres 0.0006764091249021
CG Iteration #285, relres 0.0006556475331355
CG Iteration #286, relres 0.0006400498301426
CG Iteration #287, relres 0.0006075249201673
CG Iteration #288, relres 0.0005754118007444
CG Iteration #289, relres 0.0005460554652702
CG Iteration #290, relres 0.0005254278386581
CG Iteration #291, relres 0.0005171740826170
CG Iteration #292, relres 0.0005072623228168
CG Iteration #293, relres 0.0005027939673217
