Avgstr = 10.4941429010590426
CG Iteration #1, relres 0.9998512332591734
CG Iteration #2, relres 0.9997239868756534
CG Iteration #3, relres 0.9984816564264287
CG Iteration #4, relres 0.9973093301114421
CG Iteration #5, relres 0.9958544146814212
CG Iteration #6, relres 0.9944201930416504
CG Iteration #7, relres 0.9925181573771674
CG Iteration #8, relres 0.9883117045363911
CG Iteration #9, relres 0.9835563670507895
CG Iteration #10, relres 0.9768785052312825
CG Iteration #11, relres 0.9724381649632546
CG Iteration #12, relres 0.9640112338211618
CG Iteration #13, relres 0.9552606115158153
CG Iteration #14, relres 0.9427763697754724
CG Iteration #15, relres 0.9308851985703325
CG Iteration #16, relres 0.9198360341094132
CG Iteration #17, relres 0.9183742998978447
CG Iteration #18, relres 0.9036799081567976
CG Iteration #19, relres 0.8873298822959925
CG Iteration #20, relres 0.8706495781534346
CG Iteration #21, relres 0.8558996826890251
CG Iteration #22, relres 0.8405921357100060
CG Iteration #23, relres 0.8379245829560001
CG Iteration #24, relres 0.8190534928487185
CG Iteration #25, relres 0.8156621229816617
CG Iteration #26, relres 0.7948805529740193
CG Iteration #27, relres 0.7777764738539634
CG Iteration #28, relres 0.7736609104320890
CG Iteration #29, relres 0.7707772595694837
CG Iteration #30, relres 0.7515606215375907
CG Iteration #31, relres 0.7310070052495414
CG Iteration #32, relres 0.7108151557848211
CG Iteration #33, relres 0.7024536860386265
CG Iteration #34, relres 0.6909317860742409
CG Iteration #35, relres 0.6651442035321120
CG Iteration #36, relres 0.6433719180629583
CG Iteration #37, relres 0.6357946514358894
CG Iteration #38, relres 0.6146759436158539
CG Iteration #39, relres 0.6102050706568275
CG Iteration #40, relres 0.5998540510001656
CG Iteration #41, relres 0.5810449242440995
CG Iteration #42, relres 0.5667905672294848
CG Iteration #43, relres 0.5523767226207024
CG Iteration #44, relres 0.5290923661717893
CG Iteration #45, relres 0.5252311502767831
CG Iteration #46, relres 0.5033840215318776
CG Iteration #47, relres 0.4808389490505877
CG Iteration #48, relres 0.4610699906998302
CG Iteration #49, relres 0.4506825925818578
CG Iteration #50, relres 0.4323441352610187
CG Iteration #51, relres 0.4310306182417139
CG Iteration #52, relres 0.4093503912291582
CG Iteration #53, relres 0.3869285458281760
CG Iteration #54, relres 0.3782749095380131
CG Iteration #55, relres 0.3745472404882806
