Avgstr = 20.3725920565318290
CG Iteration #1, relres 0.9997356113662456
CG Iteration #2, relres 0.9984696200385623
CG Iteration #3, relres 0.9970978453638094
CG Iteration #4, relres 0.9947711405292107
CG Iteration #5, relres 0.9926635016826536
CG Iteration #6, relres 0.9892985352900668
CG Iteration #7, relres 0.9831290254648638
CG Iteration #8, relres 0.9788178435275116
CG Iteration #9, relres 0.9723875758498610
CG Iteration #10, relres 0.9622366778581752
CG Iteration #11, relres 0.9530236216322061
CG Iteration #12, relres 0.9402509339137841
CG Iteration #13, relres 0.9273979210923436
CG Iteration #14, relres 0.9116543496437802
CG Iteration #15, relres 0.8983538733583125
CG Iteration #16, relres 0.8786329805780568
CG Iteration #17, relres 0.8481943368603856
CG Iteration #18, relres 0.8246313502279519
CG Iteration #19, relres 0.7948913555350597
CG Iteration #20, relres 0.7694958065337580
CG Iteration #21, relres 0.7398408447225507
CG Iteration #22, relres 0.6963470576559256
CG Iteration #23, relres 0.6564943481554188
CG Iteration #24, relres 0.6257687272989639
CG Iteration #25, relres 0.5987777262852412
CG Iteration #26, relres 0.5672323134966856
CG Iteration #27, relres 0.5254565055613315
CG Iteration #28, relres 0.4876881251705623
CG Iteration #29, relres 0.4585055567544730
CG Iteration #30, relres 0.4216179011269302
CG Iteration #31, relres 0.3892286929390265
CG Iteration #32, relres 0.3832454077412719
CG Iteration #33, relres 0.3559475732024176
CG Iteration #34, relres 0.3242141807273211
CG Iteration #35, relres 0.2991796376515286
CG Iteration #36, relres 0.2761480888854633
CG Iteration #37, relres 0.2720044004941967
CG Iteration #38, relres 0.2510854035430994
CG Iteration #39, relres 0.2284722091866909
CG Iteration #40, relres 0.2156219980343707
CG Iteration #41, relres 0.2103957740937527
CG Iteration #42, relres 0.1929251786499425
CG Iteration #43, relres 0.1734714684981609
CG Iteration #44, relres 0.1593286327587246
CG Iteration #45, relres 0.1475740027187761
CG Iteration #46, relres 0.1359492395510361
CG Iteration #47, relres 0.1247396933046979
CG Iteration #48, relres 0.1141925663912473
CG Iteration #49, relres 0.1122922092945591
CG Iteration #50, relres 0.1038377408778608
CG Iteration #51, relres 0.0959102608665996
CG Iteration #52, relres 0.0867658821456709
CG Iteration #53, relres 0.0802650586709192
CG Iteration #54, relres 0.0754208870927887
CG Iteration #55, relres 0.0735051572280211
CG Iteration #56, relres 0.0680327819017541
CG Iteration #57, relres 0.0630127360103939
CG Iteration #58, relres 0.0609776834144717
CG Iteration #59, relres 0.0589205368813935
CG Iteration #60, relres 0.0578277775845190
CG Iteration #61, relres 0.0540580241846138
CG Iteration #62, relres 0.0498889254460193
CG Iteration #63, relres 0.0449793496364309
CG Iteration #64, relres 0.0412637829064354
CG Iteration #65, relres 0.0376968497449005
CG Iteration #66, relres 0.0367304624356579
CG Iteration #67, relres 0.0347543140994765
CG Iteration #68, relres 0.0321523402237323
